symbol,strategy,exit_mode,p1,p2,p3,atr_per,sl_mult,trail_mult,lookback,sharpe,trades,return_pct,dd_pct,win_rate
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,4.0,6,-1.649,16,-1633.63,24.38,0.31
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,4.0,8,-5.203,16,-4235.64,45.30,0.31
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,4.0,10,0.368,21,-154.98,19.19,0.38
BTCUSDT,donchian,chan,10,10,2.0,14,2.0,4.0,12,0.268,26,-285.44,32.39,0.46
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,1.8,0,-2.206,132,-2144.55,38.30,0.33
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,1.8,6,-2.153,132,-2068.61,37.61,0.33
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,1.8,8,-2.153,132,-2068.61,37.61,0.33
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,1.8,10,-2.206,132,-2144.55,38.30,0.33
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,1.8,12,-2.206,132,-2144.55,38.30,0.33
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,2.0,0,-2.933,129,-2934.94,43.19,0.30
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,2.0,6,-2.661,127,-2594.05,40.96,0.32
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,2.0,8,-2.808,128,-2779.79,42.75,0.31
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,2.0,10,-2.840,129,-2839.45,43.02,0.31
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,2.0,12,-2.835,129,-2844.13,42.82,0.30
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,2.2,0,-2.585,125,-2612.75,39.85,0.30
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,2.2,6,-2.451,122,-2452.50,39.03,0.30
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,2.2,8,-2.554,124,-2582.11,40.38,0.30
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,2.2,10,-2.530,124,-2548.70,40.07,0.30
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,2.2,12,-2.563,125,-2608.36,40.32,0.30
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,2.5,0,-1.556,118,-1400.40,28.19,0.33
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,2.5,6,-1.859,115,-1840.42,33.11,0.32
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,2.5,8,-1.610,116,-1475.44,29.80,0.33
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,2.5,10,-1.527,117,-1369.77,28.89,0.33
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,2.5,12,-1.504,117,-1336.36,28.58,0.33
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,3.0,0,-0.334,108,-125.75,18.34,0.32
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,3.0,6,-0.635,94,-571.37,19.58,0.31
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,3.0,8,-1.105,98,-1364.90,27.25,0.30
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,3.0,10,-0.879,100,-966.62,23.70,0.31
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,3.0,12,0.125,104,696.40,16.16,0.34
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,3.5,0,-0.093,95,233.39,18.08,0.33
BTCUSDT,donchian,chan,15,15,2.0,14,0.8,3.5,6,-4.106,75,-5907.45,68.01,0.28
