timeframe,date_from,date_to,bars_count,price_start,price_end,sharpe_ratio,sortino_ratio,calmar_ratio,total_return,max_drawdown_pct,win_rate,profit_factor,total_trades,exit_mode,parameters,plateau_ratio,avg_neighbor_sharpe,neighbor_count,composite_score,cc_sharpe,cc_calmar,cc_profit_factor,cc_plateau,cc_trades,cc_cost_stress,cc_win_rate,cc_dd_penalty,wfo_pass_rate,wfo_avg_test_sharpe
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-0.7749,-0.7740,nan,-15690.8777,117.3410,0.4955,0.7327,448,bb_mean_revert,"rsi_bb_mr(rsi_period=7,rsi_low=30,rsi_high=75,bb_period=15,bb_std=1.5)",0.3333,-0.3974,6,-0.6577,0.0000,0.0000,0.0000,0.0500,0.0995,0.0000,0.0162,0.8234,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-6.3341,-5.8922,nan,-9823.3526,104.4161,0.2456,0.1807,57,bb_reverse,"bollinger_breakout(bb_period=50,bb_std=2,vol_mult=1.3)",0.0000,-5.5078,5,-0.6579,0.0000,0.0000,0.0000,0.0000,0.0363,0.0000,0.0000,0.6942,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-1.0972,-1.0947,nan,-14727.4717,115.9043,0.5208,0.6969,336,bb_mean_revert,"rsi_bb_mr(rsi_period=7,rsi_low=30,rsi_high=80,bb_period=20,bb_std=1.5)",0.1667,-1.7403,6,-0.6673,0.0000,0.0000,0.0000,0.0250,0.0978,0.0000,0.0190,0.8090,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-4.3729,-4.2245,nan,-10933.8215,109.8793,0.2677,0.2848,127,bb_reverse,"bollinger_breakout(bb_period=20,bb_std=2,vol_mult=1.3)",0.0000,-3.4947,6,-0.6799,0.0000,0.0000,0.0000,0.0000,0.0689,0.0000,0.0000,0.7488,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-2.2778,-2.2561,nan,-4381.1495,114.5375,0.4341,0.8030,364,rsi_exit_zone,"rsi2(rsi_period=2,entry_low=15,entry_high=90,trend=200)",0.0000,-3.1954,5,-0.6876,0.0000,0.0000,0.0000,0.0000,0.0985,0.0000,0.0093,0.7954,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-2.1501,-2.1307,nan,-1529.5589,115.5347,0.4819,0.9245,193,bb_reverse,"bollinger_breakout(bb_period=20,bb_std=2,vol_mult=0)",0.0000,-4.2895,5,-0.7049,0.0000,0.0000,0.0000,0.0000,0.0858,0.0000,0.0147,0.8053,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-3.2740,-3.2067,nan,-10495.0487,110.0307,0.2609,0.0943,69,bb_reverse,"bollinger_breakout(bb_period=50,bb_std=2.5,vol_mult=0)",0.0000,-7.6551,4,-0.7073,0.0000,0.0000,0.0000,0.0000,0.0430,0.0000,0.0000,0.7503,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-1.1227,-1.1200,nan,-16636.3143,122.4641,0.4941,0.6678,340,bb_mean_revert,"rsi_bb_mr(rsi_period=7,rsi_low=25,rsi_high=80,bb_period=15,bb_std=1.5)",0.3333,-0.8413,6,-0.7108,0.0000,0.0000,0.0000,0.0500,0.0979,0.0000,0.0160,0.8746,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-3.3015,-3.4169,nan,3725.8034,122.7658,0.4468,1.1767,235,rsi_exit_zone,"rsi2(rsi_period=3,entry_low=15,entry_high=85,trend=100)",0.2000,-2.1540,5,-0.7277,0.0000,0.0000,0.0176,0.0300,0.0916,0.0000,0.0108,0.8777,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-7.1499,-6.5246,nan,-11065.2658,110.8199,0.2812,0.1072,32,bb_reverse,"bollinger_breakout(bb_period=10,bb_std=2.5,vol_mult=0)",0.0000,-6.8454,3,-0.7372,0.0000,0.0000,0.0000,0.0000,0.0210,0.0000,0.0000,0.7582,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-3.1022,-3.0448,nan,1974.5861,124.6708,0.5427,1.0857,234,rsi_exit_zone,"rsi2(rsi_period=3,entry_low=15,entry_high=85,trend=200)",0.2500,-2.2848,4,-0.7377,0.0000,0.0000,0.0086,0.0375,0.0915,0.0000,0.0214,0.8967,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-6.0828,-5.6925,nan,-11154.2827,111.7716,0.3846,0.1081,39,channel_break,"keltner_breakout(ema=20,atr=20,atr_mult=3.2,atr_pct_min=0)",0.0000,-14.4852,7,-0.7384,0.0000,0.0000,0.0000,0.0000,0.0254,0.0000,0.0038,0.7677,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-6.0828,-5.6925,nan,-11154.2827,111.7716,0.3846,0.1081,39,channel_break,"keltner_breakout(ema=20,atr=20,atr_mult=3.2,atr_pct_min=0.005)",0.0000,-13.4349,8,-0.7384,0.0000,0.0000,0.0000,0.0000,0.0254,0.0000,0.0038,0.7677,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-6.0828,-5.6925,nan,-11154.2827,111.7716,0.3846,0.1081,39,channel_break,"keltner_breakout(ema=20,atr=20,atr_mult=3.2,atr_pct_min=0.008)",0.0000,-14.4852,7,-0.7384,0.0000,0.0000,0.0000,0.0000,0.0254,0.0000,0.0038,0.7677,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-3.9238,-3.8093,nan,-1614.0049,121.3360,0.4654,0.9127,159,bb_reverse,"bollinger_breakout(bb_period=30,bb_std=2,vol_mult=0)",0.0000,-3.9748,5,-0.7720,0.0000,0.0000,0.0000,0.0000,0.0786,0.0000,0.0128,0.8634,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-6.4443,-5.9711,nan,-12058.8143,120.8126,0.0294,0.0044,34,channel_break,"keltner_breakout(ema=10,atr=30,atr_mult=2.5,atr_pct_min=0)",0.0000,-8.3471,5,-0.8358,0.0000,0.0000,0.0000,0.0000,0.0223,0.0000,0.0000,0.8581,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-6.4443,-5.9711,nan,-12058.8143,120.8126,0.0294,0.0044,34,channel_break,"keltner_breakout(ema=10,atr=30,atr_mult=2.5,atr_pct_min=0.005)",0.0000,-8.0299,6,-0.8358,0.0000,0.0000,0.0000,0.0000,0.0223,0.0000,0.0000,0.8581,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-6.4443,-5.9711,nan,-12058.8143,120.8126,0.0294,0.0044,34,channel_break,"keltner_breakout(ema=10,atr=30,atr_mult=2.5,atr_pct_min=0.008)",0.0000,-8.3471,5,-0.8358,0.0000,0.0000,0.0000,0.0000,0.0223,0.0000,0.0000,0.8581,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-4.0677,-3.9422,-0.7935,-12552.7903,126.0261,0.2857,0.1345,63,channel_break,"keltner_breakout(ema=10,atr=10,atr_mult=2,atr_pct_min=0.008)",0.0000,-8.0191,4,-0.8706,0.0000,0.0000,0.0000,0.0000,0.0397,0.0000,0.0000,0.9103,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-4.0677,-3.9422,-0.7935,-12552.7903,126.0261,0.2857,0.1345,63,channel_break,"keltner_breakout(ema=10,atr=10,atr_mult=2,atr_pct_min=0.005)",0.0000,-7.2289,5,-0.8706,0.0000,0.0000,0.0000,0.0000,0.0397,0.0000,0.0000,0.9103,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-4.0677,-3.9422,-0.7935,-12552.7903,126.0261,0.2857,0.1345,63,channel_break,"keltner_breakout(ema=10,atr=10,atr_mult=2,atr_pct_min=0)",0.0000,-8.0191,4,-0.8706,0.0000,0.0000,0.0000,0.0000,0.0397,0.0000,0.0000,0.9103,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-2.4707,-2.4415,nan,-11479.9610,130.7480,0.3595,0.3898,153,bb_reverse,"bollinger_breakout(bb_period=50,bb_std=1.5,vol_mult=0)",0.0000,-3.7070,3,-0.8794,0.0000,0.0000,0.0000,0.0000,0.0770,0.0000,0.0011,0.9575,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-2.2447,-2.2385,nan,-21103.0794,138.2427,0.4882,0.6088,340,bb_mean_revert,"rsi_bb_mr(rsi_period=7,rsi_low=30,rsi_high=80,bb_period=15,bb_std=1.5)",0.2000,-0.9675,5,-0.8892,0.0000,0.0000,0.0000,0.0300,0.0979,0.0000,0.0154,1.0324,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-4.9048,-4.6913,nan,-12922.7819,129.4570,0.2041,0.0959,49,rsi_exit_zone,"rsi2(rsi_period=3,entry_low=15,entry_high=95,trend=50)",0.0000,-4.4388,4,-0.9130,0.0000,0.0000,0.0000,0.0000,0.0316,0.0000,0.0000,0.9446,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-3.9353,-3.8232,nan,-13106.6842,131.5163,0.2857,0.1688,77,bb_reverse,"bollinger_breakout(bb_period=20,bb_std=2.5,vol_mult=1.3)",0.0000,-9.7252,6,-0.9179,0.0000,0.0000,0.0000,0.0000,0.0473,0.0000,0.0000,0.9652,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-5.8412,-5.4898,nan,-12998.4280,132.0586,0.1507,0.0501,73,channel_break,"keltner_breakout(ema=40,atr=10,atr_mult=3.5,atr_pct_min=0)",0.0000,-8.2717,5,-0.9254,0.0000,0.0000,0.0000,0.0000,0.0452,0.0000,0.0000,0.9706,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-5.8412,-5.4898,nan,-12998.4280,132.0586,0.1507,0.0501,73,channel_break,"keltner_breakout(ema=40,atr=10,atr_mult=3.5,atr_pct_min=0.005)",0.0000,-7.8666,6,-0.9254,0.0000,0.0000,0.0000,0.0000,0.0452,0.0000,0.0000,0.9706,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-5.8412,-5.4898,nan,-12998.4280,132.0586,0.1507,0.0501,73,channel_break,"keltner_breakout(ema=40,atr=10,atr_mult=3.5,atr_pct_min=0.008)",0.0000,-8.2717,5,-0.9254,0.0000,0.0000,0.0000,0.0000,0.0452,0.0000,0.0000,0.9706,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-5.4038,-5.1190,nan,-13281.0421,133.5827,0.1857,0.0814,70,channel_break,"keltner_breakout(ema=10,atr=14,atr_mult=2,atr_pct_min=0.008)",0.0000,-6.8217,5,-0.9423,0.0000,0.0000,0.0000,0.0000,0.0436,0.0000,0.0000,0.9858,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-5.4038,-5.1190,nan,-13281.0421,133.5827,0.1857,0.0814,70,channel_break,"keltner_breakout(ema=10,atr=14,atr_mult=2,atr_pct_min=0.005)",0.0000,-6.5854,6,-0.9423,0.0000,0.0000,0.0000,0.0000,0.0436,0.0000,0.0000,0.9858,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-5.4038,-5.1190,nan,-13281.0421,133.5827,0.1857,0.0814,70,channel_break,"keltner_breakout(ema=10,atr=14,atr_mult=2,atr_pct_min=0)",0.0000,-6.8217,5,-0.9423,0.0000,0.0000,0.0000,0.0000,0.0436,0.0000,0.0000,0.9858,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-6.2662,-5.8329,nan,-13332.0197,133.9175,0.2368,0.0784,76,channel_break,"keltner_breakout(ema=10,atr=20,atr_mult=2,atr_pct_min=0.008)",0.0000,-6.6590,5,-0.9424,0.0000,0.0000,0.0000,0.0000,0.0467,0.0000,0.0000,0.9892,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-6.2662,-5.8329,nan,-13332.0197,133.9175,0.2368,0.0784,76,channel_break,"keltner_breakout(ema=10,atr=20,atr_mult=2,atr_pct_min=0.005)",0.0000,-6.5935,6,-0.9424,0.0000,0.0000,0.0000,0.0000,0.0467,0.0000,0.0000,0.9892,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-6.2662,-5.8329,nan,-13332.0197,133.9175,0.2368,0.0784,76,channel_break,"keltner_breakout(ema=10,atr=20,atr_mult=2,atr_pct_min=0)",0.0000,-6.6590,5,-0.9424,0.0000,0.0000,0.0000,0.0000,0.0467,0.0000,0.0000,0.9892,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-3.5319,-3.4476,nan,-13248.7212,135.2420,0.2549,0.2070,102,channel_break,"keltner_breakout(ema=30,atr=10,atr_mult=3,atr_pct_min=0)",0.0000,-6.3141,6,-0.9433,0.0000,0.0000,0.0000,0.0000,0.0592,0.0000,0.0000,1.0024,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-3.5319,-3.4476,nan,-13248.7212,135.2420,0.2549,0.2070,102,channel_break,"keltner_breakout(ema=30,atr=10,atr_mult=3,atr_pct_min=0.005)",0.0000,-5.9166,7,-0.9433,0.0000,0.0000,0.0000,0.0000,0.0592,0.0000,0.0000,1.0024,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-3.5319,-3.4476,nan,-13248.7212,135.2420,0.2549,0.2070,102,channel_break,"keltner_breakout(ema=30,atr=10,atr_mult=3,atr_pct_min=0.008)",0.0000,-6.3141,6,-0.9433,0.0000,0.0000,0.0000,0.0000,0.0592,0.0000,0.0000,1.0024,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-2.9508,-2.9011,nan,-13394.1141,134.2010,0.2273,0.0422,44,channel_break,"keltner_breakout(ema=30,atr=14,atr_mult=3.5,atr_pct_min=0.005)",0.0000,-5.1735,7,-0.9635,0.0000,0.0000,0.0000,0.0000,0.0285,0.0000,0.0000,0.9920,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-2.9508,-2.9011,nan,-13394.1141,134.2010,0.2273,0.0422,44,channel_break,"keltner_breakout(ema=30,atr=14,atr_mult=3.5,atr_pct_min=0.008)",0.0000,-5.5440,6,-0.9635,0.0000,0.0000,0.0000,0.0000,0.0285,0.0000,0.0000,0.9920,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-2.9508,-2.9011,nan,-13394.1141,134.2010,0.2273,0.0422,44,channel_break,"keltner_breakout(ema=30,atr=14,atr_mult=3.5,atr_pct_min=0)",0.0000,-5.5440,6,-0.9635,0.0000,0.0000,0.0000,0.0000,0.0285,0.0000,0.0000,0.9920,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-3.5986,-3.5155,nan,-601.0230,145.8255,0.4456,0.9674,193,rsi_exit_zone,"rsi2(rsi_period=2,entry_low=5,entry_high=95,trend=100)",0.2000,-1.4653,5,-0.9818,0.0000,0.0000,0.0000,0.0300,0.0858,0.0000,0.0106,1.1083,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-4.1146,-3.9843,nan,393.4663,150.4760,0.4649,1.0136,299,bb_reverse,"bollinger_breakout(bb_period=20,bb_std=1.5,vol_mult=0)",0.0000,-3.1066,4,-1.0443,0.0000,0.0000,0.0014,0.0000,0.0964,0.0000,0.0128,1.1548,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-4.0762,-4.0054,nan,-16377.6117,148.4701,0.2626,0.3633,198,bb_reverse,"bollinger_breakout(bb_period=10,bb_std=1.5,vol_mult=1.3)",0.0000,-4.0080,4,-1.0480,0.0000,0.0000,0.0000,0.0000,0.0867,0.0000,0.0000,1.1347,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-5.0438,-4.8126,nan,-14829.8871,148.8056,0.1642,0.0485,67,channel_break,"keltner_breakout(ema=30,atr=10,atr_mult=3.2,atr_pct_min=0)",0.0000,-6.5620,6,-1.0961,0.0000,0.0000,0.0000,0.0000,0.0419,0.0000,0.0000,1.1381,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-5.0438,-4.8126,nan,-14829.8871,148.8056,0.1642,0.0485,67,channel_break,"keltner_breakout(ema=30,atr=10,atr_mult=3.2,atr_pct_min=0.005)",0.0000,-6.3452,7,-1.0961,0.0000,0.0000,0.0000,0.0000,0.0419,0.0000,0.0000,1.1381,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-5.0438,-4.8126,nan,-14829.8871,148.8056,0.1642,0.0485,67,channel_break,"keltner_breakout(ema=30,atr=10,atr_mult=3.2,atr_pct_min=0.008)",0.0000,-6.5620,6,-1.0961,0.0000,0.0000,0.0000,0.0000,0.0419,0.0000,0.0000,1.1381,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-6.0781,-5.6796,nan,-14778.1503,148.0511,0.1818,0.0435,44,channel_break,"keltner_breakout(ema=20,atr=14,atr_mult=3,atr_pct_min=0.005)",0.0000,-8.9216,8,-1.1020,0.0000,0.0000,0.0000,0.0000,0.0285,0.0000,0.0000,1.1305,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-6.0781,-5.6796,nan,-14778.1503,148.0511,0.1818,0.0435,44,channel_break,"keltner_breakout(ema=20,atr=14,atr_mult=3,atr_pct_min=0)",0.0000,-9.3278,7,-1.1020,0.0000,0.0000,0.0000,0.0000,0.0285,0.0000,0.0000,1.1305,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-6.0781,-5.6796,nan,-14778.1503,148.0511,0.1818,0.0435,44,channel_break,"keltner_breakout(ema=20,atr=14,atr_mult=3,atr_pct_min=0.008)",0.0000,-9.3278,7,-1.1020,0.0000,0.0000,0.0000,0.0000,0.0285,0.0000,0.0000,1.1305,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-2.9834,-2.9387,nan,3430.3274,158.7785,0.5270,1.1261,370,rsi_exit_zone,"rsi2(rsi_period=2,entry_low=15,entry_high=85,trend=200)",0.0000,-2.2276,4,-1.1070,0.0000,0.0000,0.0126,0.0000,0.0986,0.0000,0.0197,1.2378,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-3.7299,-3.6337,nan,-15297.5817,153.5890,0.2250,0.1145,80,channel_break,"keltner_breakout(ema=10,atr=30,atr_mult=2,atr_pct_min=0.005)",0.0000,-4.9253,5,-1.1371,0.0000,0.0000,0.0000,0.0000,0.0488,0.0000,0.0000,1.1859,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-3.7299,-3.6337,nan,-15297.5817,153.5890,0.2250,0.1145,80,channel_break,"keltner_breakout(ema=10,atr=30,atr_mult=2,atr_pct_min=0)",0.0000,-5.2242,4,-1.1371,0.0000,0.0000,0.0000,0.0000,0.0488,0.0000,0.0000,1.1859,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-3.7299,-3.6337,nan,-15297.5817,153.5890,0.2250,0.1145,80,channel_break,"keltner_breakout(ema=10,atr=30,atr_mult=2,atr_pct_min=0.008)",0.0000,-5.2242,4,-1.1371,0.0000,0.0000,0.0000,0.0000,0.0488,0.0000,0.0000,1.1859,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-3.3659,-3.3064,nan,-20450.0035,165.1201,0.3746,0.4795,323,rsi_exit_zone,"rsi2(rsi_period=2,entry_low=15,entry_high=90,trend=50)",0.4000,-1.6319,5,-1.1411,0.0000,0.0000,0.0000,0.0600,0.0973,0.0000,0.0027,1.3012,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-4.6314,-4.5084,nan,-15556.0501,155.7980,0.2400,0.1963,100,channel_break,"keltner_breakout(ema=20,atr=10,atr_mult=2.5,atr_pct_min=0.008)",0.0000,-8.5334,6,-1.1497,0.0000,0.0000,0.0000,0.0000,0.0583,0.0000,0.0000,1.2080,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-4.6314,-4.5084,nan,-15556.0501,155.7980,0.2400,0.1963,100,channel_break,"keltner_breakout(ema=20,atr=10,atr_mult=2.5,atr_pct_min=0.005)",0.0000,-7.9760,7,-1.1497,0.0000,0.0000,0.0000,0.0000,0.0583,0.0000,0.0000,1.2080,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-4.6314,-4.5084,nan,-15556.0501,155.7980,0.2400,0.1963,100,channel_break,"keltner_breakout(ema=20,atr=10,atr_mult=2.5,atr_pct_min=0)",0.0000,-8.5334,6,-1.1497,0.0000,0.0000,0.0000,0.0000,0.0583,0.0000,0.0000,1.2080,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-5.0244,-4.8233,nan,-15913.3974,159.5668,0.3000,0.2318,90,bb_reverse,"bollinger_breakout(bb_period=10,bb_std=2,vol_mult=1.5)",0.0000,-6.6894,4,-1.1920,0.0000,0.0000,0.0000,0.0000,0.0537,0.0000,0.0000,1.2457,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-3.6065,-3.5170,nan,-16225.7894,162.5077,0.2340,0.0340,47,channel_break,"keltner_breakout(ema=20,atr=30,atr_mult=3.2,atr_pct_min=0.005)",0.0000,-9.4813,7,-1.2447,0.0000,0.0000,0.0000,0.0000,0.0303,0.0000,0.0000,1.2751,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-3.6065,-3.5170,nan,-16225.7894,162.5077,0.2340,0.0340,47,channel_break,"keltner_breakout(ema=20,atr=30,atr_mult=3.2,atr_pct_min=0.008)",0.0000,-10.4605,6,-1.2447,0.0000,0.0000,0.0000,0.0000,0.0303,0.0000,0.0000,1.2751,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-3.6065,-3.5170,nan,-16225.7894,162.5077,0.2340,0.0340,47,channel_break,"keltner_breakout(ema=20,atr=30,atr_mult=3.2,atr_pct_min=0)",0.0000,-10.4605,6,-1.2447,0.0000,0.0000,0.0000,0.0000,0.0303,0.0000,0.0000,1.2751,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-1.4140,-1.4085,nan,4742.2876,178.3175,0.4935,1.1430,387,rsi_exit_zone,"rsi2(rsi_period=2,entry_low=15,entry_high=85,trend=100)",0.2000,-2.2553,5,-1.2741,0.0000,0.0000,0.0143,0.0300,0.0989,0.0000,0.0159,1.4332,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-5.0454,-4.8172,nan,-17051.8310,171.0888,0.2473,0.1227,93,bb_reverse,"bollinger_breakout(bb_period=20,bb_std=2.5,vol_mult=0)",0.0000,-6.8005,5,-1.3058,0.0000,0.0000,0.0000,0.0000,0.0551,0.0000,0.0000,1.3609,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-4.1486,-4.0138,nan,-15250.4879,179.2932,0.1538,0.1483,104,bb_reverse,"bollinger_breakout(bb_period=50,bb_std=2,vol_mult=0)",0.0000,-4.0007,4,-1.3829,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,0.0000,1.4429,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-3.0271,-2.9739,nan,-17942.8974,179.5516,0.3019,0.1076,53,channel_break,"keltner_breakout(ema=30,atr=20,atr_mult=3.5,atr_pct_min=0)",0.0000,-6.2155,6,-1.4116,0.0000,0.0000,0.0000,0.0000,0.0339,0.0000,0.0000,1.4455,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-3.0271,-2.9739,nan,-17942.8974,179.5516,0.3019,0.1076,53,channel_break,"keltner_breakout(ema=30,atr=20,atr_mult=3.5,atr_pct_min=0.008)",0.0000,-6.2155,6,-1.4116,0.0000,0.0000,0.0000,0.0000,0.0339,0.0000,0.0000,1.4455,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-3.0271,-2.9739,nan,-17942.8974,179.5516,0.3019,0.1076,53,channel_break,"keltner_breakout(ema=30,atr=20,atr_mult=3.5,atr_pct_min=0.005)",0.0000,-5.7600,7,-1.4116,0.0000,0.0000,0.0000,0.0000,0.0339,0.0000,0.0000,1.4455,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-3.9635,-3.8454,nan,-17562.6191,187.1880,0.2645,0.1489,121,channel_break,"keltner_breakout(ema=40,atr=30,atr_mult=3.5,atr_pct_min=0.008)",0.0000,-5.6096,5,-1.4551,0.0000,0.0000,0.0000,0.0000,0.0668,0.0000,0.0000,1.5219,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-3.9635,-3.8454,nan,-17562.6191,187.1880,0.2645,0.1489,121,channel_break,"keltner_breakout(ema=40,atr=30,atr_mult=3.5,atr_pct_min=0.005)",0.0000,-5.3352,6,-1.4551,0.0000,0.0000,0.0000,0.0000,0.0668,0.0000,0.0000,1.5219,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-3.9635,-3.8454,nan,-17562.6191,187.1880,0.2645,0.1489,121,channel_break,"keltner_breakout(ema=40,atr=30,atr_mult=3.5,atr_pct_min=0)",0.0000,-5.6096,5,-1.4551,0.0000,0.0000,0.0000,0.0000,0.0668,0.0000,0.0000,1.5219,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-6.9991,-6.4042,nan,-19354.3608,193.8969,0.2443,0.2067,131,channel_break,"keltner_breakout(ema=20,atr=30,atr_mult=2.5,atr_pct_min=0.008)",0.0000,-6.1287,6,-1.5187,0.0000,0.0000,0.0000,0.0000,0.0703,0.0000,0.0000,1.5890,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-6.9991,-6.4042,nan,-19354.3608,193.8969,0.2443,0.2067,131,channel_break,"keltner_breakout(ema=20,atr=30,atr_mult=2.5,atr_pct_min=0.005)",0.0000,-6.2531,7,-1.5187,0.0000,0.0000,0.0000,0.0000,0.0703,0.0000,0.0000,1.5890,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-6.9991,-6.4042,nan,-19354.3608,193.8969,0.2443,0.2067,131,channel_break,"keltner_breakout(ema=20,atr=30,atr_mult=2.5,atr_pct_min=0)",0.0000,-6.1287,6,-1.5187,0.0000,0.0000,0.0000,0.0000,0.0703,0.0000,0.0000,1.5890,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,7.3640,3.8070,-5.9909,-5.6088,nan,-19002.5150,190.3671,0.1132,0.0194,53,channel_break,"keltner_breakout(ema=20,atr=10,atr_mult=2.8,atr_pct_min=0)",0.0000,-8.4619,6,-1.5197,0.0000,0.0000,0.0000,0.0000,0.0339,0.0000,0.0000,1.5537,-1.0000,0.0000
