fold,parameters,train_date_from,train_date_to,train_bars,train_price_start,train_price_end,train_sharpe,train_sortino,train_calmar,train_return,train_maxdd,train_trades,train_win_rate,train_profit_factor,train_pnl,train_net_pnl,train_fees,test_date_from,test_date_to,test_bars,test_price_start,test_price_end,test_sharpe,test_sortino,test_calmar,test_return,test_maxdd,test_trades,test_win_rate,test_profit_factor,test_pnl,test_net_pnl,test_fees,degradation,passed,skipped,skip_reason
0,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=70,bb_period=30,bb_std=1.5)",2024-05-09,2024-08-19,613,7.3640,6.0700,22.0144,143.6758,2173.3103,80.9126,1.1434,46,0.8696,40.6455,8132.8566,8091.2563,41.6003,2024-08-23,2024-10-02,239,6.9770,7.0110,15.0040,0.0000,0.0000,0.9499,0.0000,3,1.0000,0.0000,104.9849,94.9851,9.9998,0.6816,0,1,"OOS trades=3 < 5"
1,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=70,bb_period=30,bb_std=1.5)",2024-10-02,2025-01-12,613,7.0150,13.7630,-3.4501,-4.2022,-2.2567,-8.8298,20.6813,36,0.3889,0.6486,-840.5835,-882.9832,42.3997,2025-01-16,2025-02-25,239,14.3880,7.8770,-11.5979,-10.7934,-14.6757,-3.7055,4.7052,8,0.1250,0.2361,-358.9470,-370.5471,11.6001,0.0000,0,0,""
2,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=70,bb_period=30,bb_std=1.5)",2025-02-25,2025-06-07,613,7.8100,6.3130,19.9824,159.7274,860.8423,23.6162,0.3009,42,0.9048,44.4924,2398.8247,2361.6246,37.2001,2025-06-11,2025-07-21,239,8.0270,10.5260,118.5751,0.0000,0.0000,19.2408,0.0000,12,1.0000,0.0000,1938.0769,1924.0769,14.0000,5.9340,1,0,""
3,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=70,bb_period=30,bb_std=1.5)",2025-07-21,2025-10-31,613,11.1050,5.7340,24.6041,0.0000,0.0000,52.2563,0.0000,43,1.0000,0.0000,5260.0339,5225.6334,34.4005,2025-11-04,2025-12-14,239,4.9430,5.4040,78.3050,0.0000,0.0000,19.7940,0.0000,7,1.0000,0.0000,1986.5993,1979.3993,7.2000,3.1826,1,0,""
4,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=70,bb_period=30,bb_std=1.5)",2025-12-14,2026-03-26,613,5.3790,3.5130,14.5003,49.6466,127.2815,34.2924,3.4889,44,0.8409,8.5067,3466.8433,3429.2424,37.6009,2026-03-30,2026-05-09,239,3.4740,3.6560,18.1801,0.0000,0.0000,0.7561,0.0000,2,1.0000,0.0000,83.6099,75.6096,8.0002,1.2538,0,1,"OOS trades=2 < 5"
0,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=70,bb_period=20,bb_std=1.5)",2024-05-09,2024-08-19,613,7.3640,6.0700,19.6199,111.7300,1091.1595,63.8814,1.4722,44,0.8636,27.7766,6428.1386,6388.1380,40.0006,2024-08-23,2024-10-02,239,6.9770,7.0110,33.9675,0.0000,0.0000,9.3124,0.0000,12,1.0000,0.0000,944.4408,931.2409,13.1999,1.7313,1,0,""
1,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=70,bb_period=20,bb_std=1.5)",2024-10-02,2025-01-12,613,7.0150,13.7630,-9.4902,-8.7058,-2.8798,-23.7092,30.7539,31,0.3548,0.3131,-2330.1248,-2370.9247,40.7999,2025-01-16,2025-02-25,239,14.3880,7.8770,-11.5979,-10.7934,-14.6757,-3.7055,4.7052,8,0.1250,0.2361,-358.9470,-370.5471,11.6001,0.0000,0,0,""
2,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=70,bb_period=20,bb_std=1.5)",2025-02-25,2025-06-07,613,7.8100,6.3130,18.5098,490.9111,3045.4804,25.6977,0.1178,38,0.9737,177.3193,2605.7727,2569.7727,36.0000,2025-06-11,2025-07-21,239,8.0270,10.5260,84.9772,0.0000,0.0000,14.7915,0.0000,12,1.0000,0.0000,1495.1461,1479.1462,16.0000,4.5909,1,0,""
3,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=70,bb_period=20,bb_std=1.5)",2025-07-21,2025-10-31,613,11.1050,5.7340,26.7571,0.0000,0.0000,75.4181,0.0000,41,1.0000,0.0000,7575.8090,7541.8086,34.0004,2025-11-04,2025-12-14,239,4.9430,5.4040,75.3426,0.0000,0.0000,26.9338,0.0000,12,1.0000,0.0000,2704.9770,2693.3771,11.5999,2.8158,1,0,""
4,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=70,bb_period=20,bb_std=1.5)",2025-12-14,2026-03-26,613,5.3790,3.5130,17.7794,71.5069,190.2218,39.0815,2.4509,48,0.8542,12.6472,3947.7487,3908.1477,39.6009,2026-03-30,2026-05-09,239,3.4740,3.6560,37.6792,0.0000,0.0000,1.2504,0.0000,4,1.0000,0.0000,135.0355,125.0354,10.0001,2.1193,0,1,"OOS trades=4 < 5"
0,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=70,bb_period=15,bb_std=1.5)",2024-05-09,2024-08-19,613,7.3640,6.0700,20.0046,121.9230,1309.2871,55.6847,1.2738,39,0.8718,29.4679,5603.6753,5568.4747,35.2006,2024-08-23,2024-10-02,239,6.9770,7.0110,30.4606,0.0000,0.0000,13.7943,0.0000,15,1.0000,0.0000,1391.8286,1379.4287,12.3999,1.5227,1,0,""
1,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=70,bb_period=15,bb_std=1.5)",2024-10-02,2025-01-12,613,7.0150,13.7630,-8.5189,-8.0811,-3.3126,-18.4685,24.9438,29,0.3793,0.3380,-1811.2521,-1846.8518,35.5997,2025-01-16,2025-02-25,239,14.3880,7.8770,-9.9988,-9.4486,-14.0729,-3.4981,4.7526,8,0.2500,0.2906,-338.2085,-349.8086,11.6001,0.0000,0,0,""
2,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=70,bb_period=15,bb_std=1.5)",2025-02-25,2025-06-07,613,7.8100,6.3130,21.5917,452.9240,3198.2449,28.5978,0.1426,37,0.9730,165.8448,2892.9827,2859.7828,33.1998,2025-06-11,2025-07-21,239,8.0270,10.5260,30.0741,0.0000,0.0000,10.8875,0.0000,10,1.0000,0.0000,1103.5525,1088.7524,14.8002,1.3929,1,0,""
3,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=70,bb_period=15,bb_std=1.5)",2025-07-21,2025-10-31,613,11.1050,5.7340,24.8633,0.0000,0.0000,62.2998,0.0000,37,1.0000,0.0000,6259.5806,6229.9802,29.6005,2025-11-04,2025-12-14,239,4.9430,5.4040,52.0298,0.0000,0.0000,17.5705,0.0000,11,1.0000,0.0000,1768.6478,1757.0476,11.6002,2.0926,1,0,""
4,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=70,bb_period=15,bb_std=1.5)",2025-12-14,2026-03-26,613,5.3790,3.5130,10.9579,24.9515,40.5802,27.7667,6.2260,49,0.8163,4.5518,2813.4676,2776.6664,36.8012,2026-03-30,2026-05-09,239,3.4740,3.6560,37.6496,0.0000,0.0000,5.1523,0.0000,9,1.0000,0.0000,525.6346,515.2343,10.4002,3.4359,1,0,""
0,"rsi_bb_mr(rsi_period=7,rsi_low=20,rsi_high=70,bb_period=30,bb_std=2)",2024-05-09,2024-08-19,613,7.3640,6.0700,16.7112,53.6974,744.8746,33.3229,1.6856,28,0.8214,14.5000,3361.8897,3332.2897,29.5999,2024-08-23,2024-10-02,239,6.9770,7.0110,12.1558,272.8043,2168.5284,1.4392,0.0332,7,0.8571,48.1812,155.1231,143.9231,11.1999,0.7274,1,0,""
1,"rsi_bb_mr(rsi_period=7,rsi_low=20,rsi_high=70,bb_period=30,bb_std=2)",2024-10-02,2025-01-12,613,7.0150,13.7630,-13.4454,-10.7023,-3.6173,-22.0072,25.7759,23,0.2609,0.1994,-2171.1174,-2200.7173,29.5999,2025-01-16,2025-02-25,239,14.3880,7.8770,-3.8846,-5.4839,-17.5956,-0.9450,2.0381,5,0.2000,0.5876,-83.7000,-94.5001,10.8000,0.0000,0,0,""
2,"rsi_bb_mr(rsi_period=7,rsi_low=20,rsi_high=70,bb_period=30,bb_std=2)",2025-02-25,2025-06-07,613,7.8100,6.3130,25.1999,516.9523,3972.9481,20.4992,0.0842,32,0.9688,222.8288,2073.9181,2049.9184,23.9997,2025-06-11,2025-07-21,239,8.0270,10.5260,51.5538,0.0000,0.0000,36.6753,0.0000,16,1.0000,0.0000,3679.1300,3667.5301,11.5998,2.0458,1,0,""
3,"rsi_bb_mr(rsi_period=7,rsi_low=20,rsi_high=70,bb_period=30,bb_std=2)",2025-07-21,2025-10-31,613,11.1050,5.7340,36.1208,0.0000,0.0000,67.7335,0.0000,28,1.0000,0.0000,6800.9489,6773.3486,27.6003,2025-11-04,2025-12-14,239,4.9430,5.4040,27.4600,0.0000,0.0000,9.3822,0.0000,7,1.0000,0.0000,945.8170,938.2169,7.6001,0.7602,1,0,""
4,"rsi_bb_mr(rsi_period=7,rsi_low=20,rsi_high=70,bb_period=30,bb_std=2)",2025-12-14,2026-03-26,613,5.3790,3.5130,25.1423,0.0000,0.0000,46.2273,0.0000,32,1.0000,0.0000,4649.5310,4622.7303,26.8007,2026-03-30,2026-05-09,239,3.4740,3.6560,31.9893,0.0000,0.0000,1.4493,0.0000,3,1.0000,0.0000,152.1309,144.9307,7.2001,1.2723,0,1,"OOS trades=3 < 5"
0,"rsi_bb_mr(rsi_period=7,rsi_low=20,rsi_high=70,bb_period=30,bb_std=1.5)",2024-05-09,2024-08-19,613,7.3640,6.0700,12.7496,43.8105,174.9277,55.9211,3.9829,54,0.7593,9.8229,5639.7060,5592.1058,47.6002,2024-08-23,2024-10-02,239,6.9770,7.0110,5.0142,15.5264,122.1293,0.4160,0.1855,7,0.5714,2.9061,59.1969,41.5967,17.6002,0.3933,1,0,""
1,"rsi_bb_mr(rsi_period=7,rsi_low=20,rsi_high=70,bb_period=30,bb_std=1.5)",2024-10-02,2025-01-12,613,7.0150,13.7630,-5.2171,-5.7364,-2.9402,-11.6536,20.1333,34,0.4118,0.5012,-1120.1608,-1165.3606,45.1998,2025-01-16,2025-02-25,239,14.3880,7.8770,-27.2079,-13.9588,-8.2165,-10.3980,10.9390,12,0.0833,0.0629,-1023.4006,-1039.8008,16.4002,0.0000,0,0,""
2,"rsi_bb_mr(rsi_period=7,rsi_low=20,rsi_high=70,bb_period=30,bb_std=1.5)",2025-02-25,2025-06-07,613,7.8100,6.3130,20.9062,121.9013,380.4222,35.2482,0.7872,55,0.9091,35.8488,3570.8169,3524.8170,45.9999,2025-06-11,2025-07-21,239,8.0270,10.5260,78.5786,0.0000,0.0000,27.8843,0.0000,17,1.0000,0.0000,2804.4257,2788.4258,15.9999,3.7586,1,0,""
3,"rsi_bb_mr(rsi_period=7,rsi_low=20,rsi_high=70,bb_period=30,bb_std=1.5)",2025-07-21,2025-10-31,613,11.1050,5.7340,31.8342,0.0000,0.0000,88.7600,0.0000,51,1.0000,0.0000,8920.8017,8876.0006,44.8011,2025-11-04,2025-12-14,239,4.9430,5.4040,37.5179,0.0000,0.0000,17.7322,0.0000,11,1.0000,0.0000,1783.6181,1773.2182,10.3999,1.1785,1,0,""
4,"rsi_bb_mr(rsi_period=7,rsi_low=20,rsi_high=70,bb_period=30,bb_std=1.5)",2025-12-14,2026-03-26,613,5.3790,3.5130,19.7370,120.0275,354.4523,41.8247,1.3107,51,0.8431,23.1032,4225.2670,4182.4661,42.8008,2026-03-30,2026-05-09,239,3.4740,3.6560,43.2801,0.0000,0.0000,2.6349,0.0000,5,1.0000,0.0000,275.8940,263.4938,12.4002,2.1928,1,0,""
0,"rsi_bb_mr(rsi_period=7,rsi_low=20,rsi_high=75,bb_period=30,bb_std=1.5)",2024-05-09,2024-08-19,613,7.3640,6.0700,10.6436,34.0587,105.5640,40.1238,4.4391,49,0.7143,6.4644,4057.1811,4012.3808,44.8002,2024-08-23,2024-10-02,239,6.9770,7.0110,6.3407,23.5538,212.2121,0.5542,0.1327,7,0.7143,3.8914,71.0193,55.4193,15.6000,0.5957,1,0,""
1,"rsi_bb_mr(rsi_period=7,rsi_low=20,rsi_high=75,bb_period=30,bb_std=1.5)",2024-10-02,2025-01-12,613,7.0150,13.7630,-3.3108,-3.9077,-2.4715,-7.3039,17.0595,34,0.4412,0.6422,-691.5867,-730.3867,38.8000,2025-01-16,2025-02-25,239,14.3880,7.8770,-25.4713,-13.7428,-9.5256,-8.9462,9.4885,10,0.1000,0.0725,-879.0167,-894.6169,15.6003,0.0000,0,0,""
2,"rsi_bb_mr(rsi_period=7,rsi_low=20,rsi_high=75,bb_period=30,bb_std=1.5)",2025-02-25,2025-06-07,613,7.8100,6.3130,20.2364,137.7749,688.6280,36.5696,0.4871,54,0.8148,33.0824,3697.7645,3656.9648,40.7997,2025-06-11,2025-07-21,239,8.0270,10.5260,49.2354,0.0000,0.0000,33.2345,0.0000,18,1.0000,0.0000,3337.4480,3323.4480,14.0000,2.4330,1,0,""
3,"rsi_bb_mr(rsi_period=7,rsi_low=20,rsi_high=75,bb_period=30,bb_std=1.5)",2025-07-21,2025-10-31,613,11.1050,5.7340,23.3894,1133.5175,8149.1104,48.5748,0.0684,53,0.9811,524.6487,4897.4803,4857.4794,40.0010,2025-11-04,2025-12-14,239,4.9430,5.4040,37.9514,0.0000,0.0000,9.1445,0.0000,7,1.0000,0.0000,922.8515,914.4516,8.3999,1.6226,1,0,""
4,"rsi_bb_mr(rsi_period=7,rsi_low=20,rsi_high=75,bb_period=30,bb_std=1.5)",2025-12-14,2026-03-26,613,5.3790,3.5130,18.8907,92.9401,280.0432,34.9200,1.5638,45,0.8444,17.0272,3532.4035,3492.0027,40.4008,2026-03-30,2026-05-09,239,3.4740,3.6560,66.7716,0.0000,0.0000,3.0188,0.0000,5,1.0000,0.0000,311.0815,301.8813,9.2002,3.5346,1,0,""
0,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=70,bb_period=30,bb_std=2)",2024-05-09,2024-08-19,613,7.3640,6.0700,28.6275,944.4690,34707.4899,43.5141,0.0824,27,0.9630,375.5004,4378.6077,4351.4077,27.2000,2024-08-23,2024-10-02,239,6.9770,7.0110,15.9923,0.0000,0.0000,1.0095,0.0000,3,1.0000,0.0000,108.9512,100.9514,7.9998,0.5586,0,1,"OOS trades=3 < 5"
1,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=70,bb_period=30,bb_std=2)",2024-10-02,2025-01-12,613,7.0150,13.7630,-13.8942,-10.9011,-3.4444,-23.4191,27.2183,24,0.2500,0.1938,-2311.9095,-2341.9094,29.9999,2025-01-16,2025-02-25,239,14.3880,7.8770,-3.8695,-5.5042,-17.3076,-0.9885,2.1678,5,0.2000,0.5891,-88.8459,-98.8459,10.0001,0.0000,0,0,""
2,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=70,bb_period=30,bb_std=2)",2025-02-25,2025-06-07,613,7.8100,6.3130,29.0721,334.8969,2792.4274,17.7366,0.1504,25,0.9200,103.7822,1795.2623,1773.6625,21.5998,2025-06-11,2025-07-21,239,8.0270,10.5260,56.1220,0.0000,0.0000,23.0806,0.0000,12,1.0000,0.0000,2318.0617,2308.0617,9.9999,1.9304,1,0,""
3,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=70,bb_period=30,bb_std=2)",2025-07-21,2025-10-31,613,11.1050,5.7340,35.3684,0.0000,0.0000,63.9810,0.0000,21,1.0000,0.0000,6418.9020,6398.1020,20.8000,2025-11-04,2025-12-14,239,4.9430,5.4040,54.8203,0.0000,0.0000,15.2938,0.0000,5,1.0000,0.0000,1534.5756,1529.3755,5.2001,1.5500,1,0,""
4,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=70,bb_period=30,bb_std=2)",2025-12-14,2026-03-26,613,5.3790,3.5130,22.6292,0.0000,0.0000,46.6480,0.0000,32,1.0000,0.0000,4690.4022,4664.8014,25.6008,2026-03-30,2026-05-09,239,3.4740,3.6560,18.1801,0.0000,0.0000,0.7761,0.0000,2,1.0000,0.0000,83.6099,77.6098,6.0001,0.8034,0,1,"OOS trades=2 < 5"
0,"rsi_bb_mr(rsi_period=7,rsi_low=20,rsi_high=70,bb_period=20,bb_std=1.5)",2024-05-09,2024-08-19,613,7.3640,6.0700,11.9562,32.8693,122.0185,54.4460,4.8197,57,0.7895,8.1810,5494.2017,5444.6013,49.6005,2024-08-23,2024-10-02,239,6.9770,7.0110,32.0875,994.5808,7178.2910,7.1419,0.0252,17,0.9412,386.1245,734.1942,714.1940,20.0003,2.6838,1,0,""
1,"rsi_bb_mr(rsi_period=7,rsi_low=20,rsi_high=70,bb_period=20,bb_std=1.5)",2024-10-02,2025-01-12,613,7.0150,13.7630,-14.6525,-10.9500,-1.7894,-51.2582,55.1038,42,0.2857,0.1583,-5073.4242,-5125.8241,52.3999,2025-01-16,2025-02-25,239,14.3880,7.8770,-16.5620,-11.8116,-9.0775,-7.7437,8.6771,13,0.2308,0.1280,-757.5698,-774.3699,16.8001,0.0000,0,0,""
2,"rsi_bb_mr(rsi_period=7,rsi_low=20,rsi_high=70,bb_period=20,bb_std=1.5)",2025-02-25,2025-06-07,613,7.8100,6.3130,8.8172,28.0366,66.7980,26.1002,3.0425,53,0.6226,4.4564,2660.4208,2610.0209,50.3998,2025-06-11,2025-07-21,239,8.0270,10.5260,53.9455,0.0000,0.0000,19.9154,0.0000,18,1.0000,0.0000,2010.7416,1991.5418,19.1998,6.1182,1,0,""
3,"rsi_bb_mr(rsi_period=7,rsi_low=20,rsi_high=70,bb_period=20,bb_std=1.5)",2025-07-21,2025-10-31,613,11.1050,5.7340,30.4703,0.0000,0.0000,98.4342,0.0000,56,1.0000,0.0000,9895.4182,9843.4168,52.0015,2025-11-04,2025-12-14,239,4.9430,5.4040,17.0170,142.9771,2232.0449,19.2702,0.4843,18,0.8889,35.5772,1943.0157,1927.0158,15.9999,0.5585,1,0,""
4,"rsi_bb_mr(rsi_period=7,rsi_low=20,rsi_high=70,bb_period=20,bb_std=1.5)",2025-12-14,2026-03-26,613,5.3790,3.5130,25.0499,0.0000,0.0000,56.4526,0.0000,60,1.0000,0.0000,5694.0595,5645.2585,48.8010,2026-03-30,2026-05-09,239,3.4740,3.6560,51.0327,0.0000,0.0000,3.3045,0.0000,6,1.0000,0.0000,345.2535,330.4535,14.8000,2.0372,1,0,""
0,"rsi_bb_mr(rsi_period=7,rsi_low=20,rsi_high=70,bb_period=20,bb_std=2)",2024-05-09,2024-08-19,613,7.3640,6.0700,4.6779,7.6083,17.7368,6.0627,4.0106,28,0.6429,2.0352,634.6665,606.2659,28.4006,2024-08-23,2024-10-02,239,6.9770,7.0110,40.5319,0.0000,0.0000,6.8330,0.0000,9,1.0000,0.0000,690.0956,683.2956,6.8000,8.6645,1,0,""
1,"rsi_bb_mr(rsi_period=7,rsi_low=20,rsi_high=70,bb_period=20,bb_std=2)",2024-10-02,2025-01-12,613,7.0150,13.7630,-23.4732,-13.1965,-2.1490,-45.5700,46.4524,24,0.1667,0.0453,-4526.9956,-4556.9955,29.9999,2025-01-16,2025-02-25,239,14.3880,7.8770,-3.7659,-5.3602,-17.3657,-0.9072,2.0086,5,0.2000,0.5963,-80.7156,-90.7157,10.0002,0.0000,0,0,""
2,"rsi_bb_mr(rsi_period=7,rsi_low=20,rsi_high=70,bb_period=20,bb_std=2)",2025-02-25,2025-06-07,613,7.8100,6.3130,19.5800,79.8590,619.0112,20.4483,0.7050,28,0.9643,25.5397,2072.0283,2044.8284,27.2000,2025-06-11,2025-07-21,239,8.0270,10.5260,57.4020,0.0000,0.0000,9.5397,0.0000,8,1.0000,0.0000,963.1704,953.9705,9.1999,2.9317,1,0,""
3,"rsi_bb_mr(rsi_period=7,rsi_low=20,rsi_high=70,bb_period=20,bb_std=2)",2025-07-21,2025-10-31,613,11.1050,5.7340,23.2703,0.0000,0.0000,53.4417,0.0000,35,1.0000,0.0000,5371.7707,5344.1697,27.6010,2025-11-04,2025-12-14,239,4.9430,5.4040,28.1163,0.0000,0.0000,16.4392,0.0000,11,1.0000,0.0000,1653.1245,1643.9244,9.2001,1.2082,1,0,""
4,"rsi_bb_mr(rsi_period=7,rsi_low=20,rsi_high=70,bb_period=20,bb_std=2)",2025-12-14,2026-03-26,613,5.3790,3.5130,27.7013,0.0000,0.0000,39.3528,0.0000,27,1.0000,0.0000,3959.2782,3935.2775,24.0007,2026-03-30,2026-05-09,239,3.4740,3.6560,0.0000,0.0000,0.0000,0.6540,0.0000,1,1.0000,0.0000,72.2019,65.4018,6.8001,0.0000,0,1,"OOS trades=1 < 5"
0,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=70,bb_period=20,bb_std=2)",2024-05-09,2024-08-19,613,7.3640,6.0700,14.6102,126.6243,962.3583,23.9169,0.8010,25,0.8400,26.1146,2414.0899,2391.6894,22.4005,2024-08-23,2024-10-02,239,6.9770,7.0110,35.6866,0.0000,0.0000,3.4575,0.0000,4,1.0000,0.0000,350.5449,345.7451,4.7999,2.4426,0,1,"OOS trades=4 < 5"
1,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=70,bb_period=20,bb_std=2)",2024-10-02,2025-01-12,613,7.0150,13.7630,-23.3633,-13.2155,-2.6627,-36.0334,37.4180,20,0.2000,0.0635,-3578.1407,-3603.3406,25.1999,2025-01-16,2025-02-25,239,14.3880,7.8770,-2.7097,-4.1567,-14.7273,-0.6398,1.7561,5,0.2000,0.6837,-55.1772,-63.9773,8.8001,0.0000,0,0,""
2,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=70,bb_period=20,bb_std=2)",2025-02-25,2025-06-07,613,7.8100,6.3130,30.0620,0.0000,0.0000,22.3697,0.0000,21,1.0000,0.0000,2258.9737,2236.9738,22.0000,2025-06-11,2025-07-21,239,8.0270,10.5260,71.6652,0.0000,0.0000,4.6829,0.0000,3,1.0000,0.0000,475.8885,468.2885,7.6000,2.3839,0,1,"OOS trades=3 < 5"
3,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=70,bb_period=20,bb_std=2)",2025-07-21,2025-10-31,613,11.1050,5.7340,20.5535,0.0000,0.0000,43.6133,0.0000,26,1.0000,0.0000,4380.5301,4361.3295,19.2006,2025-11-04,2025-12-14,239,4.9430,5.4040,39.0877,0.0000,0.0000,13.7136,0.0000,8,1.0000,0.0000,1378.1651,1371.3648,6.8002,1.9018,1,0,""
4,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=70,bb_period=20,bb_std=2)",2025-12-14,2026-03-26,613,5.3790,3.5130,22.8332,0.0000,0.0000,38.2042,0.0000,25,1.0000,0.0000,3841.2205,3820.4195,20.8010,2026-03-30,2026-05-09,239,3.4740,3.6560,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"OOS trades=0 < 5"
0,"rsi_bb_mr(rsi_period=7,rsi_low=20,rsi_high=70,bb_period=15,bb_std=2)",2024-05-09,2024-08-19,613,7.3640,6.0700,6.4532,11.0383,31.0097,7.7509,3.8697,24,0.6250,2.7993,797.8952,775.0949,22.8003,2024-08-23,2024-10-02,239,6.9770,7.0110,17.1222,0.0000,0.0000,1.9992,0.0000,5,1.0000,0.0000,206.3239,199.9238,6.4002,2.6533,1,0,""
1,"rsi_bb_mr(rsi_period=7,rsi_low=20,rsi_high=70,bb_period=15,bb_std=2)",2024-10-02,2025-01-12,613,7.0150,13.7630,-19.4123,-12.3108,-2.9365,-33.4354,33.8485,20,0.2000,0.0343,-3318.3377,-3343.5374,25.1998,2025-01-16,2025-02-25,239,14.3880,7.8770,-11.9545,-9.9017,-17.1499,-3.7085,4.2996,7,0.2857,0.1649,-358.8496,-370.8498,12.0002,0.0000,0,0,""
2,"rsi_bb_mr(rsi_period=7,rsi_low=20,rsi_high=70,bb_period=15,bb_std=2)",2025-02-25,2025-06-07,613,7.8100,6.3130,14.9133,123.4704,753.5019,13.3306,0.2480,30,0.8000,26.0777,1358.6614,1333.0614,25.6001,2025-06-11,2025-07-21,239,8.0270,10.5260,35.2289,0.0000,0.0000,5.2111,0.0000,7,1.0000,0.0000,530.7148,521.1149,9.5999,2.3622,1,0,""
3,"rsi_bb_mr(rsi_period=7,rsi_low=20,rsi_high=70,bb_period=15,bb_std=2)",2025-07-21,2025-10-31,613,11.1050,5.7340,19.1853,0.0000,0.0000,39.7417,0.0000,34,1.0000,0.0000,4000.1735,3974.1726,26.0009,2025-11-04,2025-12-14,239,4.9430,5.4040,24.3702,178.0758,7610.7356,13.7018,0.3214,10,0.9000,39.5627,1378.9837,1370.1835,8.8001,1.2703,1,0,""
4,"rsi_bb_mr(rsi_period=7,rsi_low=20,rsi_high=70,bb_period=15,bb_std=2)",2025-12-14,2026-03-26,613,5.3790,3.5130,17.2831,0.0000,0.0000,48.0297,0.0000,34,1.0000,0.0000,4828.1678,4802.9674,25.2004,2026-03-30,2026-05-09,239,3.4740,3.6560,8.9542,36.9716,386.3239,1.0137,0.1451,6,0.6667,5.5017,110.5658,101.3655,9.2004,0.5181,1,0,""
0,"rsi_bb_mr(rsi_period=7,rsi_low=20,rsi_high=75,bb_period=15,bb_std=2)",2024-05-09,2024-08-19,613,7.3640,6.0700,5.8333,9.9438,28.3088,6.6543,3.8996,22,0.5909,2.5118,687.4333,665.4331,22.0003,2024-08-23,2024-10-02,239,6.9770,7.0110,17.1222,0.0000,0.0000,1.9992,0.0000,5,1.0000,0.0000,206.3239,199.9238,6.4002,2.9353,1,0,""
1,"rsi_bb_mr(rsi_period=7,rsi_low=20,rsi_high=75,bb_period=15,bb_std=2)",2024-10-02,2025-01-12,613,7.0150,13.7630,-19.4123,-12.3108,-2.9365,-33.4354,33.8485,20,0.2000,0.0343,-3318.3377,-3343.5374,25.1998,2025-01-16,2025-02-25,239,14.3880,7.8770,-11.9545,-9.9017,-17.1499,-3.7085,4.2996,7,0.2857,0.1649,-358.8496,-370.8498,12.0002,0.0000,0,0,""
2,"rsi_bb_mr(rsi_period=7,rsi_low=20,rsi_high=75,bb_period=15,bb_std=2)",2025-02-25,2025-06-07,613,7.8100,6.3130,14.8803,123.8929,757.9720,13.3829,0.2478,30,0.8000,26.1669,1363.4941,1338.2941,25.2001,2025-06-11,2025-07-21,239,8.0270,10.5260,35.2289,0.0000,0.0000,5.2111,0.0000,7,1.0000,0.0000,530.7148,521.1149,9.5999,2.3675,1,0,""
3,"rsi_bb_mr(rsi_period=7,rsi_low=20,rsi_high=75,bb_period=15,bb_std=2)",2025-07-21,2025-10-31,613,11.1050,5.7340,17.0337,675.4754,4059.7375,27.5969,0.1338,33,0.9394,181.0435,2784.4953,2759.6945,24.8008,2025-11-04,2025-12-14,239,4.9430,5.4040,24.3702,178.0758,7610.7356,13.7018,0.3214,10,0.9000,39.5627,1378.9837,1370.1835,8.8001,1.4307,1,0,""
4,"rsi_bb_mr(rsi_period=7,rsi_low=20,rsi_high=75,bb_period=15,bb_std=2)",2025-12-14,2026-03-26,613,5.3790,3.5130,17.2831,0.0000,0.0000,48.0297,0.0000,34,1.0000,0.0000,4828.1678,4802.9674,25.2004,2026-03-30,2026-05-09,239,3.4740,3.6560,8.9542,36.9716,386.3239,1.0177,0.1451,6,0.6667,5.5017,110.5658,101.7656,8.8002,0.5181,1,0,""
