timeframe,date_from,date_to,bars_count,price_start,price_end,sharpe_ratio,sortino_ratio,calmar_ratio,total_return,max_drawdown_pct,win_rate,profit_factor,total_trades,exit_mode,parameters,plateau_ratio,avg_neighbor_sharpe,neighbor_count,composite_score,cc_sharpe,cc_calmar,cc_profit_factor,cc_plateau,cc_trades,cc_cost_stress,cc_win_rate,cc_dd_penalty,wfo_pass_rate,wfo_avg_test_sharpe
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-27.3820,-23.7367,-1.3414,-7413.4214,74.5479,0.2115,0.0933,52,channel_break,"keltner_breakout(ema=20,atr=10,atr_mult=2.8,atr_pct_min=0.005)",0.0000,-21.6767,7,-0.3621,0.0000,0.0000,0.0000,0.0000,0.0333,0.0000,0.0000,0.3955,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-8.6566,-9.6342,-1.2214,-6517.2991,81.8681,0.4603,0.6820,239,channel_break,"keltner_breakout(ema=50,atr=10,atr_mult=3,atr_pct_min=0)",0.0000,-8.0354,6,-0.3644,0.0000,0.0000,0.0000,0.0000,0.0921,0.0000,0.0123,0.4687,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-8.6566,-9.6342,-1.2214,-6517.2991,81.8681,0.4603,0.6820,239,channel_break,"keltner_breakout(ema=50,atr=10,atr_mult=3,atr_pct_min=0.005)",0.0000,-8.4584,7,-0.3644,0.0000,0.0000,0.0000,0.0000,0.0921,0.0000,0.0123,0.4687,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-7.9207,-9.0636,-1.2140,-6634.9178,82.3682,0.4560,0.6904,250,channel_break,"keltner_breakout(ema=60,atr=10,atr_mult=3.2,atr_pct_min=0.005)",0.0000,-10.6657,7,-0.3688,0.0000,0.0000,0.0000,0.0000,0.0931,0.0000,0.0118,0.4737,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-7.9207,-9.0636,-1.2140,-6634.9178,82.3682,0.4560,0.6904,250,channel_break,"keltner_breakout(ema=60,atr=10,atr_mult=3.2,atr_pct_min=0)",0.0000,-10.8835,6,-0.3688,0.0000,0.0000,0.0000,0.0000,0.0931,0.0000,0.0118,0.4737,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-32.7608,-26.8620,-1.3091,-7606.8949,76.3874,0.0976,0.0225,41,channel_break,"keltner_breakout(ema=20,atr=10,atr_mult=3,atr_pct_min=0.005)",0.0000,-41.1739,7,-0.3872,0.0000,0.0000,0.0000,0.0000,0.0267,0.0000,0.0000,0.4139,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-32.7608,-26.8620,-1.3091,-7606.8949,76.3874,0.0976,0.0225,41,channel_break,"keltner_breakout(ema=20,atr=10,atr_mult=3,atr_pct_min=0)",0.0000,-41.9806,6,-0.3872,0.0000,0.0000,0.0000,0.0000,0.0267,0.0000,0.0000,0.4139,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-9.3587,-10.3852,-1.1871,-7187.2188,84.2374,0.4592,0.6495,233,channel_break,"keltner_breakout(ema=60,atr=10,atr_mult=3.2,atr_pct_min=0.008)",0.0000,-10.8413,6,-0.3888,0.0000,0.0000,0.0000,0.0000,0.0914,0.0000,0.0121,0.4924,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-12.7502,-12.7679,-1.1251,-7953.9135,88.8777,0.4516,0.5576,217,rsi_exit_zone,"rsi2(rsi_period=2,entry_low=10,entry_high=95,trend=200)",0.2000,-6.8407,5,-0.4080,0.0000,0.0000,0.0000,0.0300,0.0895,0.0000,0.0113,0.5388,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-27.6348,-23.8709,-1.2639,-7870.7459,79.1229,0.2200,0.0937,50,channel_break,"keltner_breakout(ema=30,atr=10,atr_mult=3.2,atr_pct_min=0.008)",0.0000,-23.7591,6,-0.4091,0.0000,0.0000,0.0000,0.0000,0.0322,0.0000,0.0000,0.4412,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-10.8474,-13.7428,-1.1943,-6134.7390,83.7299,0.3217,0.3325,143,bb_reverse,"bollinger_breakout(bb_period=50,bb_std=1.5,vol_mult=0)",0.0000,-21.4444,3,-0.4132,0.0000,0.0000,0.0000,0.0000,0.0741,0.0000,0.0000,0.4873,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-10.9963,-11.5880,-1.1474,-7731.9002,87.1508,0.4550,0.6074,222,channel_break,"keltner_breakout(ema=50,atr=10,atr_mult=3,atr_pct_min=0.008)",0.0000,-9.0556,6,-0.4197,0.0000,0.0000,0.0000,0.0000,0.0901,0.0000,0.0117,0.5215,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-9.6210,-10.2922,-1.1454,-7602.1098,87.3094,0.4400,0.6415,250,channel_break,"keltner_breakout(ema=50,atr=14,atr_mult=3,atr_pct_min=0)",0.0000,-7.1424,7,-0.4200,0.0000,0.0000,0.0000,0.0000,0.0931,0.0000,0.0100,0.5231,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-9.6210,-10.2922,-1.1454,-7602.1098,87.3094,0.4400,0.6415,250,channel_break,"keltner_breakout(ema=50,atr=14,atr_mult=3,atr_pct_min=0.005)",0.0000,-7.6420,8,-0.4200,0.0000,0.0000,0.0000,0.0000,0.0931,0.0000,0.0100,0.5231,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-19.0032,-17.9752,-1.1997,-8076.0896,83.3573,0.3333,0.3172,105,channel_break,"keltner_breakout(ema=50,atr=10,atr_mult=3.5,atr_pct_min=0.005)",0.0000,-16.6648,6,-0.4231,0.0000,0.0000,0.0000,0.0000,0.0604,0.0000,0.0000,0.4836,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-19.0032,-17.9752,-1.1997,-8076.0896,83.3573,0.3333,0.3172,105,channel_break,"keltner_breakout(ema=50,atr=10,atr_mult=3.5,atr_pct_min=0)",0.0000,-16.0404,5,-0.4231,0.0000,0.0000,0.0000,0.0000,0.0604,0.0000,0.0000,0.4836,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-28.7602,-26.1412,-1.1645,-8136.2270,85.8756,0.2174,0.0861,92,bb_reverse,"bollinger_breakout(bb_period=30,bb_std=2.5,vol_mult=0)",0.2000,-13.6526,5,-0.4241,0.0000,0.0000,0.0000,0.0300,0.0546,0.0000,0.0000,0.5088,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-14.9879,-14.8993,-1.1657,-8081.3478,85.7831,0.4000,0.4592,155,channel_break,"keltner_breakout(ema=50,atr=10,atr_mult=3.2,atr_pct_min=0.008)",0.0000,-11.8767,6,-0.4248,0.0000,0.0000,0.0000,0.0000,0.0775,0.0000,0.0056,0.5078,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-6.6561,-7.8145,-1.1206,-7398.3087,89.2309,0.4557,0.7289,327,channel_break,"keltner_breakout(ema=50,atr=14,atr_mult=2.8,atr_pct_min=0)",0.0000,-9.7349,7,-0.4331,0.0000,0.0000,0.0000,0.0000,0.0975,0.0000,0.0117,0.5423,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-6.6561,-7.8145,-1.1206,-7398.3087,89.2309,0.4557,0.7289,327,channel_break,"keltner_breakout(ema=50,atr=14,atr_mult=2.8,atr_pct_min=0.005)",0.0000,-9.4507,8,-0.4331,0.0000,0.0000,0.0000,0.0000,0.0975,0.0000,0.0117,0.5423,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-16.0965,-15.3929,-1.1503,-8472.1847,86.9328,0.3826,0.3326,149,bb_reverse,"bollinger_breakout(bb_period=30,bb_std=2,vol_mult=0)",0.0000,-20.2728,5,-0.4398,0.0000,0.0000,0.0000,0.0000,0.0759,0.0000,0.0036,0.5193,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-9.2063,-9.9792,-1.1149,-7956.0629,89.6976,0.4508,0.6532,264,channel_break,"keltner_breakout(ema=60,atr=14,atr_mult=3.2,atr_pct_min=0)",0.0000,-9.2538,7,-0.4415,0.0000,0.0000,0.0000,0.0000,0.0943,0.0000,0.0112,0.5470,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-9.2063,-9.9792,-1.1149,-7956.0629,89.6976,0.4508,0.6532,264,channel_break,"keltner_breakout(ema=60,atr=14,atr_mult=3.2,atr_pct_min=0.005)",0.0000,-9.3342,8,-0.4415,0.0000,0.0000,0.0000,0.0000,0.0943,0.0000,0.0112,0.5470,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-7.4612,-8.5780,-1.1080,-7808.2222,90.2504,0.4405,0.6980,311,channel_break,"keltner_breakout(ema=50,atr=14,atr_mult=2.8,atr_pct_min=0.008)",0.0000,-9.2065,7,-0.4456,0.0000,0.0000,0.0000,0.0000,0.0969,0.0000,0.0101,0.5525,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-9.8967,-10.5913,-1.1083,-8165.6096,90.2314,0.4484,0.6281,252,channel_break,"keltner_breakout(ema=60,atr=14,atr_mult=3.2,atr_pct_min=0.008)",0.0000,-5.9412,7,-0.4481,0.0000,0.0000,0.0000,0.0000,0.0933,0.0000,0.0109,0.5523,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-11.6839,-11.9735,-1.1169,-8134.3432,89.5342,0.4341,0.5835,205,channel_break,"keltner_breakout(ema=40,atr=10,atr_mult=2.8,atr_pct_min=0)",0.0000,-7.8663,6,-0.4482,0.0000,0.0000,0.0000,0.0000,0.0878,0.0000,0.0093,0.5453,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-11.6839,-11.9735,-1.1169,-8134.3432,89.5342,0.4341,0.5835,205,channel_break,"keltner_breakout(ema=40,atr=10,atr_mult=2.8,atr_pct_min=0.005)",0.0000,-8.5275,7,-0.4482,0.0000,0.0000,0.0000,0.0000,0.0878,0.0000,0.0093,0.5453,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-14.9239,-14.2184,nan,-7638.8329,91.5997,0.4837,0.7751,399,channel_break,"keltner_breakout(ema=50,atr=10,atr_mult=2.5,atr_pct_min=0.008)",0.0000,-12.5227,6,-0.4521,0.0000,0.0000,0.0000,0.0000,0.0990,0.0000,0.0149,0.5660,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-29.0439,-24.6898,-1.2030,-8275.9646,83.1288,0.1111,0.0259,45,channel_break,"keltner_breakout(ema=20,atr=14,atr_mult=3,atr_pct_min=0.005)",0.0000,-30.0429,8,-0.4522,0.0000,0.0000,0.0000,0.0000,0.0291,0.0000,0.0000,0.4813,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-29.0439,-24.6898,-1.2030,-8275.9646,83.1288,0.1111,0.0259,45,channel_break,"keltner_breakout(ema=20,atr=14,atr_mult=3,atr_pct_min=0)",0.0000,-29.9858,7,-0.4522,0.0000,0.0000,0.0000,0.0000,0.0291,0.0000,0.0000,0.4813,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-24.2921,-21.6060,-1.1865,-8378.4890,84.2824,0.1905,0.0807,63,channel_break,"keltner_breakout(ema=10,atr=10,atr_mult=2,atr_pct_min=0.008)",0.0000,-28.3819,4,-0.4531,0.0000,0.0000,0.0000,0.0000,0.0397,0.0000,0.0000,0.4928,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-30.4431,-25.5224,-1.2025,-8280.7370,83.1605,0.0930,0.0122,43,channel_break,"keltner_breakout(ema=20,atr=14,atr_mult=3,atr_pct_min=0.008)",0.0000,-44.6566,7,-0.4537,0.0000,0.0000,0.0000,0.0000,0.0279,0.0000,0.0000,0.4816,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-19.7869,-18.4496,-1.1471,-8567.6156,87.1749,0.3232,0.2678,99,channel_break,"keltner_breakout(ema=50,atr=10,atr_mult=3.5,atr_pct_min=0.008)",0.0000,-16.7497,5,-0.4639,0.0000,0.0000,0.0000,0.0000,0.0578,0.0000,0.0000,0.5217,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-15.4429,-14.6650,nan,-7824.9338,92.9441,0.4775,0.7827,423,channel_break,"keltner_breakout(ema=50,atr=10,atr_mult=2.5,atr_pct_min=0)",0.0000,-10.4465,6,-0.4660,0.0000,0.0000,0.0000,0.0000,0.0993,0.0000,0.0142,0.5794,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-15.4429,-14.6650,nan,-7824.9338,92.9441,0.4775,0.7827,423,channel_break,"keltner_breakout(ema=50,atr=10,atr_mult=2.5,atr_pct_min=0.005)",0.0000,-11.0861,7,-0.4660,0.0000,0.0000,0.0000,0.0000,0.0993,0.0000,0.0142,0.5794,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-25.5510,-22.5203,-1.1669,-8518.4365,85.6984,0.2459,0.1274,61,channel_break,"keltner_breakout(ema=40,atr=10,atr_mult=3.5,atr_pct_min=0.008)",0.0000,-21.7899,5,-0.4684,0.0000,0.0000,0.0000,0.0000,0.0386,0.0000,0.0000,0.5070,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-76.0746,-39.8596,-1.1860,-8408.9372,84.3135,0.0323,0.0002,31,channel_break,"keltner_breakout(ema=10,atr=14,atr_mult=2.5,atr_pct_min=0)",0.0000,-45.3752,6,-0.4728,0.0000,0.0000,0.0000,0.0000,0.0204,0.0000,0.0000,0.4931,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-76.0746,-39.8596,-1.1860,-8408.9372,84.3135,0.0323,0.0002,31,channel_break,"keltner_breakout(ema=10,atr=14,atr_mult=2.5,atr_pct_min=0.005)",0.0000,-49.1270,7,-0.4728,0.0000,0.0000,0.0000,0.0000,0.0204,0.0000,0.0000,0.4931,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-25.0618,-22.1367,-1.1621,-8560.1460,86.0517,0.2037,0.0902,54,channel_break,"keltner_breakout(ema=30,atr=10,atr_mult=3.2,atr_pct_min=0)",0.0000,-22.5713,6,-0.4760,0.0000,0.0000,0.0000,0.0000,0.0345,0.0000,0.0000,0.5105,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-25.0618,-22.1367,-1.1621,-8560.1460,86.0517,0.2037,0.0902,54,channel_break,"keltner_breakout(ema=30,atr=10,atr_mult=3.2,atr_pct_min=0.005)",0.0000,-23.2946,7,-0.4760,0.0000,0.0000,0.0000,0.0000,0.0345,0.0000,0.0000,0.5105,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-11.1391,-11.3597,-1.0761,-8714.5098,92.9287,0.4195,0.5727,236,channel_break,"keltner_breakout(ema=50,atr=14,atr_mult=3,atr_pct_min=0.008)",0.0000,-7.4628,7,-0.4798,0.0000,0.0000,0.0000,0.0000,0.0918,0.0000,0.0077,0.5793,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-34.2231,-30.5491,-1.1661,-8072.4716,85.7554,0.1000,0.0560,40,channel_break,"keltner_breakout(ema=10,atr=30,atr_mult=2.5,atr_pct_min=0.008)",0.0000,-46.4730,5,-0.4815,0.0000,0.0000,0.0000,0.0000,0.0261,0.0000,0.0000,0.5076,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-11.5111,-14.7249,-1.1068,-7067.4089,90.3481,0.2647,0.2168,102,bb_reverse,"bollinger_breakout(bb_period=20,bb_std=2.5,vol_mult=0)",0.0000,-16.3426,5,-0.4943,0.0000,0.0000,0.0000,0.0000,0.0592,0.0000,0.0000,0.5535,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-14.4540,-14.0933,-1.0765,-9031.5758,92.8937,0.3758,0.4110,157,channel_break,"keltner_breakout(ema=60,atr=10,atr_mult=3.5,atr_pct_min=0)",0.0000,-11.5769,5,-0.4980,0.0000,0.0000,0.0000,0.0000,0.0781,0.0000,0.0029,0.5789,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-14.4540,-14.0933,-1.0765,-9031.5758,92.8937,0.3758,0.4110,157,channel_break,"keltner_breakout(ema=60,atr=10,atr_mult=3.5,atr_pct_min=0.005)",0.0000,-11.4870,6,-0.4980,0.0000,0.0000,0.0000,0.0000,0.0781,0.0000,0.0029,0.5789,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-42.8717,-33.4456,-1.1384,-8473.4265,87.8423,0.0682,0.0322,44,channel_break,"keltner_breakout(ema=10,atr=30,atr_mult=2.5,atr_pct_min=0.005)",0.0000,-44.8082,6,-0.4999,0.0000,0.0000,0.0000,0.0000,0.0285,0.0000,0.0000,0.5284,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-42.8717,-33.4456,-1.1384,-8473.4265,87.8423,0.0682,0.0322,44,channel_break,"keltner_breakout(ema=10,atr=30,atr_mult=2.5,atr_pct_min=0)",0.0000,-46.9252,5,-0.4999,0.0000,0.0000,0.0000,0.0000,0.0285,0.0000,0.0000,0.5284,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-8.7010,-9.1054,-1.0385,-8959.5265,96.2971,0.4506,0.6767,324,channel_break,"keltner_breakout(ema=40,atr=14,atr_mult=2.5,atr_pct_min=0.005)",0.0000,-8.5381,8,-0.5044,0.0000,0.0000,0.0000,0.0000,0.0974,0.0000,0.0112,0.6130,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-8.7010,-9.1054,-1.0385,-8959.5265,96.2971,0.4506,0.6767,324,channel_break,"keltner_breakout(ema=40,atr=14,atr_mult=2.5,atr_pct_min=0)",0.0000,-8.5516,7,-0.5044,0.0000,0.0000,0.0000,0.0000,0.0974,0.0000,0.0112,0.6130,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-23.1201,-20.8009,-1.1157,-8907.5165,89.6308,0.2273,0.1357,66,channel_break,"keltner_breakout(ema=40,atr=10,atr_mult=3.5,atr_pct_min=0)",0.0000,-19.7424,5,-0.5049,0.0000,0.0000,0.0000,0.0000,0.0414,0.0000,0.0000,0.5463,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-23.1201,-20.8009,-1.1157,-8907.5165,89.6308,0.2273,0.1357,66,channel_break,"keltner_breakout(ema=40,atr=10,atr_mult=3.5,atr_pct_min=0.005)",0.0000,-20.7105,6,-0.5049,0.0000,0.0000,0.0000,0.0000,0.0414,0.0000,0.0000,0.5463,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-12.4948,-12.3708,-1.0508,-9130.3707,95.1638,0.4145,0.5168,193,channel_break,"keltner_breakout(ema=40,atr=10,atr_mult=2.8,atr_pct_min=0.008)",0.0000,-8.5884,6,-0.5086,0.0000,0.0000,0.0000,0.0000,0.0858,0.0000,0.0072,0.6016,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-11.0635,-12.4087,-1.0194,-9412.2588,98.0977,0.3468,0.2345,173,rsi_exit_zone,"rsi2(rsi_period=3,entry_low=15,entry_high=85,trend=50)",0.2500,-9.7687,4,-0.5116,0.0000,0.0000,0.0000,0.0375,0.0819,0.0000,0.0000,0.6310,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-21.5061,-19.5567,-1.0907,-9115.1620,91.6841,0.2090,0.0622,67,channel_break,"keltner_breakout(ema=10,atr=10,atr_mult=2,atr_pct_min=0.005)",0.0000,-25.1406,5,-0.5249,0.0000,0.0000,0.0000,0.0000,0.0419,0.0000,0.0000,0.5668,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-21.5061,-19.5567,-1.0907,-9115.1620,91.6841,0.2090,0.0622,67,channel_break,"keltner_breakout(ema=10,atr=10,atr_mult=2,atr_pct_min=0)",0.0000,-25.3527,4,-0.5249,0.0000,0.0000,0.0000,0.0000,0.0419,0.0000,0.0000,0.5668,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-42.3253,-32.9778,-1.1079,-8789.4479,90.2591,0.0556,0.0237,36,channel_break,"keltner_breakout(ema=10,atr=20,atr_mult=2.5,atr_pct_min=0.008)",0.0000,-48.5660,6,-0.5290,0.0000,0.0000,0.0000,0.0000,0.0235,0.0000,0.0000,0.5526,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-11.5239,-11.2009,nan,7290.6926,106.2466,0.5241,1.3850,311,bb_mean_revert,"rsi_bb_mr(rsi_period=7,rsi_low=20,rsi_high=70,bb_period=20,bb_std=1.5)",0.1667,-2.4889,6,-0.5336,0.0000,0.0000,0.0377,0.0250,0.0969,0.0000,0.0193,0.7125,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-8.4433,-8.5452,-1.0091,-9578.4976,99.0979,0.4397,0.6409,307,channel_break,"keltner_breakout(ema=40,atr=14,atr_mult=2.5,atr_pct_min=0.008)",0.0000,-10.8260,7,-0.5343,0.0000,0.0000,0.0000,0.0000,0.0967,0.0000,0.0100,0.6410,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-24.8179,-21.9360,-1.0630,-9344.2169,94.0715,0.1605,0.0420,81,channel_break,"keltner_breakout(ema=10,atr=14,atr_mult=2,atr_pct_min=0.008)",0.0000,-26.5855,5,-0.5414,0.0000,0.0000,0.0000,0.0000,0.0493,0.0000,0.0000,0.5907,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-47.3516,-34.9586,-1.0872,-8996.7782,91.9802,0.0541,0.0193,37,channel_break,"keltner_breakout(ema=10,atr=20,atr_mult=2.5,atr_pct_min=0)",0.0000,-50.5114,6,-0.5456,0.0000,0.0000,0.0000,0.0000,0.0242,0.0000,0.0000,0.5698,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-47.3516,-34.9586,-1.0872,-8996.7782,91.9802,0.0541,0.0193,37,channel_break,"keltner_breakout(ema=10,atr=20,atr_mult=2.5,atr_pct_min=0.005)",0.0000,-49.3420,7,-0.5456,0.0000,0.0000,0.0000,0.0000,0.0242,0.0000,0.0000,0.5698,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-5.3795,-5.4038,nan,-9922.2452,100.9675,0.4607,0.6868,369,channel_break,"keltner_breakout(ema=30,atr=10,atr_mult=2,atr_pct_min=0.008)",0.0000,-7.3071,5,-0.5488,0.0000,0.0000,0.0000,0.0000,0.0986,0.0000,0.0123,0.6597,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-7.3470,-7.2597,nan,7488.1203,111.2175,0.5061,1.3734,330,bb_mean_revert,"rsi_bb_mr(rsi_period=7,rsi_low=20,rsi_high=70,bb_period=15,bb_std=1.5)",0.4000,0.2111,5,-0.5507,0.0000,0.0000,0.0366,0.0600,0.0976,0.0000,0.0173,0.7622,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-5.7417,-6.0060,nan,-10239.2585,102.5707,0.4529,0.6544,329,channel_break,"keltner_breakout(ema=60,atr=10,atr_mult=3,atr_pct_min=0)",0.0000,-8.1067,6,-0.5667,0.0000,0.0000,0.0000,0.0000,0.0975,0.0000,0.0114,0.6757,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-5.7417,-6.0060,nan,-10239.2585,102.5707,0.4529,0.6544,329,channel_break,"keltner_breakout(ema=60,atr=10,atr_mult=3,atr_pct_min=0.005)",0.0000,-7.4979,7,-0.5667,0.0000,0.0000,0.0000,0.0000,0.0975,0.0000,0.0114,0.6757,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-3.8452,-3.8409,nan,-10418.3116,103.6632,0.4578,0.6309,308,channel_break,"keltner_breakout(ema=60,atr=10,atr_mult=3,atr_pct_min=0.008)",0.0000,-10.0543,6,-0.5779,0.0000,0.0000,0.0000,0.0000,0.0968,0.0000,0.0120,0.6866,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-21.6202,-19.6313,-1.0195,-9743.6445,98.0914,0.1566,0.0404,83,channel_break,"keltner_breakout(ema=10,atr=14,atr_mult=2,atr_pct_min=0)",0.0000,-27.3302,5,-0.5806,0.0000,0.0000,0.0000,0.0000,0.0503,0.0000,0.0000,0.6309,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-21.6202,-19.6313,-1.0195,-9743.6445,98.0914,0.1566,0.0404,83,channel_break,"keltner_breakout(ema=10,atr=14,atr_mult=2,atr_pct_min=0.005)",0.0000,-26.9115,6,-0.5806,0.0000,0.0000,0.0000,0.0000,0.0503,0.0000,0.0000,0.6309,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-5.6791,-5.7371,nan,-10705.7218,104.2848,0.4599,0.6811,387,channel_break,"keltner_breakout(ema=30,atr=10,atr_mult=2,atr_pct_min=0.005)",0.0000,-7.8272,6,-0.5818,0.0000,0.0000,0.0000,0.0000,0.0989,0.0000,0.0122,0.6928,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-5.6791,-5.7371,nan,-10705.7218,104.2848,0.4599,0.6811,387,channel_break,"keltner_breakout(ema=30,atr=10,atr_mult=2,atr_pct_min=0)",0.0000,-8.3168,5,-0.5818,0.0000,0.0000,0.0000,0.0000,0.0989,0.0000,0.0122,0.6928,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-11.0373,-10.7716,nan,-9967.4202,100.8067,0.3517,0.3322,145,channel_break,"keltner_breakout(ema=60,atr=10,atr_mult=3.5,atr_pct_min=0.008)",0.0000,-11.0588,5,-0.5832,0.0000,0.0000,0.0000,0.0000,0.0747,0.0000,0.0002,0.6581,-1.0000,0.0000
4h,2024-05-09,2026-05-09,4383,62159.0600,80673.2600,-5.8066,-5.7626,nan,3610.7309,116.3517,0.5210,1.2172,238,bb_mean_revert,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=70,bb_period=20,bb_std=1.5)",0.6250,2.6066,8,-0.5872,0.0000,0.0000,0.0216,0.0938,0.0920,0.0000,0.0190,0.8135,-1.0000,0.0000
