fold,parameters,train_date_from,train_date_to,train_bars,train_price_start,train_price_end,train_sharpe,train_sortino,train_calmar,train_return,train_maxdd,train_trades,train_win_rate,train_profit_factor,train_pnl,train_net_pnl,train_fees,test_date_from,test_date_to,test_bars,test_price_start,test_price_end,test_sharpe,test_sortino,test_calmar,test_return,test_maxdd,test_trades,test_win_rate,test_profit_factor,test_pnl,test_net_pnl,test_fees,degradation,passed,skipped,skip_reason
4,"rsi_bb_mr(rsi_period=14,rsi_low=30,rsi_high=75,bb_period=20,bb_std=2)",2025-12-14,2026-03-26,613,89022.9100,69082.6400,61.3169,352.7451,1963161.2745,10.0682,0.3447,24,0.8750,26.7797,1033.6170,1006.8170,26.8000,2026-03-30,2026-05-09,239,66550.0500,80345.4600,0.0000,0.0000,-283.0734,-0.4053,0.3531,1,0.0000,0.0000,-34.5251,-40.5251,6.0000,0.0000,0,1,"OOS trades=1 < 5"
0,"rsi_bb_mr(rsi_period=14,rsi_low=30,rsi_high=75,bb_period=15,bb_std=2)",2024-05-09,2024-08-19,613,62159.0600,58539.2400,40.8260,207.0233,1051898.8405,8.8489,0.6993,21,0.8095,13.4362,907.6859,884.8859,22.8000,2024-08-23,2024-10-02,239,63628.8400,61164.0100,41.6570,207.3619,4290318.4366,2.6156,0.3341,6,0.6667,9.2731,270.3599,261.5599,8.8000,1.0204,1,0,""
1,"rsi_bb_mr(rsi_period=14,rsi_low=30,rsi_high=75,bb_period=15,bb_std=2)",2024-10-02,2025-01-12,613,61874.0100,95071.9000,-22.7781,-21.8068,-10.7384,-6.9428,9.3047,22,0.4091,0.3020,-672.6829,-694.2829,21.6000,2025-01-16,2025-02-25,239,100417.2000,89239.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"OOS trades=0 < 5"
2,"rsi_bb_mr(rsi_period=14,rsi_low=30,rsi_high=75,bb_period=15,bb_std=2)",2025-02-25,2025-06-07,613,87231.2600,105558.1100,67.5499,0.0000,0.0000,17.0009,0.0000,24,1.0000,0.0000,1718.0897,1700.0896,18.0000,2025-06-11,2025-07-21,239,108742.3700,118070.1700,104.8407,0.0000,0.0000,2.9507,0.0000,5,1.0000,0.0000,301.4721,295.0721,6.4000,1.5520,1,0,""
3,"rsi_bb_mr(rsi_period=14,rsi_low=30,rsi_high=75,bb_period=15,bb_std=2)",2025-07-21,2025-10-31,613,118313.1600,110202.9000,56.5055,1040.6855,1592019.5289,6.3592,0.0567,20,0.9000,93.7153,657.1201,635.9201,21.2000,2025-11-04,2025-12-14,239,100542.6400,89360.0000,99.8105,0.0000,0.0000,3.7147,0.0000,7,1.0000,0.0000,381.4687,371.4687,10.0000,1.7664,1,0,""
4,"rsi_bb_mr(rsi_period=14,rsi_low=30,rsi_high=75,bb_period=15,bb_std=2)",2025-12-14,2026-03-26,613,89022.9100,69082.6400,54.9941,239.6594,716464.1997,7.0984,0.4011,19,0.7895,15.3244,730.2445,709.8445,20.4000,2026-03-30,2026-05-09,239,66550.0500,80345.4600,0.0000,0.0000,-403.5862,-0.2868,0.2467,1,0.0000,0.0000,-23.8765,-28.6765,4.8000,0.0000,0,1,"IS trades=19 < 20"
0,"rsi_bb_mr(rsi_period=7,rsi_low=25,rsi_high=70,bb_period=15,bb_std=2)",2024-05-09,2024-08-19,613,62159.0600,58539.2400,46.2967,213.6933,1666762.4842,15.3788,1.0984,32,0.8125,13.8426,1567.0814,1537.8814,29.2000,2024-08-23,2024-10-02,239,63628.8400,61164.0100,22.6479,56.5059,13006.5210,2.1748,0.9340,10,0.7000,3.4707,229.8792,217.4792,12.4000,0.4892,1,0,""
1,"rsi_bb_mr(rsi_period=7,rsi_low=25,rsi_high=70,bb_period=15,bb_std=2)",2024-10-02,2025-01-12,613,61874.0100,95071.9000,-52.9727,-35.3690,-4.9832,-19.1722,20.0673,22,0.1364,0.0661,-1885.2247,-1917.2247,32.0000,2025-01-16,2025-02-25,239,100417.2000,89239.3900,35.6961,167.4448,40938.2111,1.4563,0.2496,7,0.5714,7.7544,154.8337,145.6337,9.2000,0.0000,0,0,""
2,"rsi_bb_mr(rsi_period=7,rsi_low=25,rsi_high=70,bb_period=15,bb_std=2)",2025-02-25,2025-06-07,613,87231.2600,105558.1100,22.3652,50.2682,8533.2436,7.9774,3.2553,30,0.7333,3.3039,822.9439,797.7439,25.2000,2025-06-11,2025-07-21,239,108742.3700,118070.1700,61.4086,0.0000,0.0000,1.7612,0.0000,4,1.0000,0.0000,186.9200,176.1199,10.8000,2.7457,0,1,"OOS trades=4 < 5"
3,"rsi_bb_mr(rsi_period=7,rsi_low=25,rsi_high=70,bb_period=15,bb_std=2)",2025-07-21,2025-10-31,613,118313.1600,110202.9000,42.2551,105.5953,14062.1681,9.9099,0.9815,42,0.9048,10.4446,1024.1917,990.9917,33.2000,2025-11-04,2025-12-14,239,100542.6400,89360.0000,94.2570,0.0000,0.0000,5.4134,0.0000,12,1.0000,0.0000,554.1381,541.3381,12.8000,2.2307,1,0,""
4,"rsi_bb_mr(rsi_period=7,rsi_low=25,rsi_high=70,bb_period=15,bb_std=2)",2025-12-14,2026-03-26,613,89022.9100,69082.6400,48.0773,407.4479,1736431.3046,16.4353,0.4703,37,0.8919,33.4137,1671.9256,1643.5256,28.4000,2026-03-30,2026-05-09,239,66550.0500,80345.4600,-93.1388,-41.8159,-154.0472,-0.7089,0.6486,2,0.0000,0.0000,-63.2883,-70.8883,7.6000,-1.9373,0,1,"OOS trades=2 < 5"
0,"rsi_bb_mr(rsi_period=21,rsi_low=30,rsi_high=75,bb_period=30,bb_std=2)",2024-05-09,2024-08-19,613,62159.0600,58539.2400,72.9479,27957.7888,451548616220.7847,18.7551,0.0062,22,0.9545,2911.4904,1896.3130,1875.5130,20.8000,2024-08-23,2024-10-02,239,63628.8400,61164.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"OOS trades=0 < 5"
1,"rsi_bb_mr(rsi_period=21,rsi_low=30,rsi_high=75,bb_period=30,bb_std=2)",2024-10-02,2025-01-12,613,61874.0100,95071.9000,-11.0484,-12.6536,-15.2362,-2.7144,6.5126,12,0.5000,0.6227,-254.2359,-271.4359,17.2000,2025-01-16,2025-02-25,239,100417.2000,89239.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"IS trades=12 < 20"
2,"rsi_bb_mr(rsi_period=21,rsi_low=30,rsi_high=75,bb_period=30,bb_std=2)",2025-02-25,2025-06-07,613,87231.2600,105558.1100,85.3197,0.0000,0.0000,19.2157,0.0000,21,1.0000,0.0000,1937.1710,1921.5710,15.6000,2025-06-11,2025-07-21,239,108742.3700,118070.1700,160.1449,0.0000,0.0000,3.8368,0.0000,4,1.0000,0.0000,387.6835,383.6835,4.0000,1.8770,0,1,"OOS trades=4 < 5"
3,"rsi_bb_mr(rsi_period=21,rsi_low=30,rsi_high=75,bb_period=30,bb_std=2)",2025-07-21,2025-10-31,613,118313.1600,110202.9000,107.8149,0.0000,0.0000,5.7759,0.0000,15,1.0000,0.0000,593.9940,577.5940,16.4000,2025-11-04,2025-12-14,239,100542.6400,89360.0000,1004.6652,0.0000,0.0000,1.7196,0.0000,2,1.0000,0.0000,179.5577,171.9578,7.6000,9.3184,0,1,"IS trades=15 < 20"
4,"rsi_bb_mr(rsi_period=21,rsi_low=30,rsi_high=75,bb_period=30,bb_std=2)",2025-12-14,2026-03-26,613,89022.9100,69082.6400,99.7052,0.0000,0.0000,7.0478,0.0000,15,1.0000,0.0000,723.1783,704.7783,18.4000,2026-03-30,2026-05-09,239,66550.0500,80345.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"IS trades=15 < 20"
0,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=75,bb_period=15,bb_std=2)",2024-05-09,2024-08-19,613,62159.0600,58539.2400,68.6366,1578.1094,4731574139.3538,15.6502,0.0818,21,0.9524,183.5783,1581.8194,1565.0194,16.8000,2024-08-23,2024-10-02,239,63628.8400,61164.0100,48.0289,390.9917,26986155.1617,3.0105,0.2010,6,0.6667,17.1150,307.8475,301.0475,6.8000,0.6998,1,0,""
1,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=75,bb_period=15,bb_std=2)",2024-10-02,2025-01-12,613,61874.0100,95071.9000,-12.7865,-13.8306,-21.1846,-2.3890,4.6524,12,0.5833,0.5329,-220.9038,-238.9038,18.0000,2025-01-16,2025-02-25,239,100417.2000,89239.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"IS trades=12 < 20"
2,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=75,bb_period=15,bb_std=2)",2025-02-25,2025-06-07,613,87231.2600,105558.1100,35.0279,112.7892,730008.0568,7.8912,1.4524,18,0.7222,6.1829,803.9243,789.1243,14.8000,2025-06-11,2025-07-21,239,108742.3700,118070.1700,104.8407,0.0000,0.0000,2.9507,0.0000,5,1.0000,0.0000,301.4721,295.0721,6.4000,2.9931,0,1,"IS trades=18 < 20"
3,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=75,bb_period=15,bb_std=2)",2025-07-21,2025-10-31,613,118313.1600,110202.9000,61.1503,2148.1612,3494985.7917,6.9384,0.0318,21,0.9524,274.6638,711.4373,693.8373,17.6000,2025-11-04,2025-12-14,239,100542.6400,89360.0000,123.2036,0.0000,0.0000,6.0910,0.0000,7,1.0000,0.0000,617.4969,609.0969,8.4000,2.0148,1,0,""
4,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=75,bb_period=15,bb_std=2)",2025-12-14,2026-03-26,613,89022.9100,69082.6400,70.3083,11154.8891,11355408875.0073,12.8865,0.0104,19,0.9474,3497.7293,1304.2487,1288.6487,15.6000,2026-03-30,2026-05-09,239,66550.0500,80345.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"IS trades=19 < 20"
0,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=80,bb_period=20,bb_std=2)",2024-05-09,2024-08-19,613,62159.0600,58539.2400,88.2786,0.0000,0.0000,11.1882,0.0000,17,1.0000,0.0000,1134.4229,1118.8229,15.6000,2024-08-23,2024-10-02,239,63628.8400,61164.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"IS trades=17 < 20"
1,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=80,bb_period=20,bb_std=2)",2024-10-02,2025-01-12,613,61874.0100,95071.9000,-17.7754,-18.3541,-13.1656,-4.4621,7.5934,12,0.5000,0.4493,-430.2131,-446.2131,16.0000,2025-01-16,2025-02-25,239,100417.2000,89239.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"IS trades=12 < 20"
2,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=80,bb_period=20,bb_std=2)",2025-02-25,2025-06-07,613,87231.2600,105558.1100,50.3894,269.7087,35416025.5039,11.1093,0.5340,19,0.8421,20.6529,1124.9290,1110.9290,14.0000,2025-06-11,2025-07-21,239,108742.3700,118070.1700,189.7728,0.0000,0.0000,4.0986,0.0000,5,1.0000,0.0000,415.0637,409.8637,5.2000,3.7661,0,1,"IS trades=19 < 20"
3,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=80,bb_period=20,bb_std=2)",2025-07-21,2025-10-31,613,118313.1600,110202.9000,79.3053,9329.7167,91253395.0563,7.1140,0.0081,17,0.9412,11225.0217,728.9967,711.3967,17.6000,2025-11-04,2025-12-14,239,100542.6400,89360.0000,623.7179,0.0000,0.0000,2.2031,0.0000,2,1.0000,0.0000,227.5119,220.3119,7.2000,7.8648,0,1,"IS trades=17 < 20"
4,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=80,bb_period=20,bb_std=2)",2025-12-14,2026-03-26,613,89022.9100,69082.6400,84.9057,0.0000,0.0000,6.2945,0.0000,13,1.0000,0.0000,646.6464,629.4464,17.2000,2026-03-30,2026-05-09,239,66550.0500,80345.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"IS trades=13 < 20"
0,"rsi_bb_mr(rsi_period=14,rsi_low=30,rsi_high=80,bb_period=20,bb_std=2)",2024-05-09,2024-08-19,613,62159.0600,58539.2400,61.4103,431.4974,437195.5787,4.6686,0.1311,16,0.8750,41.1938,487.6567,466.8567,20.8000,2024-08-23,2024-10-02,239,63628.8400,61164.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"IS trades=16 < 20"
1,"rsi_bb_mr(rsi_period=14,rsi_low=30,rsi_high=80,bb_period=20,bb_std=2)",2024-10-02,2025-01-12,613,61874.0100,95071.9000,-38.6120,-31.0517,-5.1757,-16.1505,19.3212,23,0.3043,0.2014,-1594.6506,-1615.0506,20.4000,2025-01-16,2025-02-25,239,100417.2000,89239.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"OOS trades=0 < 5"
2,"rsi_bb_mr(rsi_period=14,rsi_low=30,rsi_high=80,bb_period=20,bb_std=2)",2025-02-25,2025-06-07,613,87231.2600,105558.1100,109.5126,0.0000,0.0000,20.8189,0.0000,20,1.0000,0.0000,2098.6922,2081.8922,16.8000,2025-06-11,2025-07-21,239,108742.3700,118070.1700,209.9045,0.0000,0.0000,7.0795,0.0000,7,1.0000,0.0000,713.9549,707.9549,6.0000,1.9167,1,0,""
3,"rsi_bb_mr(rsi_period=14,rsi_low=30,rsi_high=80,bb_period=20,bb_std=2)",2025-07-21,2025-10-31,613,118313.1600,110202.9000,69.9621,1349.6713,6126498.6128,6.3619,0.0507,17,0.9412,144.1985,657.3943,636.1943,21.2000,2025-11-04,2025-12-14,239,100542.6400,89360.0000,3733.8762,0.0000,0.0000,1.4725,0.0000,2,1.0000,0.0000,155.6525,147.2525,8.4000,53.3700,0,1,"IS trades=17 < 20"
4,"rsi_bb_mr(rsi_period=14,rsi_low=30,rsi_high=80,bb_period=20,bb_std=2)",2025-12-14,2026-03-26,613,89022.9100,69082.6400,73.9087,628644.1747,900163036.5253,3.8413,0.0001,13,1.0000,0.0000,406.5289,384.1289,22.4000,2026-03-30,2026-05-09,239,66550.0500,80345.4600,0.0000,0.0000,-243.0550,-0.4395,0.4114,1,0.0000,0.0000,-40.3542,-43.9542,3.6000,0.0000,0,1,"IS trades=13 < 20"
0,"rsi_bb_mr(rsi_period=21,rsi_low=30,rsi_high=70,bb_period=15,bb_std=2)",2024-05-09,2024-08-19,613,62159.0600,58539.2400,62.8638,1580.2934,8670174268.1119,15.4904,0.0819,20,0.9000,163.8614,1565.8426,1549.0426,16.8000,2024-08-23,2024-10-02,239,63628.8400,61164.0100,157.8100,0.0000,0.0000,2.9399,0.0000,3,1.0000,0.0000,299.1922,293.9922,5.2000,2.5103,0,1,"OOS trades=3 < 5"
1,"rsi_bb_mr(rsi_period=21,rsi_low=30,rsi_high=70,bb_period=15,bb_std=2)",2024-10-02,2025-01-12,613,61874.0100,95071.9000,-18.4985,-19.1570,-18.2206,-3.2644,5.4861,9,0.4444,0.4440,-310.4403,-326.4403,16.0000,2025-01-16,2025-02-25,239,100417.2000,89239.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"IS trades=9 < 20"
2,"rsi_bb_mr(rsi_period=21,rsi_low=30,rsi_high=70,bb_period=15,bb_std=2)",2025-02-25,2025-06-07,613,87231.2600,105558.1100,52.4822,203.5124,59311925.9006,7.9312,0.6938,13,0.8462,11.9218,806.7231,793.1231,13.6000,2025-06-11,2025-07-21,239,108742.3700,118070.1700,128.3422,0.0000,0.0000,2.7101,0.0000,4,1.0000,0.0000,276.6116,271.0116,5.6000,2.4454,0,1,"IS trades=13 < 20"
3,"rsi_bb_mr(rsi_period=21,rsi_low=30,rsi_high=70,bb_period=15,bb_std=2)",2025-07-21,2025-10-31,613,118313.1600,110202.9000,95.9299,0.0000,0.0000,6.7957,0.0000,19,1.0000,0.0000,694.3722,679.5722,14.8000,2025-11-04,2025-12-14,239,100542.6400,89360.0000,144.5287,0.0000,0.0000,3.6316,0.0000,5,1.0000,0.0000,370.7578,363.1578,7.6000,1.5066,0,1,"IS trades=19 < 20"
4,"rsi_bb_mr(rsi_period=21,rsi_low=30,rsi_high=70,bb_period=15,bb_std=2)",2025-12-14,2026-03-26,613,89022.9100,69082.6400,87.3769,0.0000,0.0000,9.6652,0.0000,16,1.0000,0.0000,981.3249,966.5249,14.8000,2026-03-30,2026-05-09,239,66550.0500,80345.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"IS trades=16 < 20"
0,"rsi_bb_mr(rsi_period=7,rsi_low=30,rsi_high=70,bb_period=30,bb_std=2.5)",2024-05-09,2024-08-19,613,62159.0600,58539.2400,69.3247,683.2722,277818241.4179,10.6535,0.1691,17,0.9412,60.8515,1078.5527,1065.3527,13.2000,2024-08-23,2024-10-02,239,63628.8400,61164.0100,1305.6068,0.0000,0.0000,2.8776,0.0000,2,1.0000,0.0000,290.9615,287.7615,3.2000,18.8332,0,1,"IS trades=17 < 20"
1,"rsi_bb_mr(rsi_period=7,rsi_low=30,rsi_high=70,bb_period=30,bb_std=2.5)",2024-10-02,2025-01-12,613,61874.0100,95071.9000,-8.5416,-10.9690,-21.6172,-1.5867,4.5853,7,0.4286,0.6907,-145.4718,-158.6718,13.2000,2025-01-16,2025-02-25,239,100417.2000,89239.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"IS trades=7 < 20"
2,"rsi_bb_mr(rsi_period=7,rsi_low=30,rsi_high=70,bb_period=30,bb_std=2.5)",2025-02-25,2025-06-07,613,87231.2600,105558.1100,61.8195,364.2798,1183543610.8471,8.0022,0.4250,11,0.8182,19.2812,814.2239,800.2239,14.0000,2025-06-11,2025-07-21,239,108742.3700,118070.1700,196.1390,0.0000,0.0000,3.7420,0.0000,5,1.0000,0.0000,379.0019,374.2018,4.8000,3.1728,0,1,"IS trades=11 < 20"
3,"rsi_bb_mr(rsi_period=7,rsi_low=30,rsi_high=70,bb_period=30,bb_std=2.5)",2025-07-21,2025-10-31,613,118313.1600,110202.9000,85.9427,0.0000,0.0000,3.3332,0.0000,11,1.0000,0.0000,343.3241,333.3241,10.0000,2025-11-04,2025-12-14,239,100542.6400,89360.0000,193.7711,0.0000,0.0000,2.6941,0.0000,4,1.0000,0.0000,275.4121,269.4121,6.0000,2.2547,0,1,"IS trades=11 < 20"
4,"rsi_bb_mr(rsi_period=7,rsi_low=30,rsi_high=70,bb_period=30,bb_std=2.5)",2025-12-14,2026-03-26,613,89022.9100,69082.6400,66.2396,1890.7230,7039540.2936,4.0453,0.0208,12,0.8333,168.7329,416.9295,404.5295,12.4000,2026-03-30,2026-05-09,239,66550.0500,80345.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"IS trades=12 < 20"
0,"rsi_bb_mr(rsi_period=7,rsi_low=25,rsi_high=70,bb_period=30,bb_std=2.5)",2024-05-09,2024-08-19,613,62159.0600,58539.2400,69.3247,683.2722,277818241.4179,10.6535,0.1691,17,0.9412,60.8515,1078.5527,1065.3527,13.2000,2024-08-23,2024-10-02,239,63628.8400,61164.0100,1305.6068,0.0000,0.0000,2.8776,0.0000,2,1.0000,0.0000,290.9615,287.7615,3.2000,18.8332,0,1,"IS trades=17 < 20"
1,"rsi_bb_mr(rsi_period=7,rsi_low=25,rsi_high=70,bb_period=30,bb_std=2.5)",2024-10-02,2025-01-12,613,61874.0100,95071.9000,-8.5416,-10.9690,-21.6172,-1.5867,4.5853,7,0.4286,0.6907,-145.4718,-158.6718,13.2000,2025-01-16,2025-02-25,239,100417.2000,89239.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"IS trades=7 < 20"
2,"rsi_bb_mr(rsi_period=7,rsi_low=25,rsi_high=70,bb_period=30,bb_std=2.5)",2025-02-25,2025-06-07,613,87231.2600,105558.1100,61.8195,364.2798,1183543610.8471,8.0022,0.4250,11,0.8182,19.2812,814.2239,800.2239,14.0000,2025-06-11,2025-07-21,239,108742.3700,118070.1700,196.1390,0.0000,0.0000,3.7420,0.0000,5,1.0000,0.0000,379.0019,374.2018,4.8000,3.1728,0,1,"IS trades=11 < 20"
3,"rsi_bb_mr(rsi_period=7,rsi_low=25,rsi_high=70,bb_period=30,bb_std=2.5)",2025-07-21,2025-10-31,613,118313.1600,110202.9000,85.9427,0.0000,0.0000,3.3332,0.0000,11,1.0000,0.0000,343.3241,333.3241,10.0000,2025-11-04,2025-12-14,239,100542.6400,89360.0000,193.7711,0.0000,0.0000,2.6941,0.0000,4,1.0000,0.0000,275.4121,269.4121,6.0000,2.2547,0,1,"IS trades=11 < 20"
4,"rsi_bb_mr(rsi_period=7,rsi_low=25,rsi_high=70,bb_period=30,bb_std=2.5)",2025-12-14,2026-03-26,613,89022.9100,69082.6400,66.2396,1890.7230,7039540.2936,4.0453,0.0208,12,0.8333,168.7329,416.9295,404.5295,12.4000,2026-03-30,2026-05-09,239,66550.0500,80345.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"IS trades=12 < 20"
0,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=80,bb_period=30,bb_std=2)",2024-05-09,2024-08-19,613,62159.0600,58539.2400,59.4457,751.5649,331709784.4286,16.7286,0.4139,24,0.7917,39.0346,1693.6601,1672.8601,20.8000,2024-08-23,2024-10-02,239,63628.8400,61164.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"OOS trades=0 < 5"
1,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=80,bb_period=30,bb_std=2)",2024-10-02,2025-01-12,613,61874.0100,95071.9000,-12.5862,-14.0561,-14.2995,-3.1802,6.9712,12,0.5000,0.5814,-302.0218,-318.0218,16.0000,2025-01-16,2025-02-25,239,100417.2000,89239.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"IS trades=12 < 20"
2,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=80,bb_period=30,bb_std=2)",2025-02-25,2025-06-07,613,87231.2600,105558.1100,79.5089,2395.6815,16309131946.4639,15.0257,0.0630,19,0.9474,236.2274,1516.9667,1502.5667,14.4000,2025-06-11,2025-07-21,239,108742.3700,118070.1700,189.7728,0.0000,0.0000,4.1026,0.0000,5,1.0000,0.0000,415.0637,410.2637,4.8000,2.3868,0,1,"IS trades=19 < 20"
3,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=80,bb_period=30,bb_std=2)",2025-07-21,2025-10-31,613,118313.1600,110202.9000,110.9640,0.0000,0.0000,8.3462,0.0000,18,1.0000,0.0000,851.8171,834.6171,17.2000,2025-11-04,2025-12-14,239,100542.6400,89360.0000,514.3434,0.0000,0.0000,1.8617,0.0000,2,1.0000,0.0000,192.9705,186.1705,6.8000,4.6352,0,1,"IS trades=18 < 20"
4,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=80,bb_period=30,bb_std=2)",2025-12-14,2026-03-26,613,89022.9100,69082.6400,79.0194,0.0000,0.0000,5.2194,0.0000,14,1.0000,0.0000,539.1437,521.9437,17.2000,2026-03-30,2026-05-09,239,66550.0500,80345.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"IS trades=14 < 20"
0,"rsi_bb_mr(rsi_period=7,rsi_low=25,rsi_high=75,bb_period=30,bb_std=2.5)",2024-05-09,2024-08-19,613,62159.0600,58539.2400,69.3247,683.2722,277818241.4179,10.6535,0.1691,17,0.9412,60.8515,1078.5527,1065.3527,13.2000,2024-08-23,2024-10-02,239,63628.8400,61164.0100,0.0000,0.0000,0.0000,1.4886,0.0000,1,1.0000,0.0000,151.6605,148.8605,2.8000,0.0000,0,1,"IS trades=17 < 20"
1,"rsi_bb_mr(rsi_period=7,rsi_low=25,rsi_high=75,bb_period=30,bb_std=2.5)",2024-10-02,2025-01-12,613,61874.0100,95071.9000,-8.5416,-10.9690,-21.6172,-1.5867,4.5853,7,0.4286,0.6907,-145.4718,-158.6718,13.2000,2025-01-16,2025-02-25,239,100417.2000,89239.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"IS trades=7 < 20"
2,"rsi_bb_mr(rsi_period=7,rsi_low=25,rsi_high=75,bb_period=30,bb_std=2.5)",2025-02-25,2025-06-07,613,87231.2600,105558.1100,59.8304,304.9765,855644824.2233,7.9216,0.5030,11,0.8182,16.2018,805.7587,792.1587,13.6000,2025-06-11,2025-07-21,239,108742.3700,118070.1700,196.1390,0.0000,0.0000,3.7420,0.0000,5,1.0000,0.0000,379.0019,374.2018,4.8000,3.2783,0,1,"IS trades=11 < 20"
3,"rsi_bb_mr(rsi_period=7,rsi_low=25,rsi_high=75,bb_period=30,bb_std=2.5)",2025-07-21,2025-10-31,613,118313.1600,110202.9000,95.1332,0.0000,0.0000,3.1163,0.0000,10,1.0000,0.0000,321.2263,311.6263,9.6000,2025-11-04,2025-12-14,239,100542.6400,89360.0000,193.7711,0.0000,0.0000,2.6941,0.0000,4,1.0000,0.0000,275.4121,269.4121,6.0000,2.0368,0,1,"IS trades=10 < 20"
4,"rsi_bb_mr(rsi_period=7,rsi_low=25,rsi_high=75,bb_period=30,bb_std=2.5)",2025-12-14,2026-03-26,613,89022.9100,69082.6400,55.4180,293.0640,301782.5778,3.0754,0.1467,11,0.9091,23.3199,319.5448,307.5448,12.0000,2026-03-30,2026-05-09,239,66550.0500,80345.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"IS trades=11 < 20"
0,"rsi_bb_mr(rsi_period=7,rsi_low=30,rsi_high=75,bb_period=30,bb_std=2.5)",2024-05-09,2024-08-19,613,62159.0600,58539.2400,69.3247,683.2722,277818241.4179,10.6535,0.1691,17,0.9412,60.8515,1078.5527,1065.3527,13.2000,2024-08-23,2024-10-02,239,63628.8400,61164.0100,0.0000,0.0000,0.0000,1.4886,0.0000,1,1.0000,0.0000,151.6605,148.8605,2.8000,0.0000,0,1,"IS trades=17 < 20"
1,"rsi_bb_mr(rsi_period=7,rsi_low=30,rsi_high=75,bb_period=30,bb_std=2.5)",2024-10-02,2025-01-12,613,61874.0100,95071.9000,-8.5416,-10.9690,-21.6172,-1.5867,4.5853,7,0.4286,0.6907,-145.4718,-158.6718,13.2000,2025-01-16,2025-02-25,239,100417.2000,89239.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,"IS trades=7 < 20"
