sharpe_ratio,sortino_ratio,calmar_ratio,total_return,max_drawdown_pct,win_rate,profit_factor,total_trades,parameters,plateau_ratio,avg_neighbor_sharpe,neighbor_count,composite_score,cc_sharpe,cc_calmar,cc_profit_factor,cc_plateau,cc_trades,cc_cost_stress,cc_win_rate,cc_dd_penalty,wfo_pass_rate,wfo_avg_test_sharpe
-7.4722,-7.4386,-1.9405,-4391.7274,45.8721,0.2985,0.3358,67,"rsi2(rsi_period=2,entry_low=5,entry_high=90,trend=50)",0.0000,-8.8501,5,-0.0668,0.0000,0.0000,0.0000,0.0000,0.0419,0.0000,0.0000,0.1087,-1.0000,0.0000
-8.8924,-8.5546,-1.9746,-4601.3230,46.4908,0.2222,0.2080,63,"rsi2(rsi_period=3,entry_low=10,entry_high=85,trend=100)",0.0000,-7.2212,6,-0.0752,0.0000,0.0000,0.0000,0.0000,0.0397,0.0000,0.0000,0.1149,-1.0000,0.0000
-11.2625,-9.4485,-1.9646,-4825.2712,49.4653,0.2340,0.1672,47,"bollinger_breakout(bb_period=30,bb_std=2,vol_mult=1.3)",0.0000,-9.8026,6,-0.1143,0.0000,0.0000,0.0000,0.0000,0.0303,0.0000,0.0000,0.1447,-1.0000,0.0000
-15.0640,-10.9368,-1.8882,-5193.3256,52.2645,0.1628,0.0279,43,"rsi2(rsi_period=3,entry_low=5,entry_high=90,trend=200)",0.0000,-11.9431,5,-0.1447,0.0000,0.0000,0.0000,0.0000,0.0279,0.0000,0.0000,0.1726,-1.0000,0.0000
-13.7304,-10.5174,-1.8043,-5434.5735,54.7000,0.1957,0.1018,46,"bollinger_breakout(bb_period=20,bb_std=2,vol_mult=1.5)",0.0000,-11.7158,5,-0.1673,0.0000,0.0000,0.0000,0.0000,0.0297,0.0000,0.0000,0.1970,-1.0000,0.0000
-9.6016,-8.5797,-1.6459,-5702.9295,58.2157,0.2500,0.2180,68,"bollinger_breakout(bb_period=10,bb_std=1.5,vol_mult=1.5)",0.0000,-9.8707,3,-0.1897,0.0000,0.0000,0.0000,0.0000,0.0425,0.0000,0.0000,0.2322,-1.0000,0.0000
-22.8994,-13.0609,-1.7429,-5698.8034,57.2508,0.0571,0.0140,35,"trend_pullback(fast_ema=30,slow_ema=100,rsi_pullback=45,atr_pct_min=0.008)",0.0000,-21.2869,4,-0.1996,0.0000,0.0000,0.0000,0.0000,0.0229,0.0000,0.0000,0.2225,-1.0000,0.0000
-22.8994,-13.0609,-1.7429,-5698.8034,57.2508,0.0571,0.0140,35,"trend_pullback(fast_ema=30,slow_ema=100,rsi_pullback=45,atr_pct_min=0)",0.0000,-21.2869,4,-0.1996,0.0000,0.0000,0.0000,0.0000,0.0229,0.0000,0.0000,0.2225,-1.0000,0.0000
-22.8994,-13.0609,-1.7429,-5698.8034,57.2508,0.0571,0.0140,35,"trend_pullback(fast_ema=30,slow_ema=100,rsi_pullback=45,atr_pct_min=0.004)",0.0000,-21.6094,5,-0.1996,0.0000,0.0000,0.0000,0.0000,0.0229,0.0000,0.0000,0.2225,-1.0000,0.0000
-22.7645,-13.0312,-1.6840,-5901.8695,59.2911,0.0857,0.0134,35,"trend_pullback(fast_ema=30,slow_ema=50,rsi_pullback=45,atr_pct_min=0.008)",0.0000,-18.7325,3,-0.2200,0.0000,0.0000,0.0000,0.0000,0.0229,0.0000,0.0000,0.2429,-1.0000,0.0000
-22.7645,-13.0312,-1.6840,-5901.8695,59.2911,0.0857,0.0134,35,"trend_pullback(fast_ema=30,slow_ema=50,rsi_pullback=45,atr_pct_min=0)",0.0000,-18.7325,3,-0.2200,0.0000,0.0000,0.0000,0.0000,0.0229,0.0000,0.0000,0.2429,-1.0000,0.0000
-22.7645,-13.0312,-1.6840,-5901.8695,59.2911,0.0857,0.0134,35,"trend_pullback(fast_ema=30,slow_ema=50,rsi_pullback=45,atr_pct_min=0.004)",0.0000,-19.7405,4,-0.2200,0.0000,0.0000,0.0000,0.0000,0.0229,0.0000,0.0000,0.2429,-1.0000,0.0000
-9.2010,-8.8730,-1.5521,-6295.2987,63.4158,0.1803,0.2744,61,"bollinger_breakout(bb_period=50,bb_std=1.5,vol_mult=0)",0.0000,-9.1392,3,-0.2456,0.0000,0.0000,0.0000,0.0000,0.0386,0.0000,0.0000,0.2842,-1.0000,0.0000
-8.9955,-8.6466,-1.4986,-6390.5167,64.3465,0.2436,0.2080,78,"rsi2(rsi_period=2,entry_low=5,entry_high=85,trend=100)",0.0000,-6.7741,5,-0.2457,0.0000,0.0000,0.0000,0.0000,0.0478,0.0000,0.0000,0.2935,-1.0000,0.0000
-8.0897,-7.6052,-1.4175,-6369.1989,66.5008,0.3077,0.3093,91,"bollinger_breakout(bb_period=10,bb_std=1.5,vol_mult=1.3)",0.0000,-7.6932,4,-0.2608,0.0000,0.0000,0.0000,0.0000,0.0542,0.0000,0.0000,0.3150,-1.0000,0.0000
-23.3928,-13.1356,-1.5739,-6328.4993,63.5183,0.0000,0.0000,31,"trend_pullback(fast_ema=30,slow_ema=150,rsi_pullback=45,atr_pct_min=0)",0.0000,-25.9301,4,-0.2648,0.0000,0.0000,0.0000,0.0000,0.0204,0.0000,0.0000,0.2852,-1.0000,0.0000
-23.3928,-13.1356,-1.5739,-6328.4993,63.5183,0.0000,0.0000,31,"trend_pullback(fast_ema=30,slow_ema=150,rsi_pullback=45,atr_pct_min=0.004)",0.0000,-25.4226,5,-0.2648,0.0000,0.0000,0.0000,0.0000,0.0204,0.0000,0.0000,0.2852,-1.0000,0.0000
-23.3928,-13.1356,-1.5739,-6328.4993,63.5183,0.0000,0.0000,31,"trend_pullback(fast_ema=30,slow_ema=150,rsi_pullback=45,atr_pct_min=0.008)",0.0000,-25.9301,4,-0.2648,0.0000,0.0000,0.0000,0.0000,0.0204,0.0000,0.0000,0.2852,-1.0000,0.0000
-12.9200,-10.1799,-1.5427,-6421.1855,64.6000,0.1739,0.1072,46,"bollinger_breakout(bb_period=10,bb_std=2,vol_mult=1.5)",0.0000,-9.7735,4,-0.2663,0.0000,0.0000,0.0000,0.0000,0.0297,0.0000,0.0000,0.2960,-1.0000,0.0000
-16.3079,-11.4598,-1.5151,-6439.3631,65.8728,0.2619,0.0907,42,"rsi2(rsi_period=3,entry_low=10,entry_high=90,trend=50)",0.0000,-9.3624,6,-0.2814,0.0000,0.0000,0.0000,0.0000,0.0273,0.0000,0.0000,0.3087,-1.0000,0.0000
-9.9683,-8.9531,-1.4332,-6763.8736,68.0171,0.1667,0.1531,78,"rsi2(rsi_period=2,entry_low=5,entry_high=90,trend=100)",0.0000,-7.5498,6,-0.2824,0.0000,0.0000,0.0000,0.0000,0.0478,0.0000,0.0000,0.3302,-1.0000,0.0000
-13.2031,-10.2779,-1.4446,-6806.9316,68.6864,0.2000,0.0880,60,"rsi2(rsi_period=3,entry_low=10,entry_high=90,trend=100)",0.0000,-8.6185,7,-0.2989,0.0000,0.0000,0.0000,0.0000,0.0380,0.0000,0.0000,0.3369,-1.0000,0.0000
-10.2070,-8.8109,-1.4216,-6546.6285,70.3323,0.2000,0.0746,30,"bollinger_breakout(bb_period=30,bb_std=2.5,vol_mult=1.3)",0.0000,-11.6347,6,-0.3336,0.0000,0.0000,0.0000,0.0000,0.0197,0.0000,0.0000,0.3533,-1.0000,0.0000
-11.5635,-9.4799,-1.2930,-7520.6119,75.9002,0.2222,0.0972,90,"bollinger_breakout(bb_period=10,bb_std=2,vol_mult=0)",0.0000,-5.7863,4,-0.3553,0.0000,0.0000,0.0000,0.0000,0.0537,0.0000,0.0000,0.4090,-1.0000,0.0000
-12.8713,-10.4636,-1.2945,-7664.2583,77.0919,0.1667,0.1505,60,"bollinger_breakout(bb_period=50,bb_std=2,vol_mult=0)",0.0000,-10.8187,4,-0.3829,0.0000,0.0000,0.0000,0.0000,0.0380,0.0000,0.0000,0.4209,-1.0000,0.0000
-11.4231,-9.4267,-1.2658,-7793.7357,78.5222,0.1974,0.1046,76,"rsi2(rsi_period=2,entry_low=5,entry_high=95,trend=100)",0.0000,-12.0840,5,-0.3885,0.0000,0.0000,0.0000,0.0000,0.0467,0.0000,0.0000,0.4352,-1.0000,0.0000
-8.7029,-7.9115,-1.2192,-7391.8994,82.0156,0.3529,0.1067,34,"rsi2(rsi_period=3,entry_low=10,entry_high=95,trend=100)",0.0000,-13.0881,6,-0.4475,0.0000,0.0000,0.0000,0.0000,0.0223,0.0000,0.0003,0.4702,-1.0000,0.0000
-13.8532,-10.4944,-1.1820,-8371.9085,84.5565,0.2097,0.0923,62,"rsi2(rsi_period=2,entry_low=5,entry_high=95,trend=50)",0.0000,-14.1622,4,-0.4564,0.0000,0.0000,0.0000,0.0000,0.0391,0.0000,0.0000,0.4956,-1.0000,0.0000
-13.1343,-10.1505,-1.1760,-8413.3248,85.0095,0.1897,0.0825,58,"bollinger_breakout(bb_period=10,bb_std=2,vol_mult=1.3)",0.0000,-9.6479,5,-0.4632,0.0000,0.0000,0.0000,0.0000,0.0368,0.0000,0.0000,0.5001,-1.0000,0.0000
-24.0351,-13.2464,-1.1614,-8581.2262,86.1026,0.0541,0.0036,37,"rsi2(rsi_period=3,entry_low=5,entry_high=95,trend=200)",0.0000,-13.4527,4,-0.4868,0.0000,0.0000,0.0000,0.0000,0.0242,0.0000,0.0000,0.5110,-1.0000,0.0000
-7.4274,-6.8613,-1.0841,-9101.3260,91.7839,0.2881,0.2756,118,"rsi2(rsi_period=2,entry_low=10,entry_high=85,trend=50)",0.0000,-4.7655,5,-0.5022,0.0000,0.0000,0.0000,0.0000,0.0657,0.0000,0.0000,0.5678,-1.0000,0.0000
-17.8451,-11.8611,-1.1207,-8897.0566,89.2310,0.0645,0.0053,31,"bollinger_breakout(bb_period=50,bb_std=2.5,vol_mult=0)",0.0000,-13.5613,4,-0.5219,0.0000,0.0000,0.0000,0.0000,0.0204,0.0000,0.0000,0.5423,-1.0000,0.0000
-12.7095,-10.0268,-1.1110,-8869.5461,90.0059,0.1000,0.0157,40,"keltner_breakout(ema=20,atr=30,atr_mult=2.5,atr_pct_min=0)",0.0000,-11.4624,6,-0.5240,0.0000,0.0000,0.0000,0.0000,0.0261,0.0000,0.0000,0.5501,-1.0000,0.0000
-12.7095,-10.0268,-1.1110,-8869.5461,90.0059,0.1000,0.0157,40,"keltner_breakout(ema=20,atr=30,atr_mult=2.5,atr_pct_min=0.005)",0.0000,-11.6406,7,-0.5240,0.0000,0.0000,0.0000,0.0000,0.0261,0.0000,0.0000,0.5501,-1.0000,0.0000
-12.7095,-10.0268,-1.1110,-8869.5461,90.0059,0.1000,0.0157,40,"keltner_breakout(ema=20,atr=30,atr_mult=2.5,atr_pct_min=0.008)",0.0000,-11.4624,6,-0.5240,0.0000,0.0000,0.0000,0.0000,0.0261,0.0000,0.0000,0.5501,-1.0000,0.0000
-10.0540,-8.8068,-1.0687,-9105.3642,93.5741,0.2353,0.0357,34,"rsi2(rsi_period=3,entry_low=15,entry_high=95,trend=100)",0.0000,-8.6751,5,-0.5635,0.0000,0.0000,0.0000,0.0000,0.0223,0.0000,0.0000,0.5857,-1.0000,0.0000
-6.8272,-6.2890,-1.0139,-9782.3362,98.6242,0.2547,0.1693,106,"bollinger_breakout(bb_period=30,bb_std=1.5,vol_mult=0)",0.0000,-5.9874,4,-0.5754,0.0000,0.0000,0.0000,0.0000,0.0609,0.0000,0.0000,0.6362,-1.0000,0.0000
-2.6380,-3.6684,-1.0090,-9515.8004,99.0960,0.3068,0.1393,88,"bollinger_breakout(bb_period=20,bb_std=2,vol_mult=0)",0.0000,-7.3453,5,-0.5882,0.0000,0.0000,0.0000,0.0000,0.0527,0.0000,0.0000,0.6410,-1.0000,0.0000
-5.9315,-5.5592,nan,-10218.3555,102.6923,0.2125,0.1080,80,"rsi2(rsi_period=3,entry_low=15,entry_high=85,trend=50)",0.0000,-5.3084,4,-0.6281,0.0000,0.0000,0.0000,0.0000,0.0488,0.0000,0.0000,0.6769,-1.0000,0.0000
-3.0643,-3.0088,nan,-10135.5917,102.8255,0.1316,0.0181,38,"keltner_breakout(ema=20,atr=20,atr_mult=2.5,atr_pct_min=0)",0.0000,-11.6094,7,-0.6534,0.0000,0.0000,0.0000,0.0000,0.0248,0.0000,0.0000,0.6783,-1.0000,0.0000
-3.0643,-3.0088,nan,-10135.5917,102.8255,0.1316,0.0181,38,"keltner_breakout(ema=20,atr=20,atr_mult=2.5,atr_pct_min=0.005)",0.0000,-10.5412,8,-0.6534,0.0000,0.0000,0.0000,0.0000,0.0248,0.0000,0.0000,0.6783,-1.0000,0.0000
-3.0643,-3.0088,nan,-10135.5917,102.8255,0.1316,0.0181,38,"keltner_breakout(ema=20,atr=20,atr_mult=2.5,atr_pct_min=0.008)",0.0000,-11.6094,7,-0.6534,0.0000,0.0000,0.0000,0.0000,0.0248,0.0000,0.0000,0.6783,-1.0000,0.0000
-7.2893,-6.9146,nan,-9645.9785,104.7350,0.3333,0.1108,48,"rsi2(rsi_period=3,entry_low=15,entry_high=90,trend=50)",0.0000,-9.7726,5,-0.6664,0.0000,0.0000,0.0000,0.0000,0.0310,0.0000,0.0000,0.6974,-1.0000,0.0000
-7.8164,-7.0124,nan,-10761.8305,107.9014,0.0312,0.0007,32,"keltner_breakout(ema=30,atr=30,atr_mult=3.2,atr_pct_min=0.005)",0.0000,-8.7131,7,-0.7080,0.0000,0.0000,0.0000,0.0000,0.0210,0.0000,0.0000,0.7290,-1.0000,0.0000
-7.8164,-7.0124,nan,-10761.8305,107.9014,0.0312,0.0007,32,"keltner_breakout(ema=30,atr=30,atr_mult=3.2,atr_pct_min=0.008)",0.0000,-8.8625,6,-0.7080,0.0000,0.0000,0.0000,0.0000,0.0210,0.0000,0.0000,0.7290,-1.0000,0.0000
-7.8164,-7.0124,nan,-10761.8305,107.9014,0.0312,0.0007,32,"keltner_breakout(ema=30,atr=30,atr_mult=3.2,atr_pct_min=0)",0.0000,-8.8625,6,-0.7080,0.0000,0.0000,0.0000,0.0000,0.0210,0.0000,0.0000,0.7290,-1.0000,0.0000
-6.2040,-5.7788,nan,-11060.8843,111.2366,0.1605,0.0279,81,"rsi2(rsi_period=3,entry_low=10,entry_high=85,trend=200)",0.0000,-8.2285,5,-0.7131,0.0000,0.0000,0.0000,0.0000,0.0493,0.0000,0.0000,0.7624,-1.0000,0.0000
-5.9586,-5.5786,nan,-10117.2485,108.8664,0.2121,0.0759,33,"bollinger_breakout(bb_period=30,bb_std=2.5,vol_mult=0)",0.0000,-10.6254,5,-0.7170,0.0000,0.0000,0.0000,0.0000,0.0217,0.0000,0.0000,0.7387,-1.0000,0.0000
-5.0213,-4.7877,nan,-11756.2959,118.1700,0.1410,0.0389,78,"bollinger_breakout(bb_period=30,bb_std=2,vol_mult=0)",0.0000,-7.9115,5,-0.7839,0.0000,0.0000,0.0000,0.0000,0.0478,0.0000,0.0000,0.8317,-1.0000,0.0000
-5.8056,-5.4524,nan,-11399.7722,116.3735,0.2286,0.0348,35,"keltner_breakout(ema=20,atr=14,atr_mult=2.5,atr_pct_min=0)",0.0000,-6.0862,7,-0.7908,0.0000,0.0000,0.0000,0.0000,0.0229,0.0000,0.0000,0.8137,-1.0000,0.0000
-5.8056,-5.4524,nan,-11399.7722,116.3735,0.2286,0.0348,35,"keltner_breakout(ema=20,atr=14,atr_mult=2.5,atr_pct_min=0.008)",0.0000,-6.0862,7,-0.7908,0.0000,0.0000,0.0000,0.0000,0.0229,0.0000,0.0000,0.8137,-1.0000,0.0000
-5.8056,-5.4524,nan,-11399.7722,116.3735,0.2286,0.0348,35,"keltner_breakout(ema=20,atr=14,atr_mult=2.5,atr_pct_min=0.005)",0.0000,-6.0511,8,-0.7908,0.0000,0.0000,0.0000,0.0000,0.0229,0.0000,0.0000,0.8137,-1.0000,0.0000
-5.0849,-4.8428,nan,-11965.7892,120.2148,0.1887,0.0386,106,"rsi2(rsi_period=2,entry_low=5,entry_high=85,trend=200)",0.0000,-8.3578,4,-0.7913,0.0000,0.0000,0.0000,0.0000,0.0609,0.0000,0.0000,0.8521,-1.0000,0.0000
-8.8820,-7.7512,nan,-11730.7683,120.0615,0.1212,0.0231,33,"rsi2(rsi_period=3,entry_low=10,entry_high=95,trend=200)",0.0000,-11.2102,5,-0.8290,0.0000,0.0000,0.0000,0.0000,0.0217,0.0000,0.0000,0.8506,-1.0000,0.0000
-2.1689,-2.1496,nan,-12766.8914,128.8418,0.2025,0.2063,158,"bollinger_breakout(bb_period=20,bb_std=1.5,vol_mult=0)",0.0000,-4.3755,4,-0.8601,0.0000,0.0000,0.0000,0.0000,0.0783,0.0000,0.0000,0.9384,-1.0000,0.0000
-6.6224,-6.1122,-0.7901,-12160.7673,126.5722,0.2976,0.0655,84,"rsi2(rsi_period=3,entry_low=15,entry_high=90,trend=100)",0.0000,-6.8665,6,-0.8649,0.0000,0.0000,0.0000,0.0000,0.0508,0.0000,0.0000,0.9157,-1.0000,0.0000
-6.8168,-6.2638,nan,-12794.2983,128.5302,0.0658,0.0089,76,"rsi2(rsi_period=3,entry_low=10,entry_high=90,trend=200)",0.0000,-8.7752,6,-0.8886,0.0000,0.0000,0.0000,0.0000,0.0467,0.0000,0.0000,0.9353,-1.0000,0.0000
-8.0665,-7.1916,nan,-12471.7977,128.2575,0.2581,0.0417,31,"keltner_breakout(ema=20,atr=10,atr_mult=2.5,atr_pct_min=0)",0.0000,-8.0098,5,-0.9122,0.0000,0.0000,0.0000,0.0000,0.0204,0.0000,0.0000,0.9326,-1.0000,0.0000
-8.0665,-7.1916,nan,-12471.7977,128.2575,0.2581,0.0417,31,"keltner_breakout(ema=20,atr=10,atr_mult=2.5,atr_pct_min=0.008)",0.0000,-8.0098,5,-0.9122,0.0000,0.0000,0.0000,0.0000,0.0204,0.0000,0.0000,0.9326,-1.0000,0.0000
-8.0665,-7.1916,nan,-12471.7977,128.2575,0.2581,0.0417,31,"keltner_breakout(ema=20,atr=10,atr_mult=2.5,atr_pct_min=0.005)",0.0000,-8.0192,6,-0.9122,0.0000,0.0000,0.0000,0.0000,0.0204,0.0000,0.0000,0.9326,-1.0000,0.0000
-4.3467,-4.1924,nan,-12090.8882,132.7126,0.2576,0.1131,66,"rsi2(rsi_period=2,entry_low=10,entry_high=95,trend=50)",0.0000,-8.8556,5,-0.9358,0.0000,0.0000,0.0000,0.0000,0.0414,0.0000,0.0000,0.9771,-1.0000,0.0000
-9.6815,-8.2656,nan,-13099.2609,131.3010,0.0312,0.0024,32,"rsi2(rsi_period=3,entry_low=15,entry_high=95,trend=200)",0.0000,-7.5476,4,-0.9420,0.0000,0.0000,0.0000,0.0000,0.0210,0.0000,0.0000,0.9630,-1.0000,0.0000
-3.4861,-3.4058,nan,-13637.0866,137.1921,0.1204,0.0689,108,"rsi2(rsi_period=3,entry_low=15,entry_high=85,trend=100)",0.0000,-6.2262,5,-0.9602,0.0000,0.0000,0.0000,0.0000,0.0617,0.0000,0.0000,1.0219,-1.0000,0.0000
-4.5597,-4.4017,nan,-14108.1416,141.8283,0.0863,0.1053,139,"rsi2(rsi_period=2,entry_low=10,entry_high=85,trend=100)",0.0000,-6.3567,6,-0.9954,0.0000,0.0000,0.0000,0.0000,0.0729,0.0000,0.0000,1.0683,-1.0000,0.0000
-6.1386,-5.7255,nan,-13834.9093,139.2403,0.1515,0.0080,33,"keltner_breakout(ema=30,atr=14,atr_mult=3,atr_pct_min=0.008)",0.0000,-7.0964,7,-1.0208,0.0000,0.0000,0.0000,0.0000,0.0217,0.0000,0.0000,1.0424,-1.0000,0.0000
-6.1386,-5.7255,nan,-13834.9093,139.2403,0.1515,0.0080,33,"keltner_breakout(ema=30,atr=14,atr_mult=3,atr_pct_min=0.005)",0.0000,-6.9767,8,-1.0208,0.0000,0.0000,0.0000,0.0000,0.0217,0.0000,0.0000,1.0424,-1.0000,0.0000
-6.1386,-5.7255,nan,-13834.9093,139.2403,0.1515,0.0080,33,"keltner_breakout(ema=30,atr=14,atr_mult=3,atr_pct_min=0)",0.0000,-7.0964,7,-1.0208,0.0000,0.0000,0.0000,0.0000,0.0217,0.0000,0.0000,1.0424,-1.0000,0.0000
-4.4209,-4.2588,nan,-14622.6417,146.6585,0.1250,0.0152,104,"rsi2(rsi_period=2,entry_low=5,entry_high=90,trend=200)",0.0000,-7.8209,5,-1.0566,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,0.0000,1.1166,-1.0000,0.0000
-6.3956,-5.9323,nan,-14295.7793,143.2550,0.0000,0.0000,31,"keltner_breakout(ema=40,atr=30,atr_mult=3.5,atr_pct_min=0.008)",0.0000,-7.6653,5,-1.0622,0.0000,0.0000,0.0000,0.0000,0.0204,0.0000,0.0000,1.0825,-1.0000,0.0000
-6.3956,-5.9323,nan,-14295.7793,143.2550,0.0000,0.0000,31,"keltner_breakout(ema=40,atr=30,atr_mult=3.5,atr_pct_min=0)",0.0000,-7.6653,5,-1.0622,0.0000,0.0000,0.0000,0.0000,0.0204,0.0000,0.0000,1.0825,-1.0000,0.0000
-6.3956,-5.9323,nan,-14295.7793,143.2550,0.0000,0.0000,31,"keltner_breakout(ema=40,atr=30,atr_mult=3.5,atr_pct_min=0.005)",0.0000,-7.4537,6,-1.0622,0.0000,0.0000,0.0000,0.0000,0.0204,0.0000,0.0000,1.0825,-1.0000,0.0000
-5.6433,-5.3174,nan,-13627.3557,145.6826,0.2727,0.0934,66,"rsi2(rsi_period=2,entry_low=15,entry_high=95,trend=50)",0.0000,-6.8273,4,-1.0655,0.0000,0.0000,0.0000,0.0000,0.0414,0.0000,0.0000,1.1068,-1.0000,0.0000
-4.4112,-4.2514,nan,-14966.4358,149.5233,0.2000,0.0728,110,"rsi2(rsi_period=2,entry_low=10,entry_high=90,trend=50)",0.0000,-7.1383,6,-1.0827,0.0000,0.0000,0.0000,0.0000,0.0625,0.0000,0.0000,1.1452,-1.0000,0.0000
-3.8456,-3.7375,nan,-14810.2663,148.8339,0.0532,0.0099,94,"rsi2(rsi_period=2,entry_low=5,entry_high=95,trend=200)",0.0000,-11.6735,4,-1.0828,0.0000,0.0000,0.0000,0.0000,0.0556,0.0000,0.0000,1.1383,-1.0000,0.0000
-6.7335,-6.1992,nan,-14458.4594,150.6615,0.2685,0.0591,108,"rsi2(rsi_period=2,entry_low=10,entry_high=95,trend=100)",0.0000,-6.1550,6,-1.0949,0.0000,0.0000,0.0000,0.0000,0.0617,0.0000,0.0000,1.1566,-1.0000,0.0000
-4.8528,-4.6408,nan,-15138.7963,152.4869,0.0606,0.0062,33,"keltner_breakout(ema=30,atr=20,atr_mult=3,atr_pct_min=0.005)",0.0000,-6.4970,8,-1.1532,0.0000,0.0000,0.0000,0.0000,0.0217,0.0000,0.0000,1.1749,-1.0000,0.0000
-4.8528,-4.6408,nan,-15138.7963,152.4869,0.0606,0.0062,33,"keltner_breakout(ema=30,atr=20,atr_mult=3,atr_pct_min=0.008)",0.0000,-6.7318,7,-1.1532,0.0000,0.0000,0.0000,0.0000,0.0217,0.0000,0.0000,1.1749,-1.0000,0.0000
-4.8528,-4.6408,nan,-15138.7963,152.4869,0.0606,0.0062,33,"keltner_breakout(ema=30,atr=20,atr_mult=3,atr_pct_min=0)",0.0000,-6.7318,7,-1.1532,0.0000,0.0000,0.0000,0.0000,0.0217,0.0000,0.0000,1.1749,-1.0000,0.0000
-5.3350,-5.0571,nan,-15166.9503,152.8382,0.0541,0.0055,37,"keltner_breakout(ema=30,atr=30,atr_mult=3,atr_pct_min=0)",0.0000,-7.4951,6,-1.1542,0.0000,0.0000,0.0000,0.0000,0.0242,0.0000,0.0000,1.1784,-1.0000,0.0000
-5.3350,-5.0571,nan,-15166.9503,152.8382,0.0541,0.0055,37,"keltner_breakout(ema=30,atr=30,atr_mult=3,atr_pct_min=0.005)",0.0000,-7.1865,7,-1.1542,0.0000,0.0000,0.0000,0.0000,0.0242,0.0000,0.0000,1.1784,-1.0000,0.0000
-5.3350,-5.0571,nan,-15166.9503,152.8382,0.0541,0.0055,37,"keltner_breakout(ema=30,atr=30,atr_mult=3,atr_pct_min=0.008)",0.0000,-7.4951,6,-1.1542,0.0000,0.0000,0.0000,0.0000,0.0242,0.0000,0.0000,1.1784,-1.0000,0.0000
-4.4433,-4.2905,nan,-16116.1870,160.3760,0.2614,0.1851,153,"rsi2(rsi_period=2,entry_low=15,entry_high=85,trend=50)",0.0000,-5.5548,4,-1.1768,0.0000,0.0000,0.0000,0.0000,0.0770,0.0000,0.0000,1.2538,-1.0000,0.0000
-1.1802,-1.1769,nan,-17825.1844,179.9928,0.2246,0.1257,236,"bollinger_breakout(bb_period=10,bb_std=1.5,vol_mult=0)",0.0000,-7.2741,3,-1.3582,0.0000,0.0000,0.0000,0.0000,0.0918,0.0000,0.0000,1.4499,-1.0000,0.0000
-4.0056,-3.8839,-0.5774,-17257.4546,173.2028,0.0833,0.0036,36,"keltner_breakout(ema=40,atr=10,atr_mult=3.2,atr_pct_min=0.008)",0.0000,-6.6430,6,-1.3585,0.0000,0.0000,0.0000,0.0000,0.0235,0.0000,0.0000,1.3820,-1.0000,0.0000
-4.0056,-3.8839,-0.5774,-17257.4546,173.2028,0.0833,0.0036,36,"keltner_breakout(ema=40,atr=10,atr_mult=3.2,atr_pct_min=0)",0.0000,-6.6430,6,-1.3585,0.0000,0.0000,0.0000,0.0000,0.0235,0.0000,0.0000,1.3820,-1.0000,0.0000
-4.0056,-3.8839,-0.5774,-17257.4546,173.2028,0.0833,0.0036,36,"keltner_breakout(ema=40,atr=10,atr_mult=3.2,atr_pct_min=0.005)",0.0000,-6.2662,7,-1.3585,0.0000,0.0000,0.0000,0.0000,0.0235,0.0000,0.0000,1.3820,-1.0000,0.0000
-2.6813,-2.6448,nan,-17722.7276,178.2684,0.0963,0.0588,135,"rsi2(rsi_period=2,entry_low=10,entry_high=90,trend=100)",0.0000,-6.7182,7,-1.3611,0.0000,0.0000,0.0000,0.0000,0.0716,0.0000,0.0000,1.4327,-1.0000,0.0000
-4.1566,-4.0210,nan,-17721.4893,180.0810,0.1286,0.0206,70,"rsi2(rsi_period=3,entry_low=15,entry_high=90,trend=200)",0.0000,-6.9678,5,-1.4073,0.0000,0.0000,0.0000,0.0000,0.0436,0.0000,0.0000,1.4508,-1.0000,0.0000
-2.9613,-2.9111,nan,-16902.4254,186.5948,0.3173,0.1071,104,"rsi2(rsi_period=2,entry_low=15,entry_high=95,trend=100)",0.0000,-6.5077,5,-1.4559,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,0.0000,1.5159,-1.0000,0.0000
-5.5112,-5.2064,-0.5374,-18516.1221,186.0808,0.1429,0.0124,42,"keltner_breakout(ema=30,atr=10,atr_mult=2.8,atr_pct_min=0.008)",0.0000,-7.6819,6,-1.4835,0.0000,0.0000,0.0000,0.0000,0.0273,0.0000,0.0000,1.5108,-1.0000,0.0000
-5.5112,-5.2064,-0.5374,-18516.1221,186.0808,0.1429,0.0124,42,"keltner_breakout(ema=30,atr=10,atr_mult=2.8,atr_pct_min=0.005)",0.0000,-7.3718,7,-1.4835,0.0000,0.0000,0.0000,0.0000,0.0273,0.0000,0.0000,1.5108,-1.0000,0.0000
-5.5112,-5.2064,-0.5374,-18516.1221,186.0808,0.1429,0.0124,42,"keltner_breakout(ema=30,atr=10,atr_mult=2.8,atr_pct_min=0)",0.0000,-7.6819,6,-1.4835,0.0000,0.0000,0.0000,0.0000,0.0273,0.0000,0.0000,1.5108,-1.0000,0.0000
-6.1676,-5.7489,nan,-18579.2724,186.3905,0.0750,0.0026,40,"keltner_breakout(ema=40,atr=14,atr_mult=3.2,atr_pct_min=0.008)",0.0000,-5.6415,7,-1.4879,0.0000,0.0000,0.0000,0.0000,0.0261,0.0000,0.0000,1.5139,-1.0000,0.0000
