timeframe,date_from,date_to,bars_count,price_start,price_end,sharpe_ratio,sortino_ratio,calmar_ratio,total_return,max_drawdown_pct,win_rate,profit_factor,total_trades,exit_mode,parameters,plateau_ratio,avg_neighbor_sharpe,neighbor_count,composite_score,cc_sharpe,cc_calmar,cc_profit_factor,cc_plateau,cc_trades,cc_cost_stress,cc_win_rate,cc_dd_penalty,wfo_pass_rate,wfo_avg_test_sharpe
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-11.9866,-9.6497,-1.1181,-8904.4282,89.4340,0.1842,0.1439,38,squeeze_release,"keltner_squeeze(ema=20,kelt_mult=1.5,bb=30,bb_std=2)",0.3333,-1.6691,6,-0.4695,0.0000,0.0000,0.0000,0.0500,0.0248,0.0000,0.0000,0.5443,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-1.0130,-1.0125,nan,159717.1409,98.4635,0.5061,1.4735,5635,sign_flip,"tsmom(lookback=60,smooth=1,atr_pct_min=0)",0.0000,-1.0115,4,-0.4715,0.0000,0.0000,0.0458,0.0000,0.1000,0.0000,0.0173,0.6346,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-0.9752,-0.9774,nan,81472.5257,97.4401,0.5303,1.2416,5733,sign_flip,"tsmom(lookback=20,smooth=1,atr_pct_min=0)",0.0000,-1.1034,3,-0.4804,0.0000,0.0000,0.0240,0.0000,0.1000,0.0000,0.0200,0.6244,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-5.6432,-5.9236,-1.1256,-7964.0747,88.5589,0.3239,0.5463,71,bb_mean_revert,"rsi_bb_mr(rsi_period=21,rsi_low=25,rsi_high=70,bb_period=15,bb_std=2.5)",0.0000,-3.5637,6,-0.4915,0.0000,0.0000,0.0000,0.0000,0.0441,0.0000,0.0000,0.5356,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-1.0748,-1.0783,nan,114303.4962,99.7950,0.5401,1.3475,5469,sign_flip,"tsmom(lookback=20,smooth=5,atr_pct_min=0.008)",0.0000,-1.0138,4,-0.4927,0.0000,0.0000,0.0341,0.0000,0.1000,0.0000,0.0211,0.6480,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-7.4602,-7.1995,-1.0940,-8602.5420,91.3306,0.2917,0.4644,72,bb_mean_revert,"rsi_bb_mr(rsi_period=21,rsi_low=20,rsi_high=80,bb_period=15,bb_std=2)",0.1667,-1.6010,6,-0.4937,0.0000,0.0000,0.0000,0.0250,0.0446,0.0000,0.0000,0.5633,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-3.2886,-3.5478,-0.9275,-9113.5844,98.8240,0.3577,0.8512,274,bb_mean_revert,"rsi_bb_mr(rsi_period=21,rsi_low=25,rsi_high=70,bb_period=30,bb_std=2)",0.2857,-1.2786,7,-0.4996,0.0000,0.0000,0.0000,0.0429,0.0949,0.0000,0.0009,0.6382,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-9.2246,-8.1523,-1.1045,-8889.9431,90.5358,0.2558,0.2540,43,bb_mean_revert,"rsi_bb_mr(rsi_period=21,rsi_low=20,rsi_high=80,bb_period=20,bb_std=2.5)",0.1667,-2.9338,6,-0.5025,0.0000,0.0000,0.0000,0.0250,0.0279,0.0000,0.0000,0.5554,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-4.9055,-4.6992,nan,20422.2165,106.2350,0.6653,1.6340,239,channel_break,"keltner_breakout(ema=30,atr=20,atr_mult=3.2,atr_pct_min=0.008)",0.1429,-3.2621,7,-0.5040,0.0000,0.0000,0.0599,0.0214,0.0921,0.0000,0.0350,0.7124,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-6.5445,-6.0567,nan,7426.7016,102.3735,0.6614,1.4168,127,channel_break,"keltner_breakout(ema=30,atr=14,atr_mult=3.5,atr_pct_min=0)",0.1667,-4.2666,6,-0.5046,0.0000,0.0000,0.0406,0.0250,0.0689,0.0000,0.0346,0.6737,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-6.6556,-6.4018,-1.0592,-9096.7627,94.3933,0.3380,0.4412,71,bb_mean_revert,"rsi_bb_mr(rsi_period=21,rsi_low=25,rsi_high=75,bb_period=15,bb_std=2.5)",0.2857,-0.8094,7,-0.5070,0.0000,0.0000,0.0000,0.0429,0.0441,0.0000,0.0000,0.5939,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-1.0032,-1.0055,nan,181818.1665,102.8190,0.5432,1.5149,5387,sign_flip,"tsmom(lookback=80,smooth=10,atr_pct_min=0.008)",0.0000,-1.1538,4,-0.5072,0.0000,0.0000,0.0496,0.0000,0.1000,0.0000,0.0215,0.6782,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-6.5445,-6.0567,nan,7426.7016,102.3735,0.6614,1.4168,127,channel_break,"keltner_breakout(ema=30,atr=14,atr_mult=3.5,atr_pct_min=0.005)",0.1429,-4.5920,7,-0.5081,0.0000,0.0000,0.0406,0.0214,0.0689,0.0000,0.0346,0.6737,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-2.9677,-2.9186,nan,29043.9281,106.0053,0.6380,1.7020,337,channel_break,"keltner_breakout(ema=40,atr=30,atr_mult=3.5,atr_pct_min=0)",0.0000,-2.6280,5,-0.5148,0.0000,0.0000,0.0655,0.0000,0.0978,0.0000,0.0320,0.7101,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-2.9677,-2.9186,nan,29043.9281,106.0053,0.6380,1.7020,337,channel_break,"keltner_breakout(ema=40,atr=30,atr_mult=3.5,atr_pct_min=0.005)",0.0000,-2.6846,6,-0.5148,0.0000,0.0000,0.0655,0.0000,0.0978,0.0000,0.0320,0.7101,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-1.9399,-1.9437,nan,-10301.1109,100.9187,0.3701,0.8476,308,bb_mean_revert,"rsi_bb_mr(rsi_period=21,rsi_low=25,rsi_high=70,bb_period=20,bb_std=1.5)",0.2857,-0.9344,7,-0.5173,0.0000,0.0000,0.0000,0.0429,0.0968,0.0000,0.0022,0.6592,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-1.5022,-1.5001,nan,129185.3922,104.8780,0.5230,1.6262,3109,momentum_flip,"dual_momentum(lookback=60,mom_threshold=0.02,smooth=1)",0.0000,-1.3283,5,-0.5203,0.0000,0.0000,0.0592,0.0000,0.1000,0.0000,0.0192,0.6988,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-1.9062,-1.9125,nan,-10285.3276,100.8307,0.4081,0.8603,321,bb_mean_revert,"rsi_bb_mr(rsi_period=14,rsi_low=20,rsi_high=70,bb_period=15,bb_std=1.5)",0.1667,-2.1997,6,-0.5296,0.0000,0.0000,0.0000,0.0250,0.0973,0.0000,0.0065,0.6583,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-0.8516,-0.8509,nan,150592.8650,104.1569,0.5085,1.4346,5658,sign_flip,"tsmom(lookback=60,smooth=3,atr_pct_min=0)",0.0000,-1.1516,5,-0.5317,0.0000,0.0000,0.0423,0.0000,0.1000,0.0000,0.0176,0.6916,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-0.9151,-0.9165,nan,93685.2010,104.3766,0.5127,1.2938,5481,sign_flip,"tsmom(lookback=20,smooth=10,atr_pct_min=0.008)",0.0000,-0.9624,3,-0.5467,0.0000,0.0000,0.0290,0.0000,0.1000,0.0000,0.0181,0.6938,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-2.1903,-2.1957,nan,-11563.1917,103.2080,0.3655,0.8208,290,bb_mean_revert,"rsi_bb_mr(rsi_period=21,rsi_low=25,rsi_high=70,bb_period=15,bb_std=1.5)",0.1667,-1.4656,6,-0.5595,0.0000,0.0000,0.0000,0.0250,0.0959,0.0000,0.0017,0.6821,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-9.4449,-8.3502,-1.0543,-9338.4890,94.8484,0.1897,0.3030,58,squeeze_release,"keltner_squeeze(ema=10,kelt_mult=2,bb=30,bb_std=2)",0.0000,-5.2330,6,-0.5616,0.0000,0.0000,0.0000,0.0000,0.0368,0.0000,0.0000,0.5985,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-2.3608,-2.3444,nan,74038.4236,111.1972,0.6190,1.7427,1071,channel_break,"keltner_breakout(ema=30,atr=30,atr_mult=2,atr_pct_min=0.008)",0.0000,-2.2039,5,-0.5633,0.0000,0.0000,0.0687,0.0000,0.1000,0.0000,0.0299,0.7620,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-0.9752,-0.9774,nan,70380.4399,105.7458,0.5208,1.2068,5726,sign_flip,"tsmom(lookback=20,smooth=1,atr_pct_min=0.005)",0.0000,-1.0714,4,-0.5679,0.0000,0.0000,0.0205,0.0000,0.1000,0.0000,0.0190,0.7075,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-2.7140,-2.7528,nan,-11944.3060,103.6063,0.3469,0.8242,294,bb_mean_revert,"rsi_bb_mr(rsi_period=14,rsi_low=20,rsi_high=75,bb_period=30,bb_std=2)",0.1250,-1.1790,8,-0.5712,0.0000,0.0000,0.0000,0.0187,0.0961,0.0000,0.0000,0.6861,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-0.6557,-0.6684,nan,-34.3033,107.0898,0.5181,0.9996,1241,bb_mean_revert,"rsi_bb_mr(rsi_period=7,rsi_low=30,rsi_high=70,bb_period=30,bb_std=1.5)",0.2000,-1.1950,5,-0.5722,0.0000,0.0000,0.0000,0.0300,0.1000,0.0000,0.0187,0.7209,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-6.5445,-6.0567,nan,6101.1992,110.8402,0.6532,1.3424,124,channel_break,"keltner_breakout(ema=30,atr=14,atr_mult=3.5,atr_pct_min=0.008)",0.1667,-4.3053,6,-0.5982,0.0000,0.0000,0.0337,0.0250,0.0679,0.0000,0.0337,0.7584,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-2.9448,-2.9696,nan,-12525.1392,105.9623,0.3436,0.7622,227,bb_mean_revert,"rsi_bb_mr(rsi_period=21,rsi_low=25,rsi_high=70,bb_period=20,bb_std=2)",0.1250,-1.8706,8,-0.6001,0.0000,0.0000,0.0000,0.0187,0.0908,0.0000,0.0000,0.7096,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-1.3398,-1.3387,nan,-15373.4167,109.1398,0.3612,0.7985,335,bb_mean_revert,"rsi_bb_mr(rsi_period=14,rsi_low=20,rsi_high=75,bb_period=20,bb_std=1.5)",0.1250,-1.9601,8,-0.6237,0.0000,0.0000,0.0000,0.0187,0.0977,0.0000,0.0012,0.7414,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-1.9583,-1.9768,nan,-20.6517,112.9179,0.5007,0.9995,705,bb_mean_revert,"rsi_bb_mr(rsi_period=7,rsi_low=25,rsi_high=75,bb_period=15,bb_std=2)",0.2500,-1.5311,8,-0.6249,0.0000,0.0000,0.0000,0.0375,0.1000,0.0000,0.0167,0.7792,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-1.7168,-1.7101,nan,104043.5346,118.2344,0.6639,1.7331,1422,channel_break,"keltner_breakout(ema=40,atr=30,atr_mult=2,atr_pct_min=0)",0.0000,-1.9369,5,-0.6295,0.0000,0.0000,0.0680,0.0000,0.1000,0.0000,0.0349,0.8323,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-1.7168,-1.7101,nan,104043.5346,118.2344,0.6639,1.7331,1422,channel_break,"keltner_breakout(ema=40,atr=30,atr_mult=2,atr_pct_min=0.005)",0.0000,-1.9002,6,-0.6295,0.0000,0.0000,0.0680,0.0000,0.1000,0.0000,0.0349,0.8323,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-2.9575,-2.9134,nan,39961.4939,117.6512,0.6519,1.6786,451,channel_break,"keltner_breakout(ema=40,atr=30,atr_mult=3.2,atr_pct_min=0.005)",0.0000,-3.0794,7,-0.6299,0.0000,0.0000,0.0636,0.0000,0.0995,0.0000,0.0335,0.8265,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-2.9575,-2.9134,nan,39961.4939,117.6512,0.6519,1.6786,451,channel_break,"keltner_breakout(ema=40,atr=30,atr_mult=3.2,atr_pct_min=0)",0.0000,-3.0997,6,-0.6299,0.0000,0.0000,0.0636,0.0000,0.0995,0.0000,0.0335,0.8265,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-1.0130,-1.0125,nan,127959.3163,115.2049,0.4951,1.3669,5643,sign_flip,"tsmom(lookback=60,smooth=1,atr_pct_min=0.005)",0.0000,-1.0118,5,-0.6499,0.0000,0.0000,0.0360,0.0000,0.1000,0.0000,0.0161,0.8020,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-2.4280,-2.4419,nan,-15820.5991,111.6276,0.3688,0.7513,263,bb_mean_revert,"rsi_bb_mr(rsi_period=14,rsi_low=20,rsi_high=70,bb_period=20,bb_std=2)",0.1250,-1.5105,8,-0.6513,0.0000,0.0000,0.0000,0.0187,0.0942,0.0000,0.0021,0.7663,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-1.8101,-1.8087,nan,-11155.0557,114.4460,0.4644,0.7723,478,bb_mean_revert,"rsi_bb_mr(rsi_period=14,rsi_low=25,rsi_high=75,bb_period=20,bb_std=2)",0.2000,-0.9010,10,-0.6521,0.0000,0.0000,0.0000,0.0300,0.0997,0.0000,0.0127,0.7945,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-1.1415,-1.1386,nan,57214.3134,122.4792,0.6702,1.6864,667,channel_break,"keltner_breakout(ema=40,atr=30,atr_mult=2.8,atr_pct_min=0)",0.0000,-2.1710,6,-0.6750,0.0000,0.0000,0.0642,0.0000,0.1000,0.0000,0.0356,0.8748,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-1.1415,-1.1386,nan,57214.3134,122.4792,0.6702,1.6864,667,channel_break,"keltner_breakout(ema=40,atr=30,atr_mult=2.8,atr_pct_min=0.005)",0.0000,-2.0240,7,-0.6750,0.0000,0.0000,0.0642,0.0000,0.1000,0.0000,0.0356,0.8748,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-1.9246,-1.9133,nan,74804.7146,122.7515,0.6723,1.6876,1059,channel_break,"keltner_breakout(ema=30,atr=14,atr_mult=2,atr_pct_min=0.005)",0.0000,-2.1346,7,-0.6774,0.0000,0.0000,0.0643,0.0000,0.1000,0.0000,0.0358,0.8775,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-1.9246,-1.9133,nan,74804.7146,122.7515,0.6723,1.6876,1059,channel_break,"keltner_breakout(ema=30,atr=14,atr_mult=2,atr_pct_min=0)",0.0000,-2.1697,6,-0.6774,0.0000,0.0000,0.0643,0.0000,0.1000,0.0000,0.0358,0.8775,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-1.5880,-1.5801,nan,33458.7744,121.9457,0.6440,1.6107,500,rsi_exit_zone,"rsi2(rsi_period=3,entry_low=15,entry_high=90,trend=200)",0.0000,-3.7636,5,-0.6791,0.0000,0.0000,0.0579,0.0000,0.0997,0.0000,0.0327,0.8695,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-3.8572,-3.7510,nan,-12011.7067,117.1231,0.2239,0.2706,67,squeeze_release,"keltner_squeeze(ema=10,kelt_mult=2.5,bb=30,bb_std=2)",0.6000,-2.1719,5,-0.6893,0.0000,0.0000,0.0000,0.0900,0.0419,0.0000,0.0000,0.8212,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-3.2927,-3.2373,nan,47937.4595,124.3822,0.6811,1.6535,577,channel_break,"keltner_breakout(ema=30,atr=14,atr_mult=2.5,atr_pct_min=0.005)",0.0000,-2.6726,8,-0.6956,0.0000,0.0000,0.0615,0.0000,0.0999,0.0000,0.0368,0.8938,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-3.2927,-3.2373,nan,47937.4595,124.3822,0.6811,1.6535,577,channel_break,"keltner_breakout(ema=30,atr=14,atr_mult=2.5,atr_pct_min=0)",0.0000,-2.5840,7,-0.6956,0.0000,0.0000,0.0615,0.0000,0.0999,0.0000,0.0368,0.8938,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-1.6233,-1.6159,nan,67722.8618,124.2359,0.6291,1.6587,1057,channel_break,"keltner_breakout(ema=30,atr=20,atr_mult=2,atr_pct_min=0.008)",0.0000,-2.1648,6,-0.6994,0.0000,0.0000,0.0619,0.0000,0.1000,0.0000,0.0310,0.8924,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-1.2137,-1.2111,nan,-20256.0977,118.3563,0.3427,0.7331,321,bb_mean_revert,"rsi_bb_mr(rsi_period=14,rsi_low=20,rsi_high=75,bb_period=15,bb_std=1.5)",0.1429,-2.3779,7,-0.7149,0.0000,0.0000,0.0000,0.0214,0.0973,0.0000,0.0000,0.8336,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-2.6287,-2.5961,nan,-12250.0856,112.3950,0.3187,0.4980,91,bb_mean_revert,"rsi_bb_mr(rsi_period=14,rsi_low=20,rsi_high=70,bb_period=15,bb_std=2.5)",0.0000,-3.3287,6,-0.7198,0.0000,0.0000,0.0000,0.0000,0.0542,0.0000,0.0000,0.7740,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-0.8516,-0.8509,nan,118293.7248,122.6304,0.4945,1.3300,5666,sign_flip,"tsmom(lookback=60,smooth=3,atr_pct_min=0.005)",0.0000,-1.1016,6,-0.7278,0.0000,0.0000,0.0325,0.0000,0.1000,0.0000,0.0161,0.8763,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-2.9677,-2.9186,nan,23060.6943,126.2245,0.6265,1.5529,332,channel_break,"keltner_breakout(ema=40,atr=30,atr_mult=3.5,atr_pct_min=0.008)",0.0000,-2.6280,5,-0.7310,0.0000,0.0000,0.0529,0.0000,0.0976,0.0000,0.0307,0.9122,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-5.1102,-4.9007,nan,-12491.6119,118.6430,0.2254,0.3392,71,squeeze_release,"keltner_squeeze(ema=10,kelt_mult=1.5,bb=30,bb_std=1.5)",0.2500,-2.2932,4,-0.7548,0.0000,0.0000,0.0000,0.0375,0.0441,0.0000,0.0000,0.8364,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-2.1634,-2.1607,nan,-20293.3146,121.8560,0.3182,0.6813,264,bb_mean_revert,"rsi_bb_mr(rsi_period=14,rsi_low=20,rsi_high=75,bb_period=20,bb_std=2)",0.1111,-2.1308,9,-0.7576,0.0000,0.0000,0.0000,0.0167,0.0943,0.0000,0.0000,0.8686,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-1.1637,-1.1610,nan,117299.7316,130.7966,0.6698,1.6647,1693,channel_break,"keltner_breakout(ema=50,atr=30,atr_mult=2,atr_pct_min=0.005)",0.0000,-1.4132,6,-0.7600,0.0000,0.0000,0.0624,0.0000,0.1000,0.0000,0.0355,0.9580,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-1.1637,-1.1610,nan,117299.7316,130.7966,0.6698,1.6647,1693,channel_break,"keltner_breakout(ema=50,atr=30,atr_mult=2,atr_pct_min=0)",0.0000,-1.4630,5,-0.7600,0.0000,0.0000,0.0624,0.0000,0.1000,0.0000,0.0355,0.9580,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-1.4159,-1.4178,nan,118900.6196,127.5019,0.5115,1.3370,5595,sign_flip,"tsmom(lookback=60,smooth=10,atr_pct_min=0)",0.0000,-1.2761,4,-0.7739,0.0000,0.0000,0.0331,0.0000,0.1000,0.0000,0.0179,0.9250,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-2.3378,-2.3247,nan,75061.1513,132.3993,0.6878,1.6533,913,channel_break,"keltner_breakout(ema=40,atr=30,atr_mult=2.5,atr_pct_min=0)",0.0000,-2.1363,6,-0.7750,0.0000,0.0000,0.0615,0.0000,0.1000,0.0000,0.0375,0.9740,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-2.3378,-2.3247,nan,75061.1513,132.3993,0.6878,1.6533,913,channel_break,"keltner_breakout(ema=40,atr=30,atr_mult=2.5,atr_pct_min=0.005)",0.0000,-2.1650,7,-0.7750,0.0000,0.0000,0.0615,0.0000,0.1000,0.0000,0.0375,0.9740,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-1.3985,-1.4031,nan,131306.2946,128.7865,0.5457,1.3732,5432,sign_flip,"tsmom(lookback=120,smooth=5,atr_pct_min=0.008)",0.0000,-1.2343,5,-0.7796,0.0000,0.0000,0.0366,0.0000,0.1000,0.0000,0.0217,0.9379,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-2.8077,-2.8250,nan,-18970.9854,122.8521,0.3694,0.6536,222,bb_mean_revert,"rsi_bb_mr(rsi_period=14,rsi_low=20,rsi_high=70,bb_period=15,bb_std=2)",0.0000,-2.3495,7,-0.7862,0.0000,0.0000,0.0000,0.0000,0.0901,0.0000,0.0022,0.8785,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-2.4079,-2.3810,nan,29059.0549,132.8218,0.6614,1.5573,378,channel_break,"keltner_breakout(ema=30,atr=14,atr_mult=2.8,atr_pct_min=0.005)",0.0000,-3.2268,8,-0.7916,0.0000,0.0000,0.0533,0.0000,0.0987,0.0000,0.0346,0.9782,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-2.4079,-2.3810,nan,29059.0549,132.8218,0.6614,1.5573,378,channel_break,"keltner_breakout(ema=30,atr=14,atr_mult=2.8,atr_pct_min=0)",0.0000,-3.3438,7,-0.7916,0.0000,0.0000,0.0533,0.0000,0.0987,0.0000,0.0346,0.9782,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-0.5729,-0.5741,nan,-18330.5834,126.4599,0.4726,0.8206,1115,bb_mean_revert,"rsi_bb_mr(rsi_period=14,rsi_low=30,rsi_high=70,bb_period=30,bb_std=1.5)",0.0000,-2.6151,6,-0.8010,0.0000,0.0000,0.0000,0.0000,0.1000,0.0000,0.0136,0.9146,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-3.1234,-3.0743,nan,44650.7749,134.7898,0.6679,1.6014,545,channel_break,"keltner_breakout(ema=40,atr=30,atr_mult=3,atr_pct_min=0)",0.0000,-2.6985,6,-0.8056,0.0000,0.0000,0.0571,0.0000,0.0999,0.0000,0.0353,0.9979,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-3.1234,-3.0743,nan,44650.7749,134.7898,0.6679,1.6014,545,channel_break,"keltner_breakout(ema=40,atr=30,atr_mult=3,atr_pct_min=0.005)",0.0000,-2.7592,7,-0.8056,0.0000,0.0000,0.0571,0.0000,0.0999,0.0000,0.0353,0.9979,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-3.1468,-3.0876,nan,20114.8471,134.0478,0.6553,1.4998,293,channel_break,"keltner_breakout(ema=30,atr=14,atr_mult=3,atr_pct_min=0)",0.0000,-3.3470,7,-0.8123,0.0000,0.0000,0.0482,0.0000,0.0961,0.0000,0.0339,0.9905,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-3.1468,-3.0876,nan,20114.8471,134.0478,0.6553,1.4998,293,channel_break,"keltner_breakout(ema=30,atr=14,atr_mult=3,atr_pct_min=0.005)",0.0000,-3.3220,8,-0.8123,0.0000,0.0000,0.0482,0.0000,0.0961,0.0000,0.0339,0.9905,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-1.3102,-1.3058,nan,-18170.0089,124.7814,0.3403,0.6084,191,bb_mean_revert,"rsi_bb_mr(rsi_period=21,rsi_low=25,rsi_high=70,bb_period=15,bb_std=2)",0.0000,-3.0089,7,-0.8123,0.0000,0.0000,0.0000,0.0000,0.0855,0.0000,0.0000,0.8978,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-1.5328,-1.5462,nan,-24112.1149,130.3875,0.4293,0.7287,771,bb_mean_revert,"rsi_bb_mr(rsi_period=21,rsi_low=30,rsi_high=70,bb_period=30,bb_std=1.5)",0.2000,-1.4662,5,-0.8151,0.0000,0.0000,0.0000,0.0300,0.1000,0.0000,0.0088,0.9539,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-1.1031,-1.1017,nan,102316.2821,133.7745,0.5306,1.4521,3185,momentum_flip,"dual_momentum(lookback=40,mom_threshold=0.02,smooth=1)",0.0000,-1.4007,5,-0.8238,0.0000,0.0000,0.0439,0.0000,0.1000,0.0000,0.0201,0.9877,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-5.0061,-4.8077,nan,-13711.8984,125.7088,0.2857,0.3272,91,bb_mean_revert,"rsi_bb_mr(rsi_period=14,rsi_low=20,rsi_high=80,bb_period=15,bb_std=2.5)",0.1667,-1.9631,6,-0.8279,0.0000,0.0000,0.0000,0.0250,0.0542,0.0000,0.0000,0.9071,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-4.9851,-4.7625,nan,11847.8007,135.8836,0.6368,1.4014,201,channel_break,"keltner_breakout(ema=30,atr=14,atr_mult=3.2,atr_pct_min=0)",0.1429,-3.8309,7,-0.8292,0.0000,0.0000,0.0392,0.0214,0.0872,0.0000,0.0319,1.0088,-1.0000,0.0000
4h,2020-11-17,2026-05-09,12000,16573.5800,80673.2600,-4.9851,-4.7625,nan,11847.8007,135.8836,0.6368,1.4014,201,channel_break,"keltner_breakout(ema=30,atr=14,atr_mult=3.2,atr_pct_min=0.005)",0.1250,-3.9752,8,-0.8318,0.0000,0.0000,0.0392,0.0187,0.0872,0.0000,0.0319,1.0088,-1.0000,0.0000
