symbol,strategy,exit_mode,p1,p2,p3,atr_per,sl_mult,trail_mult,sharpe,trades,return_pct,dd_pct,win_rate,plateau,neighbors,plateau_ratio,rel_variance,wf_sharpe,wf_oos_is_ratio,wf_passed,wrc_p,wrc_sig,no_lookahead
AAVEUSDT,donchian,chan,25,25,2.0,21,2.5,3.0,-3.287,460,-45377.84,457.54,0.35,false,0,0.000,1.000,-9.693,3.160,false,1.0000,false,true
AAVEUSDT,donchian,chan_ts,25,25,2.0,21,2.5,3.0,-3.287,460,-45377.84,457.54,0.35,false,0,0.000,1.000,-9.693,3.160,false,1.0000,false,true
AAVEUSDT,donchian,sig_be,25,25,2.0,21,2.5,3.0,-3.287,460,-45377.84,457.54,0.35,false,0,0.000,1.000,-9.693,3.160,false,1.0000,false,true
AAVEUSDT,dual_momentum,chan,30,30,2.0,10,1.5,3.0,0.506,508,1726.58,33.91,0.41,false,26,0.308,0.344,0.560,20.024,true,0.4900,false,true
AAVEUSDT,dual_momentum,chan_ts,30,30,2.0,10,1.5,3.0,0.506,508,1726.58,33.91,0.41,false,26,0.308,0.344,0.560,20.024,true,0.4900,false,true
AAVEUSDT,dual_momentum,sig_be,30,30,2.0,10,1.5,3.0,0.506,508,1726.58,33.91,0.41,false,26,0.308,0.344,0.560,20.024,true,0.4900,false,true
AAVEUSDT,ema_crossover,chan,15,40,2.0,14,2.5,3.0,0.270,162,318.67,18.25,0.37,true,17,1.000,0.008,-3.840,-2.783,false,0.5040,false,true
AAVEUSDT,ema_crossover,chan_ts,15,40,2.0,14,2.5,3.0,0.270,162,318.67,18.25,0.37,true,17,1.000,0.008,-3.840,-2.783,false,0.5040,false,true
AAVEUSDT,ema_crossover,sig_be,15,40,2.0,14,2.5,3.0,0.270,162,318.67,18.25,0.37,true,17,1.000,0.008,-3.840,-2.783,false,0.5040,false,true
AAVEUSDT,keltner_breakout,chan,30,30,1.5,21,2.5,3.0,-3.010,1756,-300236.26,1783.62,0.26,false,0,0.000,1.000,-10.320,2.577,false,1.0000,false,true
AAVEUSDT,keltner_breakout,chan_ts,30,30,1.5,21,2.5,3.0,-3.010,1756,-300236.26,1783.62,0.26,false,0,0.000,1.000,-10.320,2.577,false,1.0000,false,true
AAVEUSDT,keltner_breakout,sig_be,30,30,1.5,21,2.5,3.0,-3.010,1756,-300236.26,1783.62,0.26,false,0,0.000,1.000,-10.320,2.577,false,1.0000,false,true
AAVEUSDT,supertrend,chan,14,14,3.5,21,2.0,3.0,0.957,162,932.30,11.34,0.42,false,17,0.471,0.231,0.992,-1.085,false,0.5026,false,true
AAVEUSDT,supertrend,chan_ts,14,14,3.5,21,2.0,3.0,0.957,162,932.30,11.34,0.42,false,17,0.471,0.231,0.992,-1.085,false,0.5026,false,true
AAVEUSDT,supertrend,sig_be,14,14,3.5,21,2.0,3.0,0.957,162,932.30,11.34,0.42,false,17,0.471,0.231,0.992,-1.085,false,0.5026,false,true
AAVEUSDT,tsmom,chan,30,20,0.1,10,1.5,3.0,8.617,37,2962.35,1.51,0.81,false,26,0.308,0.713,0.000,0.000,false,0.4662,false,true
AAVEUSDT,tsmom,chan_ts,30,20,0.1,10,1.5,3.0,8.617,37,2962.35,1.51,0.81,false,26,0.308,0.713,0.000,0.000,false,0.4662,false,true
AAVEUSDT,tsmom,sig_be,30,20,0.1,10,1.5,3.0,8.617,37,2962.35,1.51,0.81,false,26,0.308,0.713,0.000,0.000,false,0.4662,false,true
AAVEUSDT,rsi2,chan,5,50,10.0,21,2.5,3.0,2.889,41,2635.90,12.42,0.51,true,8,1.000,0.000,0.000,0.000,false,0.4580,false,true
AAVEUSDT,rsi2,chan_ts,5,50,10.0,21,2.5,3.0,2.889,41,2635.90,12.42,0.51,true,8,1.000,0.000,0.000,0.000,false,0.4580,false,true
AAVEUSDT,rsi2,sig_be,5,50,10.0,21,2.5,3.0,2.889,41,2635.90,12.42,0.51,true,8,1.000,0.000,0.000,0.000,false,0.4580,false,true
AAVEUSDT,rsi_bb_mr,chan,2,25,2.0,21,2.5,3.0,8.644,679,73823.72,4.65,0.80,true,17,1.000,0.030,6.828,0.628,true,0.4816,false,true
AAVEUSDT,rsi_bb_mr,chan_ts,2,25,2.0,21,2.5,3.0,8.644,679,73823.72,4.65,0.80,true,17,1.000,0.030,6.828,0.628,true,0.4816,false,true
AAVEUSDT,rsi_bb_mr,sig_be,2,25,2.0,21,2.5,3.0,8.644,679,73823.72,4.65,0.80,true,17,1.000,0.030,6.828,0.628,true,0.4816,false,true
ADAUSDT,donchian,chan,10,10,2.0,10,2.0,3.0,-2.241,738,-29300.32,293.91,0.34,false,0,0.000,1.000,-10.131,21.779,false,1.0000,false,true
ADAUSDT,donchian,chan_ts,10,10,2.0,10,2.0,3.0,-2.241,738,-29300.32,293.91,0.34,false,0,0.000,1.000,-10.131,21.779,false,1.0000,false,true
ADAUSDT,donchian,sig_be,10,10,2.0,10,2.0,3.0,-2.241,738,-29300.32,293.91,0.34,false,0,0.000,1.000,-10.131,21.779,false,1.0000,false,true
ADAUSDT,dual_momentum,chan,20,20,2.0,10,1.5,3.0,0.490,713,2577.97,46.51,0.41,false,35,0.229,0.799,0.536,-1.812,false,0.5064,false,true
ADAUSDT,dual_momentum,chan_ts,20,20,2.0,10,1.5,3.0,0.490,713,2577.97,46.51,0.41,false,35,0.229,0.799,0.536,-1.812,false,0.5064,false,true
ADAUSDT,dual_momentum,sig_be,20,20,2.0,10,1.5,3.0,0.490,713,2577.97,46.51,0.41,false,35,0.229,0.799,0.536,-1.812,false,0.5064,false,true
ADAUSDT,ema_crossover,chan,8,50,2.0,10,2.0,3.0,0.240,168,220.18,20.11,0.33,false,35,0.229,0.540,-3.264,-3.113,false,0.4940,false,true
ADAUSDT,ema_crossover,chan_ts,8,50,2.0,10,2.0,3.0,0.240,168,220.18,20.11,0.33,false,35,0.229,0.540,-3.264,-3.113,false,0.4940,false,true
ADAUSDT,ema_crossover,sig_be,8,50,2.0,10,2.0,3.0,0.240,168,220.18,20.11,0.33,false,35,0.229,0.540,-3.264,-3.113,false,0.4940,false,true
ADAUSDT,keltner_breakout,chan,30,30,2.0,21,2.5,3.0,-5.296,970,-105015.45,1072.17,0.33,false,0,0.000,1.000,-29.110,9.657,false,1.0000,false,true
ADAUSDT,keltner_breakout,chan_ts,30,30,2.0,21,2.5,3.0,-5.296,970,-105015.45,1072.17,0.33,false,0,0.000,1.000,-29.110,9.657,false,1.0000,false,true
ADAUSDT,keltner_breakout,sig_be,30,30,2.0,21,2.5,3.0,-5.296,970,-105015.45,1072.17,0.33,false,0,0.000,1.000,-29.110,9.657,false,1.0000,false,true
ADAUSDT,supertrend,chan,7,7,3.5,10,1.5,3.0,1.180,123,1043.59,14.73,0.44,true,17,1.000,0.001,2.581,0.745,true,0.5038,false,true
ADAUSDT,supertrend,chan_ts,7,7,3.5,10,1.5,3.0,1.180,123,1043.59,14.73,0.44,true,17,1.000,0.001,2.581,0.745,true,0.5038,false,true
ADAUSDT,supertrend,sig_be,7,7,3.5,10,1.5,3.0,1.180,123,1043.59,14.73,0.44,true,17,1.000,0.001,2.581,0.745,true,0.5038,false,true
ADAUSDT,tsmom,chan,40,20,0.2,10,1.5,3.0,2.453,177,7901.33,48.77,0.61,false,26,0.308,0.242,-9.316,4.898,false,0.4938,false,true
ADAUSDT,tsmom,chan_ts,40,20,0.2,10,1.5,3.0,2.453,177,7901.33,48.77,0.61,false,26,0.308,0.242,-9.316,4.898,false,0.4938,false,true
ADAUSDT,tsmom,sig_be,40,20,0.2,10,1.5,3.0,2.453,177,7901.33,48.77,0.61,false,26,0.308,0.242,-9.316,4.898,false,0.4938,false,true
ADAUSDT,rsi2,chan,5,50,10.0,10,2.5,3.0,3.331,33,2479.22,18.25,0.42,true,8,1.000,0.000,0.000,0.000,false,0.4814,false,true
ADAUSDT,rsi2,chan_ts,5,50,10.0,10,2.5,3.0,3.331,33,2479.22,18.25,0.42,true,8,1.000,0.000,0.000,0.000,false,0.4814,false,true
ADAUSDT,rsi2,sig_be,5,50,10.0,10,2.5,3.0,3.331,33,2479.22,18.25,0.42,true,8,1.000,0.000,0.000,0.000,false,0.4814,false,true
ADAUSDT,rsi_bb_mr,chan,5,25,2.5,21,2.0,3.0,7.921,278,32933.76,6.23,0.71,true,17,1.000,0.005,3.715,0.407,false,0.5034,false,true
ADAUSDT,rsi_bb_mr,chan_ts,5,25,2.5,21,2.0,3.0,7.921,278,32933.76,6.23,0.71,true,17,1.000,0.005,3.715,0.407,false,0.5034,false,true
ADAUSDT,rsi_bb_mr,sig_be,5,25,2.5,21,2.0,3.0,7.921,278,32933.76,6.23,0.71,true,17,1.000,0.005,3.715,0.407,false,0.5034,false,true
APTUSDT,donchian,chan,40,40,2.0,21,2.5,3.0,-1.879,198,-37047.89,364.25,0.26,false,0,0.000,1.000,-21.082,2.122,false,1.0000,false,true
APTUSDT,donchian,chan_ts,40,40,2.0,21,2.5,3.0,-1.879,198,-37047.89,364.25,0.26,false,0,0.000,1.000,-21.082,2.122,false,1.0000,false,true
APTUSDT,donchian,sig_be,40,40,2.0,21,2.5,3.0,-1.879,198,-37047.89,364.25,0.26,false,0,0.000,1.000,-21.082,2.122,false,1.0000,false,true
APTUSDT,dual_momentum,chan,10,10,2.0,10,1.5,3.0,0.705,795,2512.86,20.75,0.38,false,26,0.308,0.643,-0.284,-0.522,false,0.4848,false,true
APTUSDT,dual_momentum,chan_ts,10,10,2.0,10,1.5,3.0,0.705,795,2512.86,20.75,0.38,false,26,0.308,0.643,-0.284,-0.522,false,0.4848,false,true
APTUSDT,dual_momentum,sig_be,10,10,2.0,10,1.5,3.0,0.705,795,2512.86,20.75,0.38,false,26,0.308,0.643,-0.284,-0.522,false,0.4848,false,true
APTUSDT,ema_crossover,chan,15,20,2.0,21,2.5,3.0,-0.211,137,-264.58,26.08,0.38,false,0,0.000,1.000,-0.040,-0.124,false,1.0000,false,true
APTUSDT,ema_crossover,chan_ts,15,20,2.0,21,2.5,3.0,-0.211,137,-264.58,26.08,0.38,false,0,0.000,1.000,-0.040,-0.124,false,1.0000,false,true
APTUSDT,ema_crossover,sig_be,15,20,2.0,21,2.5,3.0,-0.211,137,-264.58,26.08,0.38,false,0,0.000,1.000,-0.040,-0.124,false,1.0000,false,true
APTUSDT,keltner_breakout,chan,20,20,1.5,21,2.5,3.0,-3.599,716,-3116.30,911.85,0.52,false,0,0.000,1.000,-32.533,-8.759,false,1.0000,false,true
APTUSDT,keltner_breakout,chan_ts,20,20,1.5,21,2.5,3.0,-3.599,716,-3116.30,911.85,0.52,false,0,0.000,1.000,-32.533,-8.759,false,1.0000,false,true
APTUSDT,keltner_breakout,sig_be,20,20,1.5,21,2.5,3.0,-3.599,716,-3116.30,911.85,0.52,false,0,0.000,1.000,-32.533,-8.759,false,1.0000,false,true
APTUSDT,supertrend,chan,21,21,3.5,21,2.0,3.0,0.851,107,634.15,8.52,0.36,true,8,1.000,0.000,0.000,0.000,false,0.4870,false,true
APTUSDT,supertrend,chan_ts,21,21,3.5,21,2.0,3.0,0.851,107,634.15,8.52,0.36,true,8,1.000,0.000,0.000,0.000,false,0.4870,false,true
APTUSDT,supertrend,sig_be,21,21,3.5,21,2.0,3.0,0.851,107,634.15,8.52,0.36,true,8,1.000,0.000,0.000,0.000,false,0.4870,false,true
APTUSDT,tsmom,chan,10,15,0.1,10,1.5,3.0,3.307,63,1958.53,8.11,0.44,false,26,0.308,0.608,0.000,0.000,false,0.4844,false,true
APTUSDT,tsmom,chan_ts,10,15,0.1,10,1.5,3.0,3.307,63,1958.53,8.11,0.44,false,26,0.308,0.608,0.000,0.000,false,0.4844,false,true
APTUSDT,tsmom,sig_be,10,15,0.1,10,1.5,3.0,3.307,63,1958.53,8.11,0.44,false,26,0.308,0.608,0.000,0.000,false,0.4844,false,true
APTUSDT,rsi2,chan,3,10,20.0,10,2.0,3.0,13.420,43,14091.36,1.51,0.77,false,17,0.471,0.604,0.000,0.000,false,0.4990,false,true
APTUSDT,rsi2,chan_ts,3,10,20.0,10,2.0,3.0,13.420,43,14091.36,1.51,0.77,false,17,0.471,0.604,0.000,0.000,false,0.4990,false,true
APTUSDT,rsi2,sig_be,3,10,20.0,10,2.0,3.0,13.420,43,14091.36,1.51,0.77,false,17,0.471,0.604,0.000,0.000,false,0.4990,false,true
APTUSDT,rsi_bb_mr,chan,14,20,2.5,10,1.5,3.0,6.511,155,16455.68,15.54,0.63,true,8,1.000,0.000,25.940,2.628,true,0.4978,false,true
APTUSDT,rsi_bb_mr,chan_ts,14,20,2.5,10,1.5,3.0,6.511,155,16455.68,15.54,0.63,true,8,1.000,0.000,25.940,2.628,true,0.4978,false,true
APTUSDT,rsi_bb_mr,sig_be,14,20,2.5,10,1.5,3.0,6.511,155,16455.68,15.54,0.63,true,8,1.000,0.000,25.940,2.628,true,0.4978,false,true
ARBUSDT,donchian,chan,10,10,2.0,10,1.5,3.0,-3.187,447,-51009.54,405.34,0.30,false,0,0.000,1.000,-13.774,2.348,false,1.0000,false,true
ARBUSDT,donchian,chan_ts,10,10,2.0,10,1.5,3.0,-3.187,447,-51009.54,405.34,0.30,false,0,0.000,1.000,-13.774,2.348,false,1.0000,false,true
ARBUSDT,donchian,sig_be,10,10,2.0,10,1.5,3.0,-3.187,447,-51009.54,405.34,0.30,false,0,0.000,1.000,-13.774,2.348,false,1.0000,false,true
ARBUSDT,dual_momentum,chan,40,40,2.0,21,2.5,3.0,1.591,339,2280.88,5.09,0.38,false,26,0.308,0.317,-1.152,0.865,false,0.4874,false,true
ARBUSDT,dual_momentum,chan_ts,40,40,2.0,21,2.5,3.0,1.591,339,2280.88,5.09,0.38,false,26,0.308,0.317,-1.152,0.865,false,0.4874,false,true
ARBUSDT,dual_momentum,sig_be,40,40,2.0,21,2.5,3.0,1.591,339,2280.88,5.09,0.38,false,26,0.308,0.317,-1.152,0.865,false,0.4874,false,true
ARBUSDT,ema_crossover,chan,10,20,2.0,10,1.5,3.0,-0.230,192,-163.52,11.08,0.33,false,0,0.000,1.000,-2.178,473.199,false,1.0000,false,true
ARBUSDT,ema_crossover,chan_ts,10,20,2.0,10,1.5,3.0,-0.230,192,-163.52,11.08,0.33,false,0,0.000,1.000,-2.178,473.199,false,1.0000,false,true
ARBUSDT,ema_crossover,sig_be,10,20,2.0,10,1.5,3.0,-0.230,192,-163.52,11.08,0.33,false,0,0.000,1.000,-2.178,473.199,false,1.0000,false,true
ARBUSDT,keltner_breakout,chan,30,30,2.5,21,2.5,3.0,-2.305,356,-31865.27,506.03,0.26,false,0,0.000,1.000,-37.753,5.383,false,1.0000,false,true
ARBUSDT,keltner_breakout,chan_ts,30,30,2.5,21,2.5,3.0,-2.305,356,-31865.27,506.03,0.26,false,0,0.000,1.000,-37.753,5.383,false,1.0000,false,true
ARBUSDT,keltner_breakout,sig_be,30,30,2.5,21,2.5,3.0,-2.305,356,-31865.27,506.03,0.26,false,0,0.000,1.000,-37.753,5.383,false,1.0000,false,true
ARBUSDT,supertrend,chan,14,14,3.5,21,2.0,3.0,1.184,112,630.67,3.20,0.42,true,17,1.000,0.059,0.000,0.000,false,0.4996,false,true
ARBUSDT,supertrend,chan_ts,14,14,3.5,21,2.0,3.0,1.184,112,630.67,3.20,0.42,true,17,1.000,0.059,0.000,0.000,false,0.4996,false,true
ARBUSDT,supertrend,sig_be,14,14,3.5,21,2.0,3.0,1.184,112,630.67,3.20,0.42,true,17,1.000,0.059,0.000,0.000,false,0.4996,false,true
ARBUSDT,tsmom,chan,10,15,0.1,10,2.0,3.0,6.215,59,5261.90,0.98,0.58,false,26,0.308,0.714,0.000,0.000,false,0.4650,false,true
ARBUSDT,tsmom,chan_ts,10,15,0.1,10,2.0,3.0,6.215,59,5261.90,0.98,0.58,false,26,0.308,0.714,0.000,0.000,false,0.4650,false,true
ARBUSDT,tsmom,sig_be,10,15,0.1,10,2.0,3.0,6.215,59,5261.90,0.98,0.58,false,26,0.308,0.714,0.000,0.000,false,0.4650,false,true
ARBUSDT,rsi2,chan,4,20,15.0,21,2.5,3.0,12.351,32,8482.44,3.25,0.84,true,8,1.000,0.000,0.000,0.000,false,0.5002,false,true
ARBUSDT,rsi2,chan_ts,4,20,15.0,21,2.5,3.0,12.351,32,8482.44,3.25,0.84,true,8,1.000,0.000,0.000,0.000,false,0.5002,false,true
ARBUSDT,rsi2,sig_be,4,20,15.0,21,2.5,3.0,12.351,32,8482.44,3.25,0.84,true,8,1.000,0.000,0.000,0.000,false,0.5002,false,true
ARBUSDT,rsi_bb_mr,chan,2,20,2.5,10,2.0,3.0,7.056,152,15439.62,7.51,0.72,true,17,1.000,0.023,11.736,2.512,true,0.4940,false,true
ARBUSDT,rsi_bb_mr,chan_ts,2,20,2.5,10,2.0,3.0,7.056,152,15439.62,7.51,0.72,true,17,1.000,0.023,11.736,2.512,true,0.4940,false,true
ARBUSDT,rsi_bb_mr,sig_be,2,20,2.5,10,2.0,3.0,7.056,152,15439.62,7.51,0.72,true,17,1.000,0.023,11.736,2.512,true,0.4940,false,true
AVAXUSDT,donchian,chan,15,15,2.0,10,1.5,3.0,-2.379,614,-64255.82,646.43,0.37,false,0,0.000,1.000,-13.289,-190.971,false,1.0000,false,true
AVAXUSDT,donchian,chan_ts,15,15,2.0,10,1.5,3.0,-2.379,614,-64255.82,646.43,0.37,false,0,0.000,1.000,-13.289,-190.971,false,1.0000,false,true
AVAXUSDT,donchian,sig_be,15,15,2.0,10,1.5,3.0,-2.379,614,-64255.82,646.43,0.37,false,0,0.000,1.000,-13.289,-190.971,false,1.0000,false,true
AVAXUSDT,dual_momentum,chan,50,50,2.0,21,2.5,3.0,0.867,413,2155.33,20.10,0.42,false,17,0.471,0.535,-0.928,-0.375,false,0.4788,false,true
AVAXUSDT,dual_momentum,chan_ts,50,50,2.0,21,2.5,3.0,0.867,413,2155.33,20.10,0.42,false,17,0.471,0.535,-0.928,-0.375,false,0.4788,false,true
AVAXUSDT,dual_momentum,sig_be,50,50,2.0,21,2.5,3.0,0.867,413,2155.33,20.10,0.42,false,17,0.471,0.535,-0.928,-0.375,false,0.4788,false,true
AVAXUSDT,ema_crossover,chan,20,50,2.0,21,2.5,3.0,0.527,99,604.96,28.86,0.44,true,8,1.000,0.000,-2.415,-0.822,false,0.4996,false,true
AVAXUSDT,ema_crossover,chan_ts,20,50,2.0,21,2.5,3.0,0.527,99,604.96,28.86,0.44,true,8,1.000,0.000,-2.415,-0.822,false,0.4996,false,true
AVAXUSDT,ema_crossover,sig_be,20,50,2.0,21,2.5,3.0,0.527,99,604.96,28.86,0.44,true,8,1.000,0.000,-2.415,-0.822,false,0.4996,false,true
AVAXUSDT,keltner_breakout,chan,20,20,2.0,10,1.5,3.0,-1.696,630,-145882.63,855.65,0.34,false,0,0.000,1.000,-20.361,16.152,false,1.0000,false,true
AVAXUSDT,keltner_breakout,chan_ts,20,20,2.0,10,1.5,3.0,-1.696,630,-145882.63,855.65,0.34,false,0,0.000,1.000,-20.361,16.152,false,1.0000,false,true
AVAXUSDT,keltner_breakout,sig_be,20,20,2.0,10,1.5,3.0,-1.696,630,-145882.63,855.65,0.34,false,0,0.000,1.000,-20.361,16.152,false,1.0000,false,true
AVAXUSDT,supertrend,chan,14,14,3.5,21,2.5,3.0,1.342,92,1669.74,24.51,0.48,true,17,1.000,0.005,2.111,0.761,true,0.5080,false,true
AVAXUSDT,supertrend,chan_ts,14,14,3.5,21,2.5,3.0,1.342,92,1669.74,24.51,0.48,true,17,1.000,0.005,2.111,0.761,true,0.5080,false,true
AVAXUSDT,supertrend,sig_be,14,14,3.5,21,2.5,3.0,1.342,92,1669.74,24.51,0.48,true,17,1.000,0.005,2.111,0.761,true,0.5080,false,true
AVAXUSDT,tsmom,chan,20,15,0.2,10,2.0,3.0,3.021,193,7157.86,14.31,0.48,false,35,0.486,0.729,3.640,5.498,true,0.4844,false,true
AVAXUSDT,tsmom,chan_ts,20,15,0.2,10,2.0,3.0,3.021,193,7157.86,14.31,0.48,false,35,0.486,0.729,3.640,5.498,true,0.4844,false,true
AVAXUSDT,tsmom,sig_be,20,15,0.2,10,2.0,3.0,3.021,193,7157.86,14.31,0.48,false,35,0.486,0.729,3.640,5.498,true,0.4844,false,true
AVAXUSDT,rsi2,chan,2,10,5.0,10,2.0,3.0,0.053,37,-246.07,43.92,0.43,false,17,0.471,98.048,0.000,0.000,false,0.5030,false,true
AVAXUSDT,rsi2,chan_ts,2,10,5.0,10,2.0,3.0,0.053,37,-246.07,43.92,0.43,false,17,0.471,98.048,0.000,0.000,false,0.5030,false,true
AVAXUSDT,rsi2,sig_be,2,10,5.0,10,2.0,3.0,0.053,37,-246.07,43.92,0.43,false,17,0.471,98.048,0.000,0.000,false,0.5030,false,true
AVAXUSDT,rsi_bb_mr,chan,14,25,2.5,21,2.0,3.0,7.466,252,37083.22,6.68,0.72,true,8,1.000,0.000,20.866,16.611,true,0.4916,false,true
AVAXUSDT,rsi_bb_mr,chan_ts,14,25,2.5,21,2.0,3.0,7.466,252,37083.22,6.68,0.72,true,8,1.000,0.000,20.866,16.611,true,0.4916,false,true
AVAXUSDT,rsi_bb_mr,sig_be,14,25,2.5,21,2.0,3.0,7.466,252,37083.22,6.68,0.72,true,8,1.000,0.000,20.866,16.611,true,0.4916,false,true
BCHUSDT,donchian,chan,20,20,2.0,10,1.5,3.0,-1.194,460,-59641.54,606.52,0.25,false,0,0.000,1.000,-7.017,1.318,false,1.0000,false,true
BCHUSDT,donchian,chan_ts,20,20,2.0,10,1.5,3.0,-1.194,460,-59641.54,606.52,0.25,false,0,0.000,1.000,-7.017,1.318,false,1.0000,false,true
BCHUSDT,donchian,sig_be,20,20,2.0,10,1.5,3.0,-1.194,460,-59641.54,606.52,0.25,false,0,0.000,1.000,-7.017,1.318,false,1.0000,false,true
BCHUSDT,dual_momentum,chan,50,50,2.0,21,2.0,3.0,1.457,522,3780.21,13.68,0.42,false,17,0.471,0.739,-0.175,0.078,false,0.4860,false,true
BCHUSDT,dual_momentum,chan_ts,50,50,2.0,21,2.0,3.0,1.457,522,3780.21,13.68,0.42,false,17,0.471,0.739,-0.175,0.078,false,0.4860,false,true
BCHUSDT,dual_momentum,sig_be,50,50,2.0,21,2.0,3.0,1.457,522,3780.21,13.68,0.42,false,17,0.471,0.739,-0.175,0.078,false,0.4860,false,true
BCHUSDT,ema_crossover,chan,5,30,2.0,10,1.5,3.0,0.747,364,1289.31,8.32,0.35,false,17,0.471,0.431,-0.330,0.760,false,0.4748,false,true
BCHUSDT,ema_crossover,chan_ts,5,30,2.0,10,1.5,3.0,0.747,364,1289.31,8.32,0.35,false,17,0.471,0.431,-0.330,0.760,false,0.4748,false,true
BCHUSDT,ema_crossover,sig_be,5,30,2.0,10,1.5,3.0,0.747,364,1289.31,8.32,0.35,false,17,0.471,0.431,-0.330,0.760,false,0.4748,false,true
BCHUSDT,keltner_breakout,chan,15,15,3.0,10,2.0,3.0,3.463,47,4943.21,24.58,0.57,false,17,0.471,0.659,0.000,0.000,false,0.5100,false,true
BCHUSDT,keltner_breakout,chan_ts,15,15,3.0,10,2.0,3.0,3.463,47,4943.21,24.58,0.57,false,17,0.471,0.659,0.000,0.000,false,0.5100,false,true
BCHUSDT,keltner_breakout,sig_be,15,15,3.0,10,2.0,3.0,3.463,47,4943.21,24.58,0.57,false,17,0.471,0.659,0.000,0.000,false,0.5100,false,true
BCHUSDT,supertrend,chan,21,21,3.5,21,2.0,3.0,1.776,132,1447.21,7.14,0.44,true,8,1.000,0.000,2.309,-1.926,false,0.4884,false,true
BCHUSDT,supertrend,chan_ts,21,21,3.5,21,2.0,3.0,1.776,132,1447.21,7.14,0.44,true,8,1.000,0.000,2.309,-1.926,false,0.4884,false,true
BCHUSDT,supertrend,sig_be,21,21,3.5,21,2.0,3.0,1.776,132,1447.21,7.14,0.44,true,8,1.000,0.000,2.309,-1.926,false,0.4884,false,true
BCHUSDT,tsmom,chan,20,30,0.1,10,1.5,3.0,9.670,95,8693.32,1.52,0.65,false,35,0.229,0.552,-15.264,3.980,false,0.4866,false,true
BCHUSDT,tsmom,chan_ts,20,30,0.1,10,1.5,3.0,9.670,95,8693.32,1.52,0.65,false,35,0.229,0.552,-15.264,3.980,false,0.4866,false,true
BCHUSDT,tsmom,sig_be,20,30,0.1,10,1.5,3.0,9.670,95,8693.32,1.52,0.65,false,35,0.229,0.552,-15.264,3.980,false,0.4866,false,true
BCHUSDT,rsi2,chan,4,50,10.0,21,2.5,3.0,3.291,109,5001.40,18.16,0.39,true,8,1.000,0.000,0.000,0.000,false,0.4818,false,true
BCHUSDT,rsi2,chan_ts,4,50,10.0,21,2.5,3.0,3.291,109,5001.40,18.16,0.39,true,8,1.000,0.000,0.000,0.000,false,0.4818,false,true
BCHUSDT,rsi2,sig_be,4,50,10.0,21,2.5,3.0,3.291,109,5001.40,18.16,0.39,true,8,1.000,0.000,0.000,0.000,false,0.4818,false,true
BCHUSDT,rsi_bb_mr,chan,14,25,2.5,21,2.0,3.0,2.810,269,41258.67,24.48,0.77,true,8,1.000,0.000,8.589,0.768,true,0.5084,false,true
BCHUSDT,rsi_bb_mr,chan_ts,14,25,2.5,21,2.0,3.0,2.810,269,41258.67,24.48,0.77,true,8,1.000,0.000,8.589,0.768,true,0.5084,false,true
BCHUSDT,rsi_bb_mr,sig_be,14,25,2.5,21,2.0,3.0,2.810,269,41258.67,24.48,0.77,true,8,1.000,0.000,8.589,0.768,true,0.5084,false,true
BNBUSDT,donchian,chan,20,20,2.0,10,1.5,3.0,-1.774,401,11536.15,145.65,0.53,false,0,0.000,1.000,-6.923,2.434,false,1.0000,false,true
BNBUSDT,donchian,chan_ts,20,20,2.0,10,1.5,3.0,-1.774,401,11536.15,145.65,0.53,false,0,0.000,1.000,-6.923,2.434,false,1.0000,false,true
BNBUSDT,donchian,sig_be,20,20,2.0,10,1.5,3.0,-1.774,401,11536.15,145.65,0.53,false,0,0.000,1.000,-6.923,2.434,false,1.0000,false,true
BNBUSDT,dual_momentum,chan,40,40,2.0,10,1.5,3.0,1.602,566,3154.98,16.90,0.44,false,26,0.654,0.658,-2.131,8.108,false,0.4964,false,true
BNBUSDT,dual_momentum,chan_ts,40,40,2.0,10,1.5,3.0,1.602,566,3154.98,16.90,0.44,false,26,0.654,0.658,-2.131,8.108,false,0.4964,false,true
BNBUSDT,dual_momentum,sig_be,40,40,2.0,10,1.5,3.0,1.602,566,3154.98,16.90,0.44,false,26,0.654,0.658,-2.131,8.108,false,0.4964,false,true
BNBUSDT,ema_crossover,chan,20,30,2.0,10,2.5,3.0,1.686,151,1412.22,10.05,0.42,true,8,1.000,0.000,-0.516,-0.322,false,0.4990,false,true
BNBUSDT,ema_crossover,chan_ts,20,30,2.0,10,2.5,3.0,1.686,151,1412.22,10.05,0.42,true,8,1.000,0.000,-0.516,-0.322,false,0.4990,false,true
BNBUSDT,ema_crossover,sig_be,20,30,2.0,10,2.5,3.0,1.686,151,1412.22,10.05,0.42,true,8,1.000,0.000,-0.516,-0.322,false,0.4990,false,true
BNBUSDT,keltner_breakout,chan,10,10,2.5,10,1.5,3.0,2.892,34,1082.24,9.85,0.59,false,17,0.471,0.308,0.000,0.000,false,0.5206,false,true
BNBUSDT,keltner_breakout,chan_ts,10,10,2.5,10,1.5,3.0,2.892,34,1082.24,9.85,0.59,false,17,0.471,0.308,0.000,0.000,false,0.5206,false,true
BNBUSDT,keltner_breakout,sig_be,10,10,2.5,10,1.5,3.0,2.892,34,1082.24,9.85,0.59,false,17,0.471,0.308,0.000,0.000,false,0.5206,false,true
